	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
124	4	0.197279506914583	1.42222184329861	0	0	0	0.197279506914583	1.42222184329861	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	LAT
125	5	0.00237024395958719	0.0225980875733024	0	0.5	0	0.00237024395958719	0.0225980875733024	10	20000	A6	1440	1440	0	300	0.2	LAT	PS
126	6	0.00178013435582561	0.00960506244598762	0	1	0.5	0.00178013435582561	0.00960506244598762	FGr	20000	A6	1440	1440	0	300	0.2	LAT	PS
127	7	0.00655167641396527	0.0384391683468364	0	0	0	0.00655167641396527	0.0384391683468364	NoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	PS
128	8	0.00558540039579475	0.0302545297550154	0	0.5	0	0.00558540039579475	0.0302545297550154	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	PS
129	9	0.0377351838958333	-0.165866582847222	0	0	0	0.0377351838958333	-0.165866582847222	10	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
130	10	0.070410678475	-0.212832636041666	0	0.5	0	0.070410678475	-0.212832636041666	FGr	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
131	11	0.233869779338542	1.10979446086806	0	0	0	0.233869779338542	1.10979446086806	NoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
132	12	0.17981388549625	0.700607650972222	0	0	0	0.17981388549625	0.700607650972222	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
133	13	0.00571066902546296	0.00343293833719133	0	0	0.5	0.00571066902546296	0.00343293833719133	10	20000	A6	1440	1440	0	300	0.2	DIAG	PS
134	14	0.00627000166708141	0.000936394322916629	0	0.5	1	0.00627000166708141	0.000936394322916629	FGr	20000	A6	1440	1440	0	300	0.2	DIAG	PS
135	15	0.00920514727860726	0.0253828177989968	0	0	0	0.00920514727860726	0.0253828177989968	NoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	PS
136	16	0.00818874925965278	0.0185297790509259	0	0	0	0.00818874925965278	0.0185297790509259	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	PS
137	17	0.0355289369772572	-0.105835829131944	0	1	0.5	0.0355289369772572	-0.105835829131944	10	20000	A6	1440	1440	0	300	0.2	PS	LAT
138	18	0.0310763572513884	-0.080048109548611	0	0	1	0.0310763572513884	-0.080048109548611	FGr	20000	A6	1440	1440	0	300	0.2	PS	LAT
139	19	0.00545674354999977	-0.234272089201389	0	1	0	0.00545674354999977	-0.234272089201389	NoCorrection	20000	A6	1440	1440	0	300	0.2	PS	LAT
140	20	0.0054568898503481	-0.234270475590277	0	1	0.5	0.0054568898503481	-0.234270475590277	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	PS	LAT
141	21	0.00379901906328895	-0.00460381677662039	0	0	0.5	0.00379901906328895	-0.00460381677662039	10	20000	A6	1440	1440	0	300	0.2	PS	PS
142	22	0.00371682420690584	-0.00943461235146604	0	0.5	0	0.00371682420690584	-0.00943461235146604	FGr	20000	A6	1440	1440	0	300	0.2	PS	PS
143	23	0.00239502913981477	-0.0203263466222994	0	0.5	0	0.00239502913981477	-0.0203263466222994	NoCorrection	20000	A6	1440	1440	0	300	0.2	PS	PS
144	24	0.00239504883898532	-0.0203263950983796	0	1	0	0.00239504883898532	-0.0203263950983796	LMMNoCorrection	20000	A6	1440	1440	0	300	0.2	PS	PS
145	1	0.0161364851822222	0.0215281085416667	0	1	1	0.0161364851822222	0.0215281085416667	10	20000	A7	1440	1440	0	300	0.2	LAT	LAT
146	2	0.0334283184083334	0.0937309479166665	0	1	0.5	0.0334283184083334	0.0937309479166665	FGr	20000	A7	1440	1440	0	300	0.2	LAT	LAT
147	3	0.246268462202778	1.72668001930556	0	0	0	0.246268462202778	1.72668001930556	NoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	LAT
148	4	0.171404173144479	1.18699405552083	0	0	0	0.171404173144479	1.18699405552083	LMMNoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	LAT
149	5	0.00247859938343364	0.00559484486882712	0	0.5	0	0.00247859938343364	0.00559484486882712	10	20000	A7	1440	1440	0	300	0.2	LAT	PS
150	6	0.00279302366508487	0.0111077596199845	0	0.5	0	0.00279302366508487	0.0111077596199845	FGr	20000	A7	1440	1440	0	300	0.2	LAT	PS
151	7	0.0093300435591821	0.0620968025192901	0	0	0	0.0093300435591821	0.0620968025192901	NoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	PS
