	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
55	4	0.151164404017361	0.495155377534722	0	0	0	0.151164404017361	0.495155377534722	LMMNoCorrection	17000	A4	1440	1440	0	17000		LAT	LAT
56	5	0.158626438085764	0.867302512048612	0	0	0	0.158626438085764	0.867302512048612	LMMNoCorrection	16000	A4	1440	1440	0	16000		LAT	LAT
57	6	0.129671739338889	1.00565258322917	0	0	0	0.129671739338889	1.00565258322917	LMMNoCorrection	15000	A4	1440	1440	0	15000		LAT	LAT
58	7	0.0562263532142363	0.955597729895833	0	0.4	0	0.0562263532142363	0.955597729895833	LMMNoCorrection	14000	A4	1440	1440	0	14000		LAT	LAT
59	8	0.0717224618380209	0.881668643402778	0	0.1	0	0.0717224618380209	0.881668643402778	LMMNoCorrection	13000	A4	1440	1440	0	13000		LAT	LAT
60	9	0.166510808514583	0.669027009236111	0	0	0	0.166510808514583	0.669027009236111	LMMNoCorrection	12000	A4	1440	1440	0	12000		LAT	LAT
61	10	0.103191575682639	0.637098063437501	0	0	0	0.103191575682639	0.637098063437501	LMMNoCorrection	11000	A4	1440	1440	0	11000		LAT	LAT
62	11	0.0715260069201393	0.816222516597222	0	0.1	0	0.0715260069201393	0.816222516597222	LMMNoCorrection	10000	A4	1440	1440	0	10000		LAT	LAT
63	12	-0.00470271992777793	0.499009851562498	0	1	0	-0.00470271992777793	0.499009851562498	LMMNoCorrection	9000	A4	1440	1440	0	9000		LAT	LAT
64	13	0.0426510582708333	0.5788923771875	0	0.2	0	0.0426510582708333	0.5788923771875	LMMNoCorrection	8000	A4	1440	1440	0	8000		LAT	LAT
65	14	0.0548128571722225	0.381090317673611	0	0.1	0	0.0548128571722225	0.381090317673611	LMMNoCorrection	7000	A4	1440	1440	0	7000		LAT	LAT
66	15	0.0898112204076388	0.468442788888889	0	0	0	0.0898112204076388	0.468442788888889	LMMNoCorrection	6000	A4	1440	1440	0	6000		LAT	LAT
67	16	0.110907577375	0.407198596875001	0	0	0	0.110907577375	0.407198596875001	LMMNoCorrection	4000	A4	1440	1440	0	4000		LAT	LAT
68	17	0.0847598015625	0.472820240625	0	0	0	0.0847598015625	0.472820240625	LMMNoCorrection	2000	A4	1440	1440	0	2000		LAT	LAT
69	1	0.221645157267014	1.31791679222222	0	0	0	0.221645157267014	1.31791679222222	LMMNoCorrection	20000	A5	1440	1440	0	20000		LAT	LAT
70	2	0.172410463764931	0.354287989444445	0	0	0	0.172410463764931	0.354287989444445	LMMNoCorrection	19000	A5	1440	1440	0	19000		LAT	LAT
71	3	0.095878728933889	0.983412946770833	0	0	0	0.095878728933889	0.983412946770833	LMMNoCorrection	18000	A5	1440	1440	0	18000		LAT	LAT
72	4	0.0512259547104164	0.595843136388889	0	0.2	0	0.0512259547104164	0.595843136388889	LMMNoCorrection	17000	A5	1440	1440	0	17000		LAT	LAT
73	5	0.0401788383702778	0.419143404270833	0	0.6	0	0.0401788383702778	0.419143404270833	LMMNoCorrection	16000	A5	1440	1440	0	16000		LAT	LAT
74	6	0.0811885937743056	0.8279822753125	0	0.3	0	0.0811885937743056	0.8279822753125	LMMNoCorrection	15000	A5	1440	1440	0	15000		LAT	LAT
75	7	0.058390660840972	0.745844736909722	0	0.2	0	0.058390660840972	0.745844736909722	LMMNoCorrection	14000	A5	1440	1440	0	14000		LAT	LAT
