	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
58	10	0.00234938245902777	0.0526325406250003	0	1	0.6	0.00234938245902777	0.0526325406250003	35	2000	A5	1440	1440	0	2000		LAT	LAT
59	11	0.00709400480555549	0.123503421875	0	0.7	0.2	0.00709400480555549	0.123503421875	FGr	2000	A5	1440	1440	0	2000		LAT	LAT
60	12	0.146105282993055	1.23348667465278	0	0	0	0.146105282993055	1.23348667465278	NoCorrection	2000	A5	1440	1440	0	2000		LAT	LAT
61	1	0.0146742541997772	-0.138878517986111	0	0.7	0.7	0.0146742541997772	-0.138878517986111	10	20000	A6	1440	1440	0	20000		LAT	LAT
62	2	0.0113879357826389	-0.086249444652778	0	0.9	0.6	0.0113879357826389	-0.086249444652778	35	20000	A6	1440	1440	0	20000		LAT	LAT
63	3	0.0314554220319453	-0.0266590832986109	0	0.6	0.8	0.0314554220319453	-0.0266590832986109	FGr	20000	A6	1440	1440	0	20000		LAT	LAT
64	4	0.282710915315972	1.90680785204861	0	0	0	0.282710915315972	1.90680785204861	NoCorrection	20000	A6	1440	1440	0	20000		LAT	LAT
65	5	0.0191600028715278	0.0146962204166665	0	0.6	1	0.0191600028715278	0.0146962204166665	10	10000	A6	1440	1440	0	10000		LAT	LAT
66	6	0.0175457274583335	0.0856244064930552	0	0.8	0.6	0.0175457274583335	0.0856244064930552	35	10000	A6	1440	1440	0	10000		LAT	LAT
67	7	0.0224208409638961	-0.0269281958680558	0	0.7	0.8	0.0224208409638961	-0.0269281958680558	FGr	10000	A6	1440	1440	0	10000		LAT	LAT
68	8	0.186493583434027	1.45757864420139	0	0	0	0.186493583434027	1.45757864420139	NoCorrection	10000	A6	1440	1440	0	10000		LAT	LAT
69	9	0.0266135765208333	-0.0810438127083333	0	0.6	0	0.0266135765208333	-0.0810438127083333	10	2000	A6	1440	1440	0	2000		LAT	LAT
70	10	0.0161775258774305	-0.0199801583333333	0	0.6	0.7	0.0161775258774305	-0.0199801583333333	35	2000	A6	1440	1440	0	2000		LAT	LAT
71	11	0.0486181514506944	0.0814044815972225	0	0.5	0	0.0486181514506944	0.0814044815972225	FGr	2000	A6	1440	1440	0	2000		LAT	LAT
72	12	0.322318239826389	1.20461875069444	0	0	0	0.322318239826389	1.20461875069444	NoCorrection	2000	A6	1440	1440	0	2000		LAT	LAT
73	1	0.0768859001586803	-0.0345654456944443	0	0.1	0.9	0.0768859001586803	-0.0345654456944443	10	20000	A7	1440	1440	0	20000		LAT	LAT
