	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
55	1	0.0106376357347218	-0.215669163090278	0	1	0	0.0106376357347218	-0.215669163090278	10	20000	A4	1440	1440	0	300	0.2	DIAG	LAT
56	2	0.0254717403072915	-0.094245015833334	0	0.5	0	0.0254717403072915	-0.094245015833334	FGr	20000	A4	1440	1440	0	300	0.2	DIAG	LAT
57	3	0.0449556374201389	0.0787122482986117	0	0.5	0	0.0449556374201389	0.0787122482986117	NoCorrection	20000	A4	1440	1440	0	300	0.2	DIAG	LAT
58	4	0.000396847364621879	-0.0132555443229167	0	1	0.5	0.000396847364621879	-0.0132555443229167	10	20000	A4	1440	1440	0	300	0.2	DIAG	PS
59	5	-0.000202358943287054	-0.017185919373071	0	1	0	-0.000202358943287054	-0.017185919373071	FGr	20000	A4	1440	1440	0	300	0.2	DIAG	PS
60	6	0.000250575427083304	-0.00988834197337963	0	0.5	0.5	0.000250575427083304	-0.00988834197337963	NoCorrection	20000	A4	1440	1440	0	300	0.2	DIAG	PS
61	7	0.0509764660624998	-0.00018514305555576	0	0	1	0.0509764660624998	-0.00018514305555576	10	20000	A4	1440	1440	0	300	0.2	LAT	LAT
62	8	0.0891905810975694	0.0333977620833334	0	0.5	1	0.0891905810975694	0.0333977620833334	FGr	20000	A4	1440	1440	0	300	0.2	LAT	LAT
63	9	0.263600507738888	1.47381861951389	0	0	0	0.263600507738888	1.47381861951389	NoCorrection	20000	A4	1440	1440	0	300	0.2	LAT	LAT
64	10	-0.00180181919313275	0.0113615900887346	0	0	0	-0.00180181919313275	0.0113615900887346	10	20000	A4	1440	1440	0	300	0.2	LAT	PS
65	11	-0.00188361781711035	0.00517954583333332	0	1	0	-0.00188361781711035	0.00517954583333332	FGr	20000	A4	1440	1440	0	300	0.2	LAT	PS
66	12	-0.00172297578387348	0.00610621648148149	0	1	1	-0.00172297578387348	0.00610621648148149	NoCorrection	20000	A4	1440	1440	0	300	0.2	LAT	PS
67	13	0.0139404888217014	-0.246733458298612	0	1	0	0.0139404888217014	-0.246733458298612	10	20000	A4	1440	1440	0	300	0.2	PS	LAT
68	14	0.00755449259722223	-0.111833187673611	0	1	0	0.00755449259722223	-0.111833187673611	FGr	20000	A4	1440	1440	0	300	0.2	PS	LAT
69	15	0.0106670125305555	-0.0556789094791661	0	0.5	0.5	0.0106670125305555	-0.0556789094791661	NoCorrection	20000	A4	1440	1440	0	300	0.2	PS	LAT
70	16	0.00394156543612076	0.00447161012924379	0	0	1	0.00394156543612076	0.00447161012924379	10	20000	A4	1440	1440	0	300	0.2	PS	PS
71	17	0.00252241837330247	0.00407476797839503	0	0	1	0.00252241837330247	0.00407476797839503	FGr	20000	A4	1440	1440	0	300	0.2	PS	PS
72	18	0.00539815565906636	0.025475874701003	0	0	0	0.00539815565906636	0.025475874701003	NoCorrection	20000	A4	1440	1440	0	300	0.2	PS	PS
