	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
95	47	0.379076483625651	2.49922853075	0	0	0	0.379076483625651	2.49922853075	NoCorrection	1e+05	7.34189908851402	19.1336023393588	D2	C1	1000	1000	0	0.5	1e+05	
96	48	-0.082635638348542	-0.1522346534	0	0.058	0.155	-0.082635638348542	-0.1522346534	ID	1e+05	-1.90273403493096	-1.38956995945456	D2	C1	1000	1000	0	0.5	1e+05	
97	1	1.68687529649999	4.0668053	0	0.015	0.002	1.68687529649999	4.0668053	1	500	2.19141442770125	2.65329090508037	D3	C1	1000	1000	0	0.5	500	
98	2	1.64327056450001	3.7456916	0	0.009	0.001	1.64327056450001	3.7456916	FGr	500	2.27391440008585	2.67285410456338	D3	C1	1000	1000	0	0.5	500	
99	3	1.681699215	4.0404634	0	0.013	0.002	1.681699215	4.0404634	NoCorrection	500	2.26474965742906	2.67080448232225	D3	C1	1000	1000	0	0.5	500	
100	4	0.00157389467	0.0129728539500001	0	0.693	0.156	0.00157389467	0.0129728539500001	ID	500	0.397703656905116	1.41577311726382	D3	C1	1000	1000	0	0.5	500	
101	5	0.323181790000001	2.675149415	0	0.159	0	0.323181790000001	2.675149415	1	810	1.42309700418013	3.56580916335564	D3	C1	1000	1000	0	0.5	810	
102	6	0.404151152000001	1.62395945000001	0	0.089	0.011	0.404151152000001	1.62395945000001	FGr	810	1.69231952652863	2.47623426330073	D3	C1	1000	1000	0	0.5	810	
103	7	0.3386102225	1.88999375	0	0.135	0.015	0.3386102225	1.88999375	NoCorrection	810	1.51751789033717	2.46875828572353	D3	C1	1000	1000	0	0.5	810	
104	8	-0.00109381169499996	-0.00495517650000001	0	0.718	0.647	-0.00109381169499996	-0.00495517650000001	ID	810	-0.369775668164376	-0.497416728309281	D3	C1	1000	1000	0	0.5	810	
105	9	0.172454756949994	3.57658728500001	0	0.512	0	0.172454756949994	3.57658728500001	1	1320	0.647633536782808	5.3864530246595	D3	C1	1000	1000	0	0.5	1320	
106	10	0.125048899949994	2.915751725	0	0.609	0	0.125048899949994	2.915751725	FGr	1320	0.524366328588073	4.99860310127333	D3	C1	1000	1000	0	0.5	1320	
107	11	0.160247927000006	3.96103516	0	0.54	0	0.160247927000006	3.96103516	NoCorrection	1320	0.616004932279439	5.34785601517743	D3	C1	1000	1000	0	0.5	1320	
108	12	0.000347057225000008	0.0134340567	0	0.931	0.293	0.000347057225000008	0.0134340567	ID	1320	0.07554962139839	1.02265722573325	D3	C1	1000	1000	0	0.5	1320	
109	13	0.391308231895003	2.18588213000001	0	0.004	0	0.391308231895003	2.18588213000001	1	2100	2.57171635899277	4.95378270410232	D3	C1	1000	1000	0	0.5	2100	
110	14	0.561225526799995	2.09957996000001	0	0.001	0	0.561225526799995	2.09957996000001	FGr	2100	3.13903742483335	5.02476579141573	D3	C1	1000	1000	0	0.5	2100	
111	15	0.594057386250002	3.23599879000001	0	0.005	0	0.594057386250002	3.23599879000001	NoCorrection	2100	2.90776855185128	6.17372631281283	D3	C1	1000	1000	0	0.5	2100	
112	16	0.00269230089500005	0.0256696905499998	0	0.647	0.058	0.00269230089500005	0.0256696905499998	ID	2100	0.450340468237496	1.88894646797153	D3	C1	1000	1000	0	0.5	2100	
113	17	0.33446237632	1.576761375	0	0.01	0	0.33446237632	1.576761375	1	3400	2.72684727503967	4.69599040438843	D3	C1	1000	1000	0	0.5	3400	
114	18	0.3994739306	1.742940125	0	0	0	0.3994739306	1.742940125	FGr	3400	3.18132084119972	5.57267802765959	D3	C1	1000	1000	0	0.5	3400	
115	19	0.55802871005	2.323812025	0	0	0	0.55802871005	2.323812025	NoCorrection	3400	3.57690864701325	5.87874110210739	D3	C1	1000	1000	0	0.5	3400	
116	20	-0.00686217946099998	-0.0210067407499999	0	0.375	0.291	-0.00686217946099998	-0.0210067407499999	ID	3400	-0.881976250973382	-1.06634793029132	D3	C1	1000	1000	0	0.5	3400	
117	21	0.204938381695001	1.1777206085	0	0.005	0	0.204938381695001	1.1777206085	1	5500	2.64476263199937	6.08847446570383	D3	C1	1000	1000	0	0.5	5500	
118	22	0.45895975953	1.976503934	0	0	0	0.45895975953	1.976503934	FGr	5500	4.6340224025526	8.73209098530441	D3	C1	1000	1000	0	0.5	5500	
