	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
59	11	-0.01520634324113	-0.103508950049999	0	0.7	0.2	-0.01520634324113	-0.103508950049999	J10	61800	-0.443960839711784	-1.22275074334685	D5	C1	1000	1000	0	0.5	61800	
60	12	-0.0308354109581002	-0.1564841451	0	0.5	0.2	-0.0308354109581002	-0.1564841451	J10	1e+05	-0.7635027473574	-1.43728313154699	D5	C1	1000	1000	0	0.5	1e+05	
61	1	-0.149616208549999	1.9781037	0	0.4	0	-0.149616208549999	1.9781037	J10	500	-0.863403736292882	2.34683154107708	D6	C1	1000	1000	0	0.5	500	
62	2	0.574716548499999	3.787610555	0	0	0	0.574716548499999	3.787610555	J10	810	1.53567366573204	2.62917950673745	D6	C1	1000	1000	0	0.5	810	
63	3	0.1184274373	2.923826775	0	0.8	0	0.1184274373	2.923826775	J10	1320	0.381878884227777	5.91338174316853	D6	C1	1000	1000	0	0.5	1320	
64	4	0.400182269	1.560589195	0	0	0	0.400182269	1.560589195	J10	2100	2.52385817374721	6.09382298501332	D6	C1	1000	1000	0	0.5	2100	
65	5	0.133468318750002	1.450913105	0	0.1	0	0.133468318750002	1.450913105	J10	3400	1.30063178917383	4.27669284998657	D6	C1	1000	1000	0	0.5	3400	
66	6	-0.0993210066490012	0.448535036	0	0.1	0	-0.0993210066490012	0.448535036	J10	5500	-1.4246260206843	3.69096348893982	D6	C1	1000	1000	0	0.5	5500	
67	7	0.1289040020175	0.227949806499999	0	0	0	0.1289040020175	0.227949806499999	J10	9000	4.31870564219421	2.82873652241222	D6	C1	1000	1000	0	0.5	9000	
68	8	0.017422106152	-0.0561683480000004	0	0.8	0.9	0.017422106152	-0.0561683480000004	J10	14600	0.460284590548602	-0.477826127669763	D6	C1	1000	1000	0	0.5	14600	
69	9	0.0171328488032007	-0.0676338949999997	0	0.3	0.5	0.0171328488032007	-0.0676338949999997	J10	23600	0.877737800131666	-0.819753296873526	D6	C1	1000	1000	0	0.5	23600	
70	10	-0.01281158197705	-0.138015828949999	0	0.5	0.2	-0.01281158197705	-0.138015828949999	J10	38200	-0.53466929836002	-1.42576369557878	D6	C1	1000	1000	0	0.5	38200	
71	11	0.0643941746794	-0.0769124305999997	0	0	0.3	0.0643941746794	-0.0769124305999997	J10	61800	2.04209570156846	-0.720943602012298	D6	C1	1000	1000	0	0.5	61800	
72	12	-0.0218883382287002	-0.0720663278499984	0	0.6	0.8	-0.0218883382287002	-0.0720663278499984	J10	1e+05	-0.615016264450724	-0.57263237011472	D6	C1	1000	1000	0	0.5	1e+05	
73	1	0.0120609029999999	2.81960705	0	1	0	0.0120609029999999	2.81960705	J10	500	0.0366615773116652	2.41310948143265	D7	C1	1000	1000	0	0.5	500	
74	2	0.222570461000003	2.23627840999999	0	0.3	0	0.222570461000003	2.23627840999999	J10	810	1.03301423405083	3.42000096817645	D7	C1	1000	1000	0	0.5	810	
75	3	-0.0907646706500017	2.161968425	0	0.2	0	-0.0907646706500017	2.161968425	J10	1320	-0.856818271898762	3.18800319999934	D7	C1	1000	1000	0	0.5	1320	
76	4	0.4421125711	1.476860445	0	0	0	0.4421125711	1.476860445	J10	2100	2.51027879000835	4.35601545905768	D7	C1	1000	1000	0	0.5	2100	
77	5	0.0973987847500022	0.506872679999998	0	0.3	0.1	0.0973987847500022	0.506872679999998	J10	3400	1.07605510990415	1.40560282935686	D7	C1	1000	1000	0	0.5	3400	
78	6	0.1198321754575	0.254497087999999	0	0.2	0.2	0.1198321754575	0.254497087999999	J10	5500	1.38664667054919	1.94468142193093	D7	C1	1000	1000	0	0.5	5500	
79	7	0.00877601028387467	0.118676043999999	0	0.9	0.4	0.00877601028387467	0.118676043999999	J10	9000	0.135647184043462	0.95161838104444	D7	C1	1000	1000	0	0.5	9000	
80	8	-0.0320210674978001	0.0373639810000007	0	0.6	0.4	-0.0320210674978001	0.0373639810000007	J10	14600	-0.684879017865206	0.328055825609091	D7	C1	1000	1000	0	0.5	14600	
81	9	-0.0403531480653501	-0.120762349	0	0.1	0	-0.0403531480653501	-0.120762349	J10	23600	-1.54234058550739	-2.2136867302197	D7	C1	1000	1000	0	0.5	23600	
82	10	-0.02611094124575	-0.0521908193499999	0	0.1	0.5	-0.02611094124575	-0.0521908193499999	J10	38200	-1.67668751065235	-0.883494057781258	D7	C1	1000	1000	0	0.5	38200	
83	11	-0.0206727447376	0.06104036865	0	0.6	0.7	-0.0206727447376	0.06104036865	J10	61800	-0.566196944237964	0.521730473492904	D7	C1	1000	1000	0	0.5	61800	
84	12	-0.10571233190565	-0.0656763453999996	0	0	0.9	-0.10571233190565	-0.0656763453999996	J10	1e+05	-2.08651420815064	-0.400195658974063	D7	C1	1000	1000	0	0.5	1e+05	
85	1	0.6277948415	2.74851974999999	0	0.4	0	0.6277948415	2.74851974999999	J10	500	1.12899254285923	2.87825491009205	D8	C1	1000	1000	0	0.5	500	
86	2	0.527888854499999	2.505915685	0	0.2	0	0.527888854499999	2.505915685	J10	810	1.44094199067209	3.2589764799556	D8	C1	1000	1000	0	0.5	810	
87	3	0.3626369455	1.925304765	0	0.3	0	0.3626369455	1.925304765	J10	1320	0.995852723254506	3.85525825163322	D8	C1	1000	1000	0	0.5	1320	
88	4	0.396633720549999	1.379558595	0	0.1	0	0.396633720549999	1.379558595	J10	2100	2.56748935351721	6.2232833500901	D8	C1	1000	1000	0	0.5	2100	
89	5	0.243348124845	0.735123780000004	0	0	0	0.243348124845	0.735123780000004	J10	3400	2.05509624387337	2.17544167437023	D8	C1	1000	1000	0	0.5	3400	
90	6	0.0669153757330006	0.4554833805	0	0.4	0	0.0669153757330006	0.4554833805	J10	5500	0.911226415050705	2.8569497791301	D8	C1	1000	1000	0	0.5	5500	
91	7	-0.0331313411889999	-0.11513896	0	0.5	0.5	-0.0331313411889999	-0.11513896	J10	9000	-0.65925186774005	-0.811971273692567	D8	C1	1000	1000	0	0.5	9000	
92	8	-0.0829457377484998	-0.1247521075	0	0	0.1	-0.0829457377484998	-0.1247521075	J10	14600	-3.28859177486026	-1.77661005187171	D8	C1	1000	1000	0	0.5	14600	
93	9	-0.042542441521	-0.109108089	0	0.3	0.1	-0.042542441521	-0.109108089	J10	23600	-1.01074047263711	-1.56003545636587	D8	C1	1000	1000	0	0.5	23600	
94	10	-0.0307935946341	-0.10761845355	0	0.4	0.2	-0.0307935946341	-0.10761845355	J10	38200	-0.838811048096824	-2.23354041518745	D8	C1	1000	1000	0	0.5	38200	
95	11	0.020190463972	-0.0957225867499999	0	0.6	0.6	0.020190463972	-0.0957225867499999	J10	61800	0.576159281592585	-0.782160397167882	D8	C1	1000	1000	0	0.5	61800	
96	12	-0.0306903728704501	0.0911204418000003	0	0.8	0.5	-0.0306903728704501	0.0911204418000003	J10	1e+05	-0.456802654718716	0.891249057016015	D8	C1	1000	1000	0	0.5	1e+05	
97	1	-0.6600763015	1.33617250000001	0	0	0	-0.6600763015	1.33617250000001	J10	500	-1.6643625861999	2.85103230496518	D9	C1	1000	1000	0	0.5	500	
98	2	0.0915940004999989	2.02002525	0	0.8	0	0.0915940004999989	2.02002525	J10	810	0.342480808455127	2.19117515649964	D9	C1	1000	1000	0	0.5	810	
99	3	0.3865952423	1.92753487	0	0.3	0	0.3865952423	1.92753487	J10	1320	1.30433080999355	3.46805021386828	D9	C1	1000	1000	0	0.5	1320	
100	4	0.0881095750499999	0.907658935000001	0	0.8	0	0.0881095750499999	0.907658935000001	J10	2100	0.368325064015592	2.00057908096324	D9	C1	1000	1000	0	0.5	2100	
101	5	0.0815479094400006	1.217058845	0	0.6	0	0.0815479094400006	1.217058845	J10	3400	0.915711352286216	3.44973281928226	D9	C1	1000	1000	0	0.5	3400	
102	6	0.240471194524999	0.6390837245	0	0	0	0.240471194524999	0.6390837245	J10	5500	2.56926497330801	2.65208365846416	D9	C1	1000	1000	0	0.5	5500	
103	7	0.0266894770379987	0.292888529000001	0	0.5	0.1	0.0266894770379987	0.292888529000001	J10	9000	0.531804835915617	1.82190462161982	D9	C1	1000	1000	0	0.5	9000	
104	8	-0.0456538779364999	-0.0738113579999998	0	0.3	0.7	-0.0456538779364999	-0.0738113579999998	J10	14600	-1.1213089065798	-0.742446660942765	D9	C1	1000	1000	0	0.5	14600	
105	9	-0.04249470956492	0.029949537	0	0.1	0.6	-0.04249470956492	0.029949537	J10	23600	-1.82222495456653	0.487568981132705	D9	C1	1000	1000	0	0.5	23600	
106	10	-0.0132790451848498	-0.0774746930000002	0	0.6	0.1	-0.0132790451848498	-0.0774746930000002	J10	38200	-0.449634781907436	-1.58668878614378	D9	C1	1000	1000	0	0.5	38200	
107	11	-0.0534051517181148	-0.1187170629	0	0.2	0.2	-0.0534051517181148	-0.1187170629	J10	61800	-1.35645451405836	-1.1890280703219	D9	C1	1000	1000	0	0.5	61800	
108	12	0.0318968111809997	0.0422206742000005	0	0.7	0.6	0.0318968111809997	0.0422206742000005	J10	1e+05	0.480258265968324	0.283542599285879	D9	C1	1000	1000	0	0.5	1e+05	
109	1	-0.075100248	2.20700865	0	0.7	0	-0.075100248	2.20700865	J10	500	-0.186421935687189	2.75573514842895	D10	C1	1000	1000	0	0.5	500	
110	2	0.210477837999995	1.66951564	0	0.6	0.1	0.210477837999995	1.66951564	J10	810	0.530506280506032	1.51989599507558	D10	C1	1000	1000	0	0.5	810	
111	3	0.149747866499999	2.779412095	0	0.6	0	0.149747866499999	2.779412095	J10	1320	0.82133365571038	3.26443217691611	D10	C1	1000	1000	0	0.5	1320	
