	V1	error	rep	config	gwas_size	test_size	L	type
896	8	0.407245210583326	D38	C1	1000	1000	14600	FGr
897	9	0.289754947567457	D38	C1	1000	1000	23600	FGr
898	10	0.194984664610972	D38	C1	1000	1000	38200	FGr
899	11	0.136172957360095	D38	C1	1000	1000	61800	FGr
900	12	0.088705440290861	D38	C1	1000	1000	1e+05	FGr
901	13	0.999975671555689	D38	C1	1000	1000	500	PC1
902	14	0.990397696611119	D38	C1	1000	1000	810	PC1
903	15	0.969525052310448	D38	C1	1000	1000	1320	PC1
904	16	0.991459288909165	D38	C1	1000	1000	2100	PC1
905	17	0.89556830303648	D38	C1	1000	1000	3400	PC1
906	18	0.599839089474598	D38	C1	1000	1000	5500	PC1
907	19	0.379034570266678	D38	C1	1000	1000	9000	PC1
908	20	0.271515658663747	D38	C1	1000	1000	14600	PC1
909	21	0.170709817815579	D38	C1	1000	1000	23600	PC1
910	22	0.11562750148935	D38	C1	1000	1000	38200	PC1
911	23	0.0717774956500861	D38	C1	1000	1000	61800	PC1
912	24	0.044400052829855	D38	C1	1000	1000	1e+05	PC1
913	1	0.927367142444754	D39	C1	1000	1000	500	FGr
914	2	0.91450628374516	D39	C1	1000	1000	810	FGr
915	3	0.89169826854778	D39	C1	1000	1000	1320	FGr
916	4	0.809880244143449	D39	C1	1000	1000	2100	FGr
917	5	0.782339320789739	D39	C1	1000	1000	3400	FGr
918	6	0.655690796445982	D39	C1	1000	1000	5500	FGr
919	7	0.517446026560099	D39	C1	1000	1000	9000	FGr
920	8	0.39335825715465	D39	C1	1000	1000	14600	FGr
921	9	0.297756124442458	D39	C1	1000	1000	23600	FGr
922	10	0.193814050672815	D39	C1	1000	1000	38200	FGr
923	11	0.147340862079169	D39	C1	1000	1000	61800	FGr
924	12	0.0889753461314563	D39	C1	1000	1000	1e+05	FGr
925	13	0.985130829420614	D39	C1	1000	1000	500	PC1
926	14	0.994877705509995	D39	C1	1000	1000	810	PC1
927	15	0.990584005597789	D39	C1	1000	1000	1320	PC1
928	16	0.978832656937491	D39	C1	1000	1000	2100	PC1
929	17	0.850605844930597	D39	C1	1000	1000	3400	PC1
930	18	0.706280003235961	D39	C1	1000	1000	5500	PC1
931	19	0.415300613764662	D39	C1	1000	1000	9000	PC1
932	20	0.269951598527267	D39	C1	1000	1000	14600	PC1
933	21	0.170600138905914	D39	C1	1000	1000	23600	PC1
934	22	0.108684916746846	D39	C1	1000	1000	38200	PC1
935	23	0.0784255595899072	D39	C1	1000	1000	61800	PC1
936	24	0.0486097127936739	D39	C1	1000	1000	1e+05	PC1
937	1	0.935458542874693	D40	C1	1000	1000	500	FGr
938	2	0.897262301994232	D40	C1	1000	1000	810	FGr
939	3	0.888946176438972	D40	C1	1000	1000	1320	FGr
940	4	0.793689019580983	D40	C1	1000	1000	2100	FGr
941	5	0.732197491003584	D40	C1	1000	1000	3400	FGr
942	6	0.640979049743481	D40	C1	1000	1000	5500	FGr
943	7	0.533552907017985	D40	C1	1000	1000	9000	FGr
944	8	0.42482133702615	D40	C1	1000	1000	14600	FGr
945	9	0.268267882191561	D40	C1	1000	1000	23600	FGr
946	10	0.224560910798009	D40	C1	1000	1000	38200	FGr
947	11	0.131100591750543	D40	C1	1000	1000	61800	FGr
948	12	0.0844100291491167	D40	C1	1000	1000	1e+05	FGr
949	13	0.99740707648348	D40	C1	1000	1000	500	PC1
950	14	0.999554933231924	D40	C1	1000	1000	810	PC1
951	15	0.999227786354716	D40	C1	1000	1000	1320	PC1
952	16	0.983171746500291	D40	C1	1000	1000	2100	PC1
953	17	0.78905862733653	D40	C1	1000	1000	3400	PC1
954	18	0.785979461713799	D40	C1	1000	1000	5500	PC1
955	19	0.406352076278792	D40	C1	1000	1000	9000	PC1
956	20	0.277468427224973	D40	C1	1000	1000	14600	PC1
957	21	0.186124019396488	D40	C1	1000	1000	23600	PC1
958	22	0.11135338365781	D40	C1	1000	1000	38200	PC1
959	23	0.0699173930199465	D40	C1	1000	1000	61800	PC1
960	24	0.0453808373851351	D40	C1	1000	1000	1e+05	PC1
961	1	0.953418076626332	D41	C1	1000	1000	500	FGr
962	2	0.940997461612823	D41	C1	1000	1000	810	FGr
963	3	0.928994254910699	D41	C1	1000	1000	1320	FGr
964	4	0.838654725934473	D41	C1	1000	1000	2100	FGr
965	5	0.762956330016793	D41	C1	1000	1000	3400	FGr
966	6	0.638972852798305	D41	C1	1000	1000	5500	FGr
967	7	0.521354994547127	D41	C1	1000	1000	9000	FGr
968	8	0.401488633196949	D41	C1	1000	1000	14600	FGr
969	9	0.321709998325471	D41	C1	1000	1000	23600	FGr
970	10	0.208374140952763	D41	C1	1000	1000	38200	FGr
971	11	0.141804892522925	D41	C1	1000	1000	61800	FGr
972	12	0.0897772077086326	D41	C1	1000	1000	1e+05	FGr
973	13	0.99439727801477	D41	C1	1000	1000	500	PC1
974	14	0.966172803672825	D41	C1	1000	1000	810	PC1
975	15	0.999996945749836	D41	C1	1000	1000	1320	PC1
976	16	0.930205227652276	D41	C1	1000	1000	2100	PC1
977	17	0.984025669587295	D41	C1	1000	1000	3400	PC1
978	18	0.602774165104567	D41	C1	1000	1000	5500	PC1
979	19	0.42976732252357	D41	C1	1000	1000	9000	PC1
980	20	0.276770374760618	D41	C1	1000	1000	14600	PC1
981	21	0.178379007843763	D41	C1	1000	1000	23600	PC1
982	22	0.112989275803886	D41	C1	1000	1000	38200	PC1
983	23	0.0713339687742152	D41	C1	1000	1000	61800	PC1
984	24	0.0447138995901131	D41	C1	1000	1000	1e+05	PC1
985	1	0.926423724204027	D42	C1	1000	1000	500	FGr
986	2	0.909026375498377	D42	C1	1000	1000	810	FGr
987	3	0.896009083871414	D42	C1	1000	1000	1320	FGr
988	4	0.842723845594126	D42	C1	1000	1000	2100	FGr
989	5	0.744415299147771	D42	C1	1000	1000	3400	FGr
990	6	0.610089872126635	D42	C1	1000	1000	5500	FGr
991	7	0.552732747463998	D42	C1	1000	1000	9000	FGr
992	8	0.412636252735498	D42	C1	1000	1000	14600	FGr
993	9	0.285540855215884	D42	C1	1000	1000	23600	FGr
994	10	0.218910770062166	D42	C1	1000	1000	38200	FGr
995	11	0.142776545924629	D42	C1	1000	1000	61800	FGr
996	12	0.0937267851868721	D42	C1	1000	1000	1e+05	FGr
997	13	0.989826132954858	D42	C1	1000	1000	500	PC1
998	14	0.992355191420443	D42	C1	1000	1000	810	PC1
999	15	0.950384254655152	D42	C1	1000	1000	1320	PC1
1000	16	0.976616566847615	D42	C1	1000	1000	2100	PC1
1001	17	0.747505002604542	D42	C1	1000	1000	3400	PC1
1002	18	0.663186327034806	D42	C1	1000	1000	5500	PC1
1003	19	0.387224767436858	D42	C1	1000	1000	9000	PC1
1004	20	0.276293692733133	D42	C1	1000	1000	14600	PC1
1005	21	0.169537924424601	D42	C1	1000	1000	23600	PC1
1006	22	0.103209807731498	D42	C1	1000	1000	38200	PC1
1007	23	0.0655749218536401	D42	C1	1000	1000	61800	PC1
1008	24	0.0428362887594504	D42	C1	1000	1000	1e+05	PC1
1009	1	0.948625243937975	D43	C1	1000	1000	500	FGr
1010	2	0.931668100626893	D43	C1	1000	1000	810	FGr
1011	3	0.893808007554225	D43	C1	1000	1000	1320	FGr
1012	4	0.819980312063	D43	C1	1000	1000	2100	FGr
1013	5	0.749745436009987	D43	C1	1000	1000	3400	FGr
1014	6	0.681110326443686	D43	C1	1000	1000	5500	FGr
1015	7	0.497863604780762	D43	C1	1000	1000	9000	FGr
1016	8	0.413016361037428	D43	C1	1000	1000	14600	FGr
1017	9	0.297934160639959	D43	C1	1000	1000	23600	FGr
1018	10	0.196073045078851	D43	C1	1000	1000	38200	FGr
1019	11	0.133222531277826	D43	C1	1000	1000	61800	FGr
1020	12	0.088767370415631	D43	C1	1000	1000	1e+05	FGr
1021	13	0.998046007182756	D43	C1	1000	1000	500	PC1
1022	14	0.999999996766973	D43	C1	1000	1000	810	PC1
1023	15	0.999862053831975	D43	C1	1000	1000	1320	PC1
1024	16	0.973518049224366	D43	C1	1000	1000	2100	PC1
1025	17	0.888384595885184	D43	C1	1000	1000	3400	PC1
1026	18	0.642123389691354	D43	C1	1000	1000	5500	PC1
1027	19	0.422802713521972	D43	C1	1000	1000	9000	PC1
1028	20	0.298578997117902	D43	C1	1000	1000	14600	PC1
1029	21	0.185546970293749	D43	C1	1000	1000	23600	PC1
1030	22	0.118419260762965	D43	C1	1000	1000	38200	PC1
1031	23	0.0744325056191686	D43	C1	1000	1000	61800	PC1
1032	24	0.0445015497376504	D43	C1	1000	1000	1e+05	PC1
1033	1	0.961408216626375	D44	C1	1000	1000	500	FGr
1034	2	0.923881789554521	D44	C1	1000	1000	810	FGr
1035	3	0.857867475326347	D44	C1	1000	1000	1320	FGr
1036	4	0.891773868675574	D44	C1	1000	1000	2100	FGr
1037	5	0.801303909596397	D44	C1	1000	1000	3400	FGr
1038	6	0.664014942821877	D44	C1	1000	1000	5500	FGr
1039	7	0.508340062365179	D44	C1	1000	1000	9000	FGr
1040	8	0.401066313563497	D44	C1	1000	1000	14600	FGr
1041	9	0.274837838423414	D44	C1	1000	1000	23600	FGr
1042	10	0.201328401514249	D44	C1	1000	1000	38200	FGr
1043	11	0.138410025908003	D44	C1	1000	1000	61800	FGr
1044	12	0.0893292114694147	D44	C1	1000	1000	1e+05	FGr
1045	13	0.994963220580034	D44	C1	1000	1000	500	PC1
1046	14	0.997019766046273	D44	C1	1000	1000	810	PC1
1047	15	0.988377022976425	D44	C1	1000	1000	1320	PC1
1048	16	0.990002776823953	D44	C1	1000	1000	2100	PC1
1049	17	0.858637736599187	D44	C1	1000	1000	3400	PC1
1050	18	0.689402431397858	D44	C1	1000	1000	5500	PC1
1051	19	0.455222970881571	D44	C1	1000	1000	9000	PC1
1052	20	0.282384927229648	D44	C1	1000	1000	14600	PC1
1053	21	0.190472185487789	D44	C1	1000	1000	23600	PC1
1054	22	0.116785814632804	D44	C1	1000	1000	38200	PC1
1055	23	0.0679900756805827	D44	C1	1000	1000	61800	PC1
1056	24	0.0421753624904027	D44	C1	1000	1000	1e+05	PC1
1057	1	0.95939633807853	D45	C1	1000	1000	500	FGr
1058	2	0.9211446727267	D45	C1	1000	1000	810	FGr
1059	3	0.849356046898989	D45	C1	1000	1000	1320	FGr
1060	4	0.840411622167294	D45	C1	1000	1000	2100	FGr
1061	5	0.726321033534268	D45	C1	1000	1000	3400	FGr
1062	6	0.652578887976036	D45	C1	1000	1000	5500	FGr
1063	7	0.540608051868992	D45	C1	1000	1000	9000	FGr
1064	8	0.388950806004861	D45	C1	1000	1000	14600	FGr
1065	9	0.292859163188521	D45	C1	1000	1000	23600	FGr
1066	10	0.21864828122716	D45	C1	1000	1000	38200	FGr
1067	11	0.137370898912394	D45	C1	1000	1000	61800	FGr
1068	12	0.090494397858508	D45	C1	1000	1000	1e+05	FGr
1069	13	0.96457789733687	D45	C1	1000	1000	500	PC1
1070	14	0.999401013318362	D45	C1	1000	1000	810	PC1
1071	15	0.999777712346181	D45	C1	1000	1000	1320	PC1
1072	16	0.973647384946517	D45	C1	1000	1000	2100	PC1
1073	17	0.799264269457468	D45	C1	1000	1000	3400	PC1
1074	18	0.697230722672521	D45	C1	1000	1000	5500	PC1
1075	19	0.403243576487945	D45	C1	1000	1000	9000	PC1
1076	20	0.273942456370773	D45	C1	1000	1000	14600	PC1
1077	21	0.172349201642581	D45	C1	1000	1000	23600	PC1
1078	22	0.114026280758574	D45	C1	1000	1000	38200	PC1
1079	23	0.0739686895904863	D45	C1	1000	1000	61800	PC1
1080	24	0.0468481190475527	D45	C1	1000	1000	1e+05	PC1
1081	1	0.954091083544621	D46	C1	1000	1000	500	FGr
1082	2	0.904331018815711	D46	C1	1000	1000	810	FGr
1083	3	0.924607932476995	D46	C1	1000	1000	1320	FGr
1084	4	0.817108932015231	D46	C1	1000	1000	2100	FGr
1085	5	0.73737281833508	D46	C1	1000	1000	3400	FGr
1086	6	0.608740133099245	D46	C1	1000	1000	5500	FGr
1087	7	0.507271989444154	D46	C1	1000	1000	9000	FGr
1088	8	0.387444722172888	D46	C1	1000	1000	14600	FGr
1089	9	0.307532569773895	D46	C1	1000	1000	23600	FGr
1090	10	0.19963117232186	D46	C1	1000	1000	38200	FGr
1091	11	0.142017067959712	D46	C1	1000	1000	61800	FGr
1092	12	0.0889762326705568	D46	C1	1000	1000	1e+05	FGr
1093	13	0.998376294374015	D46	C1	1000	1000	500	PC1
1094	14	0.999185340159997	D46	C1	1000	1000	810	PC1
1095	15	0.999840252882258	D46	C1	1000	1000	1320	PC1
1096	16	0.972034264548305	D46	C1	1000	1000	2100	PC1
1097	17	0.749420384922524	D46	C1	1000	1000	3400	PC1
1098	18	0.648190437795907	D46	C1	1000	1000	5500	PC1
1099	19	0.423401528622154	D46	C1	1000	1000	9000	PC1
1100	20	0.306473439696863	D46	C1	1000	1000	14600	PC1
1101	21	0.179045032335054	D46	C1	1000	1000	23600	PC1
1102	22	0.119319310465787	D46	C1	1000	1000	38200	PC1
1103	23	0.0770460343952147	D46	C1	1000	1000	61800	PC1
1104	24	0.0479928075572825	D46	C1	1000	1000	1e+05	PC1
1105	1	0.969601894814816	D47	C1	1000	1000	500	FGr
1106	2	0.939426203785477	D47	C1	1000	1000	810	FGr
1107	3	0.864698511034539	D47	C1	1000	1000	1320	FGr
1108	4	0.815991189584723	D47	C1	1000	1000	2100	FGr
1109	5	0.749044685250422	D47	C1	1000	1000	3400	FGr
1110	6	0.606077483315908	D47	C1	1000	1000	5500	FGr
1111	7	0.50888927600377	D47	C1	1000	1000	9000	FGr
1112	8	0.426363025806048	D47	C1	1000	1000	14600	FGr
1113	9	0.305671915599634	D47	C1	1000	1000	23600	FGr
1114	10	0.213339315122591	D47	C1	1000	1000	38200	FGr
1115	11	0.142134860827029	D47	C1	1000	1000	61800	FGr
1116	12	0.0856461694962216	D47	C1	1000	1000	1e+05	FGr
1117	13	0.996534891283162	D47	C1	1000	1000	500	PC1
1118	14	0.99992797718934	D47	C1	1000	1000	810	PC1
1119	15	0.973460893156052	D47	C1	1000	1000	1320	PC1
1120	16	0.942534132390849	D47	C1	1000	1000	2100	PC1
1121	17	0.834732136878652	D47	C1	1000	1000	3400	PC1
1122	18	0.535825521969287	D47	C1	1000	1000	5500	PC1
1123	19	0.436565635152163	D47	C1	1000	1000	9000	PC1
1124	20	0.295379314367646	D47	C1	1000	1000	14600	PC1
1125	21	0.177309338762375	D47	C1	1000	1000	23600	PC1
1126	22	0.117357855302803	D47	C1	1000	1000	38200	PC1
1127	23	0.0720829434938591	D47	C1	1000	1000	61800	PC1
1128	24	0.0423074603063709	D47	C1	1000	1000	1e+05	PC1
1129	1	0.955166190567634	D48	C1	1000	1000	500	FGr
1130	2	0.943297478075318	D48	C1	1000	1000	810	FGr
1131	3	0.908754247576225	D48	C1	1000	1000	1320	FGr
1132	4	0.845176676770319	D48	C1	1000	1000	2100	FGr
1133	5	0.756293873735695	D48	C1	1000	1000	3400	FGr
1134	6	0.683040171281023	D48	C1	1000	1000	5500	FGr
1135	7	0.547280871461998	D48	C1	1000	1000	9000	FGr
1136	8	0.41965220842128	D48	C1	1000	1000	14600	FGr
1137	9	0.305599736423172	D48	C1	1000	1000	23600	FGr
1138	10	0.211202336255192	D48	C1	1000	1000	38200	FGr
1139	11	0.15438137188776	D48	C1	1000	1000	61800	FGr
1140	12	0.0930427392604961	D48	C1	1000	1000	1e+05	FGr
1141	13	0.999757101718425	D48	C1	1000	1000	500	PC1
1142	14	0.99226787090486	D48	C1	1000	1000	810	PC1
1143	15	0.997681083280019	D48	C1	1000	1000	1320	PC1
1144	16	0.938273301653835	D48	C1	1000	1000	2100	PC1
1145	17	0.936919568347907	D48	C1	1000	1000	3400	PC1
1146	18	0.659164968600544	D48	C1	1000	1000	5500	PC1
1147	19	0.444659006305017	D48	C1	1000	1000	9000	PC1
1148	20	0.289219003033033	D48	C1	1000	1000	14600	PC1
1149	21	0.1748029179536	D48	C1	1000	1000	23600	PC1
1150	22	0.114546189485475	D48	C1	1000	1000	38200	PC1
1151	23	0.0720872286341742	D48	C1	1000	1000	61800	PC1
1152	24	0.0415025349067472	D48	C1	1000	1000	1e+05	PC1
1153	1	0.965822690338687	D49	C1	1000	1000	500	FGr
1154	2	0.935060538955163	D49	C1	1000	1000	810	FGr
1155	3	0.925695081531639	D49	C1	1000	1000	1320	FGr
1156	4	0.785594148937569	D49	C1	1000	1000	2100	FGr
1157	5	0.740684589684197	D49	C1	1000	1000	3400	FGr
1158	6	0.664323911386835	D49	C1	1000	1000	5500	FGr
1159	7	0.558218916737544	D49	C1	1000	1000	9000	FGr
1160	8	0.410409294864248	D49	C1	1000	1000	14600	FGr
1161	9	0.30264047554021	D49	C1	1000	1000	23600	FGr
1162	10	0.212754040576134	D49	C1	1000	1000	38200	FGr
1163	11	0.128048347943174	D49	C1	1000	1000	61800	FGr
1164	12	0.0925658866115437	D49	C1	1000	1000	1e+05	FGr
1165	13	0.991887110552045	D49	C1	1000	1000	500	PC1
1166	14	0.999803003757951	D49	C1	1000	1000	810	PC1
1167	15	0.994515009676377	D49	C1	1000	1000	1320	PC1
1168	16	0.999883444563722	D49	C1	1000	1000	2100	PC1
1169	17	0.794761073631686	D49	C1	1000	1000	3400	PC1
1170	18	0.623898654816989	D49	C1	1000	1000	5500	PC1
1171	19	0.47605155930736	D49	C1	1000	1000	9000	PC1
1172	20	0.278410826910455	D49	C1	1000	1000	14600	PC1
1173	21	0.182754032550382	D49	C1	1000	1000	23600	PC1
1174	22	0.113321671142051	D49	C1	1000	1000	38200	PC1
1175	23	0.0695777810613899	D49	C1	1000	1000	61800	PC1
1176	24	0.0448970265258776	D49	C1	1000	1000	1e+05	PC1
1177	1	0.960113652485611	D50	C1	1000	1000	500	FGr
1178	2	0.918541762932501	D50	C1	1000	1000	810	FGr
1179	3	0.883696603414835	D50	C1	1000	1000	1320	FGr
1180	4	0.826568786306239	D50	C1	1000	1000	2100	FGr
1181	5	0.757643636690073	D50	C1	1000	1000	3400	FGr
1182	6	0.645908295417411	D50	C1	1000	1000	5500	FGr
1183	7	0.528762553635521	D50	C1	1000	1000	9000	FGr
1184	8	0.365524679189299	D50	C1	1000	1000	14600	FGr
1185	9	0.294697654643226	D50	C1	1000	1000	23600	FGr
1186	10	0.206089641328624	D50	C1	1000	1000	38200	FGr
1187	11	0.142733335807203	D50	C1	1000	1000	61800	FGr
1188	12	0.0917315368709896	D50	C1	1000	1000	1e+05	FGr
1189	13	0.998689384026512	D50	C1	1000	1000	500	PC1
1190	14	0.981971273097523	D50	C1	1000	1000	810	PC1
1191	15	0.988195074454651	D50	C1	1000	1000	1320	PC1
1192	16	0.996309567271153	D50	C1	1000	1000	2100	PC1
1193	17	0.886328652949028	D50	C1	1000	1000	3400	PC1
1194	18	0.573089207945678	D50	C1	1000	1000	5500	PC1
1195	19	0.410864870337876	D50	C1	1000	1000	9000	PC1
1196	20	0.278481062584824	D50	C1	1000	1000	14600	PC1
1197	21	0.188069787321395	D50	C1	1000	1000	23600	PC1
1198	22	0.112886784351447	D50	C1	1000	1000	38200	PC1
1199	23	0.0724361277596427	D50	C1	1000	1000	61800	PC1
1200	24	0.043798569230089	D50	C1	1000	1000	1e+05	PC1
1201	1	0.945968406049003	D51	C1	1000	1000	500	FGr
1202	2	0.920580535002	D51	C1	1000	1000	810	FGr
1203	3	0.899434869443321	D51	C1	1000	1000	1320	FGr
1204	4	0.831583562554341	D51	C1	1000	1000	2100	FGr
1205	5	0.793069046813901	D51	C1	1000	1000	3400	FGr
1206	6	0.668728037340901	D51	C1	1000	1000	5500	FGr
1207	7	0.527263621703646	D51	C1	1000	1000	9000	FGr
1208	8	0.436359034526622	D51	C1	1000	1000	14600	FGr
1209	9	0.300910911804195	D51	C1	1000	1000	23600	FGr
1210	10	0.213669005836978	D51	C1	1000	1000	38200	FGr
1211	11	0.136751723941428	D51	C1	1000	1000	61800	FGr
1212	12	0.0957248905556022	D51	C1	1000	1000	1e+05	FGr
1213	13	0.999642011913798	D51	C1	1000	1000	500	PC1
1214	14	0.996971667174871	D51	C1	1000	1000	810	PC1
1215	15	0.992239047781796	D51	C1	1000	1000	1320	PC1
1216	16	0.947590233667518	D51	C1	1000	1000	2100	PC1
1217	17	0.811562510394505	D51	C1	1000	1000	3400	PC1
1218	18	0.682053192089352	D51	C1	1000	1000	5500	PC1
1219	19	0.41051995122614	D51	C1	1000	1000	9000	PC1
1220	20	0.268011231653721	D51	C1	1000	1000	14600	PC1
1221	21	0.186445531495527	D51	C1	1000	1000	23600	PC1
1222	22	0.108845891133651	D51	C1	1000	1000	38200	PC1
1223	23	0.0715881166540664	D51	C1	1000	1000	61800	PC1
1224	24	0.0440304201524153	D51	C1	1000	1000	1e+05	PC1
1225	1	0.965790218581639	D52	C1	1000	1000	500	FGr
1226	2	0.910211564406462	D52	C1	1000	1000	810	FGr
1227	3	0.874332015420608	D52	C1	1000	1000	1320	FGr
1228	4	0.823085094259475	D52	C1	1000	1000	2100	FGr
1229	5	0.718143001353371	D52	C1	1000	1000	3400	FGr
1230	6	0.654581841535673	D52	C1	1000	1000	5500	FGr
1231	7	0.537772424073165	D52	C1	1000	1000	9000	FGr
1232	8	0.387696876764801	D52	C1	1000	1000	14600	FGr
1233	9	0.28166816892862	D52	C1	1000	1000	23600	FGr
1234	10	0.213082466276432	D52	C1	1000	1000	38200	FGr
1235	11	0.136694882353881	D52	C1	1000	1000	61800	FGr
1236	12	0.089645758915356	D52	C1	1000	1000	1e+05	FGr
1237	13	0.992298137388302	D52	C1	1000	1000	500	PC1
1238	14	0.989720226153858	D52	C1	1000	1000	810	PC1
1239	15	0.981486042706351	D52	C1	1000	1000	1320	PC1
1240	16	0.864789192434173	D52	C1	1000	1000	2100	PC1
1241	17	0.90673173287022	D52	C1	1000	1000	3400	PC1
1242	18	0.67452253723947	D52	C1	1000	1000	5500	PC1
1243	19	0.422141472990901	D52	C1	1000	1000	9000	PC1
1244	20	0.271233519895705	D52	C1	1000	1000	14600	PC1
1245	21	0.191112671107709	D52	C1	1000	1000	23600	PC1
1246	22	0.118532380195551	D52	C1	1000	1000	38200	PC1
1247	23	0.0693732320207102	D52	C1	1000	1000	61800	PC1
1248	24	0.0446939106097359	D52	C1	1000	1000	1e+05	PC1
1249	1	0.941890799573806	D53	C1	1000	1000	500	FGr
1250	2	0.939613222430242	D53	C1	1000	1000	810	FGr
1251	3	0.916210597483426	D53	C1	1000	1000	1320	FGr
1252	4	0.825637448946989	D53	C1	1000	1000	2100	FGr
1253	5	0.745410192990233	D53	C1	1000	1000	3400	FGr
1254	6	0.617334504875248	D53	C1	1000	1000	5500	FGr
1255	7	0.526688681181975	D53	C1	1000	1000	9000	FGr
1256	8	0.406999204857919	D53	C1	1000	1000	14600	FGr
1257	9	0.287954372826348	D53	C1	1000	1000	23600	FGr
1258	10	0.206625380606916	D53	C1	1000	1000	38200	FGr
1259	11	0.13432605184882	D53	C1	1000	1000	61800	FGr
1260	12	0.0915360874873312	D53	C1	1000	1000	1e+05	FGr
1261	13	0.998540819972427	D53	C1	1000	1000	500	PC1
1262	14	0.999246720300776	D53	C1	1000	1000	810	PC1
1263	15	0.953203585237681	D53	C1	1000	1000	1320	PC1
1264	16	0.968050123377333	D53	C1	1000	1000	2100	PC1
1265	17	0.926870631808359	D53	C1	1000	1000	3400	PC1
1266	18	0.56790573801481	D53	C1	1000	1000	5500	PC1
1267	19	0.399423848387261	D53	C1	1000	1000	9000	PC1
1268	20	0.279908130368176	D53	C1	1000	1000	14600	PC1
1269	21	0.158205758802644	D53	C1	1000	1000	23600	PC1
1270	22	0.105206446320882	D53	C1	1000	1000	38200	PC1
1271	23	0.0705147894778115	D53	C1	1000	1000	61800	PC1
1272	24	0.0415615544748593	D53	C1	1000	1000	1e+05	PC1
1273	1	0.956266377974979	D54	C1	1000	1000	500	FGr
1274	2	0.946772185526592	D54	C1	1000	1000	810	FGr
1275	3	0.8805103244955	D54	C1	1000	1000	1320	FGr
1276	4	0.88505829966908	D54	C1	1000	1000	2100	FGr
1277	5	0.727069183483119	D54	C1	1000	1000	3400	FGr
1278	6	0.647905018114158	D54	C1	1000	1000	5500	FGr
1279	7	0.537315128008885	D54	C1	1000	1000	9000	FGr
1280	8	0.428547748784523	D54	C1	1000	1000	14600	FGr
1281	9	0.303794450898172	D54	C1	1000	1000	23600	FGr
1282	10	0.203499080661597	D54	C1	1000	1000	38200	FGr
1283	11	0.149207709227319	D54	C1	1000	1000	61800	FGr
1284	12	0.0941218850233224	D54	C1	1000	1000	1e+05	FGr
1285	13	0.986111510875699	D54	C1	1000	1000	500	PC1
1286	14	0.992529024496082	D54	C1	1000	1000	810	PC1
1287	15	0.98813926420449	D54	C1	1000	1000	1320	PC1
1288	16	0.985641813175695	D54	C1	1000	1000	2100	PC1
1289	17	0.907962371814853	D54	C1	1000	1000	3400	PC1
1290	18	0.734876973496581	D54	C1	1000	1000	5500	PC1
1291	19	0.449707057659322	D54	C1	1000	1000	9000	PC1
1292	20	0.314821590636358	D54	C1	1000	1000	14600	PC1
1293	21	0.188912125341957	D54	C1	1000	1000	23600	PC1
1294	22	0.118965967531565	D54	C1	1000	1000	38200	PC1
1295	23	0.0755825365870828	D54	C1	1000	1000	61800	PC1
1296	24	0.0478302749089226	D54	C1	1000	1000	1e+05	PC1
1297	1	0.962897055974671	D55	C1	1000	1000	500	FGr
1298	2	0.905207729691144	D55	C1	1000	1000	810	FGr
1299	3	0.900375855365559	D55	C1	1000	1000	1320	FGr
1300	4	0.827862179657777	D55	C1	1000	1000	2100	FGr
1301	5	0.787453831775257	D55	C1	1000	1000	3400	FGr
1302	6	0.619044409795036	D55	C1	1000	1000	5500	FGr
1303	7	0.545924175227212	D55	C1	1000	1000	9000	FGr
1304	8	0.424253492317776	D55	C1	1000	1000	14600	FGr
1305	9	0.30143299689241	D55	C1	1000	1000	23600	FGr
1306	10	0.206872126341055	D55	C1	1000	1000	38200	FGr
1307	11	0.137047754254591	D55	C1	1000	1000	61800	FGr
1308	12	0.0924771164068308	D55	C1	1000	1000	1e+05	FGr
1309	13	0.999740300612479	D55	C1	1000	1000	500	PC1
1310	14	0.996143013272078	D55	C1	1000	1000	810	PC1
1311	15	0.990608334632162	D55	C1	1000	1000	1320	PC1
1312	16	0.99971104448216	D55	C1	1000	1000	2100	PC1
1313	17	0.98295610496403	D55	C1	1000	1000	3400	PC1
1314	18	0.567195720109855	D55	C1	1000	1000	5500	PC1
1315	19	0.408767808168869	D55	C1	1000	1000	9000	PC1
1316	20	0.284080347622236	D55	C1	1000	1000	14600	PC1
1317	21	0.177906239462591	D55	C1	1000	1000	23600	PC1
1318	22	0.101699849798271	D55	C1	1000	1000	38200	PC1
1319	23	0.0683136939460632	D55	C1	1000	1000	61800	PC1
1320	24	0.0399091158613125	D55	C1	1000	1000	1e+05	PC1
1321	1	0.93582315576507	D56	C1	1000	1000	500	FGr
1322	2	0.91878858786888	D56	C1	1000	1000	810	FGr
1323	3	0.888174556998881	D56	C1	1000	1000	1320	FGr
1324	4	0.834334769423695	D56	C1	1000	1000	2100	FGr
1325	5	0.767107623789876	D56	C1	1000	1000	3400	FGr
1326	6	0.615413220496366	D56	C1	1000	1000	5500	FGr
1327	7	0.520743197163816	D56	C1	1000	1000	9000	FGr
1328	8	0.449420149769463	D56	C1	1000	1000	14600	FGr
1329	9	0.311259179042563	D56	C1	1000	1000	23600	FGr
1330	10	0.213965820979165	D56	C1	1000	1000	38200	FGr
1331	11	0.138646247079467	D56	C1	1000	1000	61800	FGr
1332	12	0.0921140361950707	D56	C1	1000	1000	1e+05	FGr
1333	13	0.999798035481344	D56	C1	1000	1000	500	PC1
