	FGr	10	35	100	rep	gwas_size	test_size	test	L
270	0.175268119695207	0.103697956739208	0.0786568377107868	0.0664243536140224	A18	2160	720	PS	6000
271	0.0568364967671498	0.0721180908127816	0.0279351737548489	0.0249793885651864	A19	2160	720	PS	20000
272	0.0590258720767408	0.0750164253458664	0.0301685567423768	0.0266527084201077	A19	2160	720	PS	19000
273	0.064299673023352	0.0748344536840203	0.0314252861547438	0.0280863906827583	A19	2160	720	PS	18000
274	0.0668556285347024	0.0715872865945992	0.034321234875448	0.0309462443460569	A19	2160	720	PS	17000
275	0.0709511316345387	0.0775618273760984	0.0337377053243724	0.0294293928434839	A19	2160	720	PS	16000
276	0.0718904706946166	0.0766458101686839	0.0369483042928848	0.0320334731501153	A19	2160	720	PS	15000
277	0.078635986853866	0.0798091436026324	0.0417429517206353	0.034698473504299	A19	2160	720	PS	14000
278	0.0791283867213403	0.0756127004659181	0.0407420436513942	0.036284781034676	A19	2160	720	PS	13000
279	0.0898822177816514	0.0784650111308962	0.0449981100518118	0.0384524405802423	A19	2160	720	PS	12000
280	0.100151788740652	0.0830208177996035	0.0508371578437429	0.0430590682599129	A19	2160	720	PS	11000
281	0.100473729388079	0.0786452390965238	0.0518373702569659	0.0444607744054776	A19	2160	720	PS	10000
282	0.114536464826041	0.0891833986268424	0.0570212795568595	0.0491774309762708	A19	2160	720	PS	9000
283	0.132682391007324	0.089900657165268	0.0608312208740849	0.0547615508296295	A19	2160	720	PS	8000
284	0.139357111288917	0.0957253258095168	0.0697952411453695	0.0600208297723279	A19	2160	720	PS	7000
285	0.150888143473952	0.103422963647577	0.0766147609470728	0.0658438252169745	A19	2160	720	PS	6000
286	0.0543481880029795	0.0670537988959999	0.0252334347703038	0.0229260071381749	A20	2160	720	PS	20000
287	0.0562699595295163	0.0685260436175519	0.0288322186693178	0.0251820399020264	A20	2160	720	PS	19000
288	0.0570741485499501	0.0686072229434009	0.0296886133076373	0.0260820053386484	A20	2160	720	PS	18000
289	0.0601828732171729	0.0693122956410341	0.0320692508001492	0.0284060319792563	A20	2160	720	PS	17000
290	0.0670484398060671	0.0713422129345752	0.0339807828482015	0.0299989294153133	A20	2160	720	PS	16000
291	0.0698197142080557	0.0731510709152287	0.0349867095004633	0.0311100870201277	A20	2160	720	PS	15000
292	0.0750387297828291	0.0714329367484622	0.0376220785616112	0.0327025680231579	A20	2160	720	PS	14000
293	0.0816732457472554	0.0766522862627398	0.0417864962652932	0.0362842540248243	A20	2160	720	PS	13000
294	0.0859808601621378	0.0765449376195435	0.0437036614000387	0.0376283172703877	A20	2160	720	PS	12000
295	0.0930708001241588	0.0796826152393428	0.0487448664588653	0.0415364369765734	A20	2160	720	PS	11000
296	0.0955126636252187	0.081783343446948	0.0478627567971474	0.0423539291069108	A20	2160	720	PS	10000
297	0.108550846349435	0.0840172150326447	0.0522974337940098	0.0461217555021758	A20	2160	720	PS	9000
298	0.124257548057697	0.0828904096826724	0.0580626861420519	0.049522154638651	A20	2160	720	PS	8000
299	0.13233405872916	0.0893525947248	0.063306140117679	0.0559975543459459	A20	2160	720	PS	7000
300	0.158016498065333	0.0907114053331829	0.066980069974047	0.0606961550693066	A20	2160	720	PS	6000
301	0.0539806211258298	0.0671934862161118	0.0278366965229345	0.0249823782665185	A21	2160	720	PS	20000
302	0.0579609855560979	0.0661452823854865	0.0283428721923921	0.0256183456061311	A21	2160	720	PS	19000
303	0.0601092277977627	0.0706396555481604	0.0312278050793812	0.0280013095894281	A21	2160	720	PS	18000
304	0.0690287996981366	0.0697664835832205	0.0335373860595537	0.0286784999111958	A21	2160	720	PS	17000
305	0.0645508208621298	0.0708750857491524	0.0349238536068137	0.0311149540366507	A21	2160	720	PS	16000
306	0.0706086997124975	0.0760269703378411	0.0394999210744819	0.0332881761687237	A21	2160	720	PS	15000
307	0.0757662940865762	0.0753402472097774	0.0389704663480263	0.034680752814935	A21	2160	720	PS	14000
308	0.0759743147170957	0.0743604726861722	0.0407597320821468	0.0342285953096869	A21	2160	720	PS	13000
309	0.088895735775697	0.0776351060471664	0.0452166764457084	0.0388120203875044	A21	2160	720	PS	12000
310	0.0996451893192387	0.0770082981321288	0.0493522860471383	0.0423922684918375	A21	2160	720	PS	11000
311	0.112529734444667	0.0777607319993825	0.0501165990576791	0.0441033781618392	A21	2160	720	PS	10000
312	0.117347827278959	0.0832824265552812	0.0551634447231028	0.0486868181926917	A21	2160	720	PS	9000
313	0.122518568395925	0.0815513428098045	0.0593471722333194	0.0517180817833257	A21	2160	720	PS	8000
314	0.144569330942007	0.0908559862511431	0.0626815271540847	0.0555578216156055	A21	2160	720	PS	7000
315	0.16787335171893	0.100561693012581	0.0767453643544726	0.0664902866471351	A21	2160	720	PS	6000
316	0.0535737592230109	0.0653864804503417	0.0270952856071354	0.0241739957327501	A22	2160	720	PS	20000
317	0.0569470070236247	0.0668195815798342	0.0270581651214652	0.0239198058713468	A22	2160	720	PS	19000
318	0.057608895683985	0.0691922450828587	0.0311353793319435	0.0270473341247274	A22	2160	720	PS	18000
319	0.0639028799332884	0.0667942888334939	0.0308327105870484	0.0272031241304899	A22	2160	720	PS	17000
320	0.0655294756746128	0.0705498403443573	0.0317424307270255	0.027780749311305	A22	2160	720	PS	16000
321	0.070475890850611	0.0702770821396311	0.0338276803664798	0.0302673439632819	A22	2160	720	PS	15000
322	0.0708368912783705	0.0671783321697028	0.0353270459917976	0.0308682210835031	A22	2160	720	PS	14000
323	0.0813561599031291	0.0773144113947391	0.041768485515424	0.0355700073022361	A22	2160	720	PS	13000
324	0.0873537939415803	0.0730260958964377	0.0424391001929022	0.0371253709674189	A22	2160	720	PS	12000
325	0.0970268792979413	0.0779412618308745	0.0462031062159006	0.0405775635731118	A22	2160	720	PS	11000
326	0.105232944504273	0.0856850152765977	0.0487337256327399	0.0431996705160973	A22	2160	720	PS	10000
327	0.112434725890289	0.0805351978757028	0.0535918000854078	0.0477313832945112	A22	2160	720	PS	9000
328	0.117548728229351	0.0848076646663156	0.058272771940151	0.0504101733823729	A22	2160	720	PS	8000
329	0.153860692265573	0.083552570983568	0.0613614774619914	0.0542658108027705	A22	2160	720	PS	7000
330	0.154754445849311	0.0889037676384983	0.070758292729908	0.0603784947045357	A22	2160	720	PS	6000
331	0.053632905261262	0.0762174522432884	0.0284423382415195	0.0254019053704455	A23	2160	720	PS	20000
332	0.0580782099137814	0.0752303222535442	0.029416612728052	0.0256694322267698	A23	2160	720	PS	19000
333	0.0588578340211671	0.0747548063381268	0.0321840712186448	0.0279212082844487	A23	2160	720	PS	18000
334	0.0637970342134899	0.0790343626933515	0.034758236906651	0.0306749188259351	A23	2160	720	PS	17000
335	0.0657596617806593	0.0791917411673737	0.0345252103363767	0.0308286622796653	A23	2160	720	PS	16000
336	0.068686127711862	0.0804200519020919	0.0362951256549909	0.0312576824188089	A23	2160	720	PS	15000
337	0.077257031904963	0.0799179839097821	0.0406229884783086	0.0358218776042794	A23	2160	720	PS	14000
338	0.0825582893008382	0.0822238943625746	0.0407396412059989	0.0350461520213951	A23	2160	720	PS	13000
339	0.0927705991837357	0.0793781615871617	0.0448686088272529	0.0392159516855573	A23	2160	720	PS	12000
340	0.0959570618292211	0.0765949522840543	0.0468342091720271	0.0398249584285095	A23	2160	720	PS	11000
341	0.106240115118389	0.0891330478303909	0.0545129791165046	0.045941809219461	A23	2160	720	PS	10000
342	0.118811360810995	0.0931330703267937	0.0561038783378304	0.0494880749101674	A23	2160	720	PS	9000
343	0.132915061345469	0.086508477578406	0.0609255805893149	0.0521403083268174	A23	2160	720	PS	8000
344	0.148566655795369	0.0940567094189969	0.0678937270876969	0.0578552058860169	A23	2160	720	PS	7000
345	0.178032122787316	0.103167120172705	0.0761806229731327	0.0649742377990303	A23	2160	720	PS	6000
346	0.0520644813903783	0.068790615514584	0.0276611534354244	0.0241486625644631	A24	2160	720	PS	20000
347	0.0540155942763785	0.0669144622810579	0.0285856308372136	0.0251881482889651	A24	2160	720	PS	19000
348	0.0542280622242798	0.0679755889837877	0.0286482466530239	0.0252281487107794	A24	2160	720	PS	18000
349	0.0578961730680127	0.0703137634947304	0.031485289175276	0.0277416235900736	A24	2160	720	PS	17000
350	0.0640393383976018	0.0687007989516911	0.0343628430288017	0.0290759330974772	A24	2160	720	PS	16000
351	0.0673456801255387	0.0719385933124458	0.0356186118153486	0.031557447332588	A24	2160	720	PS	15000
352	0.073926914497207	0.0742601236604217	0.0394644910765605	0.0342225515076403	A24	2160	720	PS	14000
353	0.0773999413127275	0.0780761262269429	0.0438899412988593	0.0366549041045969	A24	2160	720	PS	13000
354	0.0848731847871276	0.0737631614045325	0.0427707237356377	0.0367647039697875	A24	2160	720	PS	12000
355	0.0890344564496084	0.0774419111768123	0.0464701481694467	0.0379710570363175	A24	2160	720	PS	11000
356	0.0970894975423575	0.0768748492111827	0.0487897351043318	0.04244334354434	A24	2160	720	PS	10000
357	0.104105229294645	0.0727124758127019	0.0489596233595431	0.0421554279055849	A24	2160	720	PS	9000
358	0.117286916154846	0.0893655534710818	0.0591746135829401	0.0508550760098597	A24	2160	720	PS	8000
359	0.132229678415955	0.0937752800429685	0.066399066032629	0.0548980043635591	A24	2160	720	PS	7000
360	0.155086851194201	0.0985232921926944	0.0783750824356112	0.0686301681971361	A24	2160	720	PS	6000
361	0.0555142695092183	0.0703636051612706	0.0281320771647207	0.0253125601573672	A25	2160	720	PS	20000
362	0.0556082355552265	0.0684913542095708	0.0285362610494475	0.0251834043804189	A25	2160	720	PS	19000
363	0.0607566190673069	0.0690953529347518	0.0296709822802238	0.0263821358694953	A25	2160	720	PS	18000
364	0.0632633825771226	0.0704416625937391	0.0323024378991557	0.0286920013125702	A25	2160	720	PS	17000
365	0.0690879184372022	0.0714202618395964	0.0339661156552354	0.02972983102703	A25	2160	720	PS	16000
366	0.0726893951803924	0.0708549074343654	0.0360659239444338	0.0324041534700058	A25	2160	720	PS	15000
367	0.0727404146616443	0.0720563165990811	0.0362100873535334	0.0323347133381423	A25	2160	720	PS	14000
368	0.0780881636753984	0.0704557438102459	0.0409992812150056	0.0363639220598324	A25	2160	720	PS	13000
369	0.0873080690515437	0.0743555690160058	0.0442929274974514	0.0380974290643513	A25	2160	720	PS	12000
370	0.0948036884093315	0.07997408094963	0.0452638498242174	0.0390659701655743	A25	2160	720	PS	11000
371	0.105023417970583	0.0781501278039692	0.0487555604110384	0.0415555133640224	A25	2160	720	PS	10000
372	0.106331163244842	0.0807680642708227	0.0556685574563642	0.0491532689555634	A25	2160	720	PS	9000
373	0.124274167068663	0.0875428962286174	0.0575826792802422	0.0501295311075415	A25	2160	720	PS	8000
374	0.134828663661411	0.0897282323010025	0.0635174991644754	0.0550740905245071	A25	2160	720	PS	7000
375	0.151720966851481	0.0959721960610135	0.069696347005626	0.0608813705132096	A25	2160	720	PS	6000
376	0.0511028830382574	0.0652893448757116	0.024301165217443	0.0220019891003254	A26	2160	720	PS	20000
377	0.0531351687398776	0.0689401837280905	0.0269416333223602	0.0244549611834934	A26	2160	720	PS	19000
378	0.0569776719947296	0.0690514771758117	0.0278162788760585	0.0249868290069172	A26	2160	720	PS	18000
379	0.0618992819775303	0.0706840071945287	0.0292189043758917	0.0259615292632207	A26	2160	720	PS	17000
380	0.0630664706967663	0.0707414299690232	0.0331603309064892	0.0281156435234532	A26	2160	720	PS	16000
381	0.0676055912554864	0.073286747362963	0.0354953058709038	0.0304389470139047	A26	2160	720	PS	15000
382	0.0745338727868113	0.0771232237552453	0.037139614356939	0.0329250524678195	A26	2160	720	PS	14000
383	0.077619718249527	0.0738832216531636	0.0390117518558368	0.033747768397037	A26	2160	720	PS	13000
384	0.0811618249289634	0.0783470266458812	0.0427951502549002	0.0365480525468983	A26	2160	720	PS	12000
385	0.0920970484567861	0.0776843076607122	0.0468042431334609	0.0409542290724376	A26	2160	720	PS	11000
386	0.102085757606844	0.0846253438335086	0.0558680200822683	0.0481294720945116	A26	2160	720	PS	10000
387	0.104657250193565	0.0729650507108023	0.0505742368365679	0.0439587445475361	A26	2160	720	PS	9000
388	0.12453980430817	0.0877496636039369	0.0590210802919594	0.0502131076963049	A26	2160	720	PS	8000
389	0.134981104411803	0.0896365424572288	0.0631601069664827	0.0542979347159968	A26	2160	720	PS	7000
390	0.159929480066106	0.100532606083105	0.0760487910109764	0.0635748278638275	A26	2160	720	PS	6000
391	0.0558626687939485	0.0761441547032419	0.029613823667598	0.026602241595052	A27	2160	720	PS	20000
392	0.0578418768604189	0.0796816903045776	0.0318834278087244	0.0281206287449828	A27	2160	720	PS	19000
393	0.0628010656485253	0.079920000876239	0.0338168492849654	0.0297264543538897	A27	2160	720	PS	18000
394	0.0639448015132003	0.0781612827723839	0.0336466356449273	0.029252875246034	A27	2160	720	PS	17000
395	0.0699938979625024	0.0809809493643865	0.0374453346286364	0.0326716702274749	A27	2160	720	PS	16000
396	0.0713672777554806	0.0813928017668768	0.0374291147636594	0.0338178940369437	A27	2160	720	PS	15000
397	0.0774737282802664	0.0791563372027876	0.0410552657638501	0.0350227799740828	A27	2160	720	PS	14000
398	0.0840908698346661	0.0834064815078326	0.0452240562524264	0.0400322910114483	A27	2160	720	PS	13000
399	0.0906155853268064	0.0858833277670883	0.0484424141845282	0.0418872553455463	A27	2160	720	PS	12000
400	0.0995237987178114	0.0889780383136233	0.0520397034900964	0.0442567673520719	A27	2160	720	PS	11000
401	0.102285364178023	0.0883216896955634	0.0550404103336577	0.0484991927166673	A27	2160	720	PS	10000
402	0.115092075516207	0.0920137683273498	0.0566431990022023	0.0482147139128658	A27	2160	720	PS	9000
403	0.129675028565621	0.0912029348858051	0.0623391176925201	0.0534761967049112	A27	2160	720	PS	8000
404	0.143248153829422	0.0998010787601097	0.0734614751949673	0.0633720024311847	A27	2160	720	PS	7000
405	0.159533401984238	0.0975349452102654	0.0795391108668096	0.0684425540522136	A27	2160	720	PS	6000
406	0.0552081646709459	0.0734894103110882	0.0291983650772362	0.0253002693591528	A28	2160	720	PS	20000
407	0.0587115978061085	0.073276127217932	0.0299057201509727	0.0258821394206989	A28	2160	720	PS	19000
408	0.0621102716306893	0.0745022253398905	0.0314838779383623	0.0271407014395201	A28	2160	720	PS	18000
409	0.0659443873338315	0.0754577756102838	0.0332761765049738	0.0281568124343019	A28	2160	720	PS	17000
410	0.0653612518728365	0.077114476712005	0.0345823852499036	0.0299021710167621	A28	2160	720	PS	16000
411	0.0696829642932919	0.0755458026764275	0.0364861165987753	0.031654319197146	A28	2160	720	PS	15000
412	0.0804251741269257	0.0781123768310995	0.0405386076444952	0.0350789733334754	A28	2160	720	PS	14000
413	0.0794383586553829	0.0785848686255054	0.042026803419513	0.0363209910122134	A28	2160	720	PS	13000
414	0.0863501192217223	0.0780496573612654	0.0442659241726593	0.0393271479136685	A28	2160	720	PS	12000
415	0.0980504024703615	0.0803531042743684	0.0495254389985224	0.0418108353248393	A28	2160	720	PS	11000
416	0.106787692986965	0.0810376286085417	0.0520762971412936	0.0461020229151378	A28	2160	720	PS	10000
417	0.115304303991984	0.0829852879459781	0.057028743686007	0.0495767947002703	A28	2160	720	PS	9000
418	0.12425481658352	0.0918434974615263	0.0625848512717737	0.0545945938861709	A28	2160	720	PS	8000
419	0.148435493446101	0.0993810742432338	0.0702978522255129	0.0607826103231974	A28	2160	720	PS	7000
420	0.166721977017723	0.100468448869468	0.0741925852639414	0.0662009392353984	A28	2160	720	PS	6000
421	0.0520012330804485	0.071564526297325	0.0277997016886847	0.0252063364578953	A29	2160	720	PS	20000
422	0.0564668606326866	0.0729082367094747	0.0303753035003961	0.0255281165479679	A29	2160	720	PS	19000
423	0.0600592846233373	0.0704713059156461	0.0316635438502877	0.0276045062774881	A29	2160	720	PS	18000
424	0.0643192744379848	0.0782415479694079	0.0331852423974905	0.0291278680615119	A29	2160	720	PS	17000
425	0.0701265593281429	0.0742868219899524	0.0346020191053161	0.030646469831898	A29	2160	720	PS	16000
426	0.0725310203287109	0.0744415748302152	0.0364245844449743	0.0323344364785555	A29	2160	720	PS	15000
427	0.075839493981731	0.0786494313997618	0.0395401864698179	0.0344601789631356	A29	2160	720	PS	14000
428	0.0743105693214808	0.0756282306749145	0.0403533988246566	0.0355037414382189	A29	2160	720	PS	13000
429	0.0891658792900243	0.0867973280811201	0.0450691233397529	0.0389688184267492	A29	2160	720	PS	12000
430	0.0951166469638421	0.0817293838539793	0.0469874300765899	0.0408055426390216	A29	2160	720	PS	11000
431	0.107933181920602	0.0853138868524819	0.0532878919223014	0.0465093176804945	A29	2160	720	PS	10000
432	0.115788735495706	0.0888723779845795	0.0550837654525724	0.0491604248426301	A29	2160	720	PS	9000
433	0.123459585944188	0.0842626662208227	0.0565500894135453	0.0499921719754835	A29	2160	720	PS	8000
434	0.12880491170102	0.0951640602034854	0.0681758972631806	0.0592952122474384	A29	2160	720	PS	7000
435	0.168172112666748	0.105473051334121	0.0748304795108473	0.0649209759329984	A29	2160	720	PS	6000
436	0.0521964047472235	0.0762643367417583	0.0285266444740244	0.0259568076452303	A30	2160	720	PS	20000
437	0.0540331495644372	0.0709807578663489	0.0290348803026475	0.0257303054861553	A30	2160	720	PS	19000
438	0.0566178833534426	0.0767346830195816	0.0322858966230735	0.0290867201434478	A30	2160	720	PS	18000
439	0.0593674283456035	0.0786080142068674	0.0319588569360393	0.0280055811355833	A30	2160	720	PS	17000
440	0.0611148439921484	0.0745761109310755	0.03345098064158	0.0301255589129644	A30	2160	720	PS	16000
441	0.0698902922974202	0.0742207634833135	0.0357435647752775	0.0316633445766283	A30	2160	720	PS	15000
442	0.0732313949604105	0.078922960826624	0.0390390500843718	0.0343356417754378	A30	2160	720	PS	14000
443	0.0794095002938937	0.0806560737639154	0.0417421547570847	0.0369604505421796	A30	2160	720	PS	13000
444	0.0877235439585687	0.0790831390314964	0.0423082379790039	0.0376325808785621	A30	2160	720	PS	12000
445	0.0887852509466759	0.0814106077547494	0.0467614338266598	0.041880062523973	A30	2160	720	PS	11000
446	0.104383696299756	0.0891639302424544	0.0522503681505477	0.0464967906123827	A30	2160	720	PS	10000
447	0.106743619916135	0.0867470924698935	0.053722690011251	0.046749779377827	A30	2160	720	PS	9000
448	0.124990324748729	0.0907640786956093	0.0623088806824032	0.0547893362209074	A30	2160	720	PS	8000
449	0.136704832999131	0.0954767479057658	0.0621534937053822	0.0558320745049314	A30	2160	720	PS	7000
450	0.169870042214812	0.109342714426725	0.0819313213042429	0.070439407772782	A30	2160	720	PS	6000
451	0.0559821655425884	0.072740343042581	0.0266413422160353	0.0236018065564805	A31	2160	720	PS	20000
452	0.0593401939147311	0.0699902223870944	0.0268298543395388	0.0235728059701367	A31	2160	720	PS	19000
453	0.0626218507499083	0.0733188540524549	0.0279500648427207	0.024739227658247	A31	2160	720	PS	18000
454	0.0664522459058694	0.0707837184606988	0.0309091714432279	0.0278848624286066	A31	2160	720	PS	17000
455	0.0657490515036484	0.0747478542869785	0.032772189904956	0.0285756854439402	A31	2160	720	PS	16000
456	0.0747914360036736	0.0755076197735629	0.0342266229024045	0.0303720057912044	A31	2160	720	PS	15000
457	0.0784601315535769	0.0777603677265035	0.0359972068164437	0.0317147784902854	A31	2160	720	PS	14000
458	0.0835371708828626	0.073640023962913	0.0396691978865551	0.0338970958433843	A31	2160	720	PS	13000
459	0.0912281160719924	0.0782678095435755	0.0398070103603092	0.0348718533464135	A31	2160	720	PS	12000
460	0.0932350134779042	0.0849823879470883	0.0472023781371277	0.0409984129335066	A31	2160	720	PS	11000
461	0.104287949276363	0.0840179684015776	0.049646605444594	0.0420309628498874	A31	2160	720	PS	10000
462	0.113937201871016	0.0803780009235815	0.0542738669935333	0.0477212722106859	A31	2160	720	PS	9000
463	0.143250466055187	0.0890460315627447	0.059745573637329	0.0512797628512478	A31	2160	720	PS	8000
464	0.143090989403117	0.0901154040724217	0.0666794537771764	0.0560819609913201	A31	2160	720	PS	7000
465	0.152840598515637	0.0953742981814897	0.0721804877290364	0.0640647632985503	A31	2160	720	PS	6000
466	0.0564025269032283	0.0736780133002832	0.0278978572171581	0.0250555098296941	A32	2160	720	PS	20000
467	0.0590371208567716	0.0756841432465355	0.0301581267738885	0.0262612251544662	A32	2160	720	PS	19000
468	0.0679490169670804	0.0746568509254066	0.0311061665472395	0.0275242892203922	A32	2160	720	PS	18000
469	0.065411445338607	0.0786019692982711	0.0329499222921347	0.0283690478596415	A32	2160	720	PS	17000
470	0.0715527387635175	0.0769740345857906	0.0357977627408036	0.0315460988894267	A32	2160	720	PS	16000
471	0.0752139449097012	0.0802987111246683	0.0367478980339521	0.0315202252887264	A32	2160	720	PS	15000
472	0.0826998063385752	0.0786411432297808	0.0421799685101148	0.0371940741384291	A32	2160	720	PS	14000
473	0.0833955789285107	0.0780687833193583	0.0420206599321777	0.0359022762349672	A32	2160	720	PS	13000
474	0.0975407779430424	0.0791339315906042	0.0450117617965242	0.0398778995856494	A32	2160	720	PS	12000
475	0.0986930933322103	0.0815212282829008	0.0486326740659918	0.0406979080005698	A32	2160	720	PS	11000
476	0.108686435293947	0.0909230216507376	0.0510988153779158	0.0460237503150456	A32	2160	720	PS	10000
477	0.122354447605416	0.0906691711203955	0.0551491347815845	0.0493177203745895	A32	2160	720	PS	9000
478	0.135066208763535	0.0945044769767928	0.0643940806746364	0.0561192371658473	A32	2160	720	PS	8000
479	0.14931879349386	0.0982546403649762	0.0711067136456538	0.0602795108465134	A32	2160	720	PS	7000
480	0.167171242865831	0.104629929406973	0.0786791783849933	0.0688710642028867	A32	2160	720	PS	6000
481	0.0567961167687835	0.0703602177468165	0.0296581542289975	0.0261389439361751	A33	2160	720	PS	20000
482	0.0577903920697031	0.0745852551536622	0.0310459784688034	0.0273571276328929	A33	2160	720	PS	19000
483	0.0596283017876703	0.0711273233783831	0.0315649608545995	0.0285120371672317	A33	2160	720	PS	18000
484	0.0647052994296643	0.0746516860989686	0.0329480329783449	0.0292244840195055	A33	2160	720	PS	17000
485	0.0681056031810075	0.0772287388652585	0.0370537965318619	0.0327312953209854	A33	2160	720	PS	16000
486	0.0727733566498718	0.0713285884438326	0.037135894999815	0.0323049658961762	A33	2160	720	PS	15000
487	0.07908777004109	0.0775781925046938	0.0397491577381369	0.0350540215904381	A33	2160	720	PS	14000
488	0.0809228266172	0.0816301384097561	0.043656254296547	0.0385949349470512	A33	2160	720	PS	13000
489	0.0864009583257855	0.0847149424128988	0.0452960762732297	0.0396835408354601	A33	2160	720	PS	12000
490	0.0967751980246265	0.0770541650065522	0.0466655571699877	0.0414236384937677	A33	2160	720	PS	11000
491	0.0974957681580497	0.079974857867732	0.0522622369761538	0.044704800292441	A33	2160	720	PS	10000
492	0.113289326479089	0.0890867335033306	0.0591485448552283	0.0504097832626228	A33	2160	720	PS	9000
493	0.119823055856766	0.09020092887521	0.062320025697329	0.0547247384709895	A33	2160	720	PS	8000
494	0.152266102141656	0.0984784412970945	0.0698679886697495	0.060413845946006	A33	2160	720	PS	7000
495	0.155276768419426	0.103863951791601	0.075965993180203	0.0672420291046602	A33	2160	720	PS	6000
496	0.0573207982615949	0.0711777279927095	0.028728149673533	0.0255855418521369	A34	2160	720	PS	20000
497	0.0563868594257527	0.0699793473364727	0.028788446845902	0.025672361709803	A34	2160	720	PS	19000
498	0.0585637138480286	0.0742076094287268	0.0333240301280927	0.0283419438591175	A34	2160	720	PS	18000
499	0.0635023097717348	0.0733898229199411	0.0313321557397218	0.0272183737469789	A34	2160	720	PS	17000
500	0.0722540704340849	0.0760848485846268	0.0366406111149504	0.0319299559384566	A34	2160	720	PS	16000
501	0.0713191605117457	0.0723046316244206	0.0365785802195242	0.0313449722373518	A34	2160	720	PS	15000
502	0.0778074537274569	0.0782117685370696	0.0418382786035046	0.0358807016962225	A34	2160	720	PS	14000
503	0.0819659500825515	0.07763013794514	0.0402312190344911	0.03525586124186	A34	2160	720	PS	13000
504	0.0887767086528016	0.0801440374258736	0.0427976439303475	0.0361473555282736	A34	2160	720	PS	12000
505	0.10199441174575	0.0831254557843465	0.0488380245977574	0.041912156487934	A34	2160	720	PS	11000
506	0.0993060307015278	0.0824841574458913	0.0507167740522142	0.0437960231568701	A34	2160	720	PS	10000
507	0.112727921458498	0.087630755710339	0.0532631847339177	0.0474515043507713	A34	2160	720	PS	9000
508	0.132402817551953	0.0986533329916664	0.0629632828712298	0.0563685395037025	A34	2160	720	PS	8000
509	0.147036697936689	0.0951987362678115	0.0669066243862057	0.0583426299373577	A34	2160	720	PS	7000
510	0.161979717213452	0.107608399603003	0.0770249267970915	0.0683141397041966	A34	2160	720	PS	6000
511	0.0552173363838352	0.0699304407400262	0.0296324308671426	0.0264998052178367	A35	2160	720	PS	20000
512	0.0591922839873382	0.0729741541748966	0.0319956494925229	0.0287155989986188	A35	2160	720	PS	19000
513	0.063242176289964	0.0741901112194673	0.0326504706735674	0.0290916729062858	A35	2160	720	PS	18000
514	0.0640987718415324	0.0722206255821164	0.0350839496562578	0.030288766609944	A35	2160	720	PS	17000
515	0.0677640677944554	0.0757726343703211	0.0369754704048576	0.032114124648453	A35	2160	720	PS	16000
516	0.0715883130058085	0.072299602438745	0.0353480111974975	0.0309876107247746	A35	2160	720	PS	15000
517	0.0794667183672353	0.0769724955512073	0.0410172243999322	0.0361859966225795	A35	2160	720	PS	14000
518	0.0804540895195691	0.0768204355008022	0.0428589980419718	0.0377180900043085	A35	2160	720	PS	13000
519	0.0818639893150764	0.0759157680219963	0.0441026810263342	0.0392797305385172	A35	2160	720	PS	12000
520	0.0991853629260912	0.080369225004464	0.046466817662748	0.0411260289235574	A35	2160	720	PS	11000
521	0.0977819349308586	0.0783067683065819	0.0508097516865066	0.0439887456767444	A35	2160	720	PS	10000
522	0.108431663210981	0.0883157548132417	0.0611318253240267	0.0531404658570076	A35	2160	720	PS	9000
523	0.116212648806511	0.0892345532917482	0.060673565130547	0.0516214109672836	A35	2160	720	PS	8000
524	0.143756307111446	0.0926591759829233	0.0653918252956772	0.0584534209714396	A35	2160	720	PS	7000
525	0.157784539342532	0.0897833109387388	0.0698248031464908	0.0611220411128015	A35	2160	720	PS	6000
526	0.0567779111804753	0.0678463147483421	0.027680223361963	0.0243045681293728	A36	2160	720	PS	20000
527	0.0594793253996477	0.0687331262405652	0.0289305410326811	0.026042548576081	A36	2160	720	PS	19000
528	0.0621680060147259	0.0668476012958776	0.0295821351488186	0.025585812935237	A36	2160	720	PS	18000
529	0.067533216129795	0.069771471831108	0.0314047190929709	0.0278774390854103	A36	2160	720	PS	17000
530	0.0696873305575606	0.0670880245940119	0.0341516328470299	0.0306530811382956	A36	2160	720	PS	16000
531	0.0732671651099265	0.0718269254803512	0.035968912842026	0.0318081448192017	A36	2160	720	PS	15000
532	0.0813583308055662	0.0721981139194478	0.0392379332157108	0.0343008928398006	A36	2160	720	PS	14000
533	0.0823645116522608	0.0725277203040768	0.0398432621787056	0.0350956996718007	A36	2160	720	PS	13000
534	0.0914634616047932	0.0783438190239184	0.045181360198487	0.0388748768020363	A36	2160	720	PS	12000
535	0.101941216475632	0.0805310906303819	0.0498223863314556	0.0437295869454675	A36	2160	720	PS	11000
536	0.107316665283208	0.0773672750802281	0.0482080698396054	0.0429537602887583	A36	2160	720	PS	10000
537	0.120002767830629	0.0900013664526795	0.0584658617752626	0.050797164169599	A36	2160	720	PS	9000
538	0.134336641806721	0.0836091336469417	0.0618731203594491	0.0551450818946099	A36	2160	720	PS	8000
539	0.146149560876779	0.0900865179243124	0.0662434806347233	0.057242245588035	A36	2160	720	PS	7000
540	0.171896403981946	0.100209480332465	0.0766256517779583	0.0670591827319541	A36	2160	720	PS	6000
541	0.0539695167795897	0.0710124209427221	0.0257674400469136	0.023318110413232	A37	2160	720	PS	20000
