	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
81	21	0.00101612366049384	0.00500211079861111	0	0.5	0.4	0.00101612366049384	0.00500211079861111	10	15000	A2	1440	1440	0	15000		PS	PS
82	22	0.000836650643132731	0.00881203138503086	0	0.6	0.2	0.000836650643132731	0.00881203138503086	35	15000	A2	1440	1440	0	15000		PS	PS
83	23	-0.000259499530054	-0.00720379946952166	0	1	0.2	-0.000259499530054	-0.00720379946952166	FGr	15000	A2	1440	1440	0	15000		PS	PS
84	24	0.0014907392107446	0.00940719182484564	0	0.6	0.1	0.0014907392107446	0.00940719182484564	NoCorrection	15000	A2	1440	1440	0	15000		PS	PS
85	25	0.0026601238084105	0.0100383435204475	0	0.1	0.1	0.0026601238084105	0.0100383435204475	10	14000	A2	1440	1440	0	14000		PS	PS
86	26	0.0024930934838455	0.00988151287422843	0	0.2	0.2	0.0024930934838455	0.00988151287422843	35	14000	A2	1440	1440	0	14000		PS	PS
87	27	0.001724917527392	0.000812217162422835	0	0.5	0.9	0.001724917527392	0.000812217162422835	FGr	14000	A2	1440	1440	0	14000		PS	PS
88	28	0.0023722252941744	0.00554449288387345	0	0.3	0.2	0.0023722252941744	0.00554449288387345	NoCorrection	14000	A2	1440	1440	0	14000		PS	PS
89	29	0.000965582630092585	0.00214098706597219	0	0.6	0.6	0.000965582630092585	0.00214098706597219	10	13000	A2	1440	1440	0	13000		PS	PS
90	30	0.001144488421277	0.00486396555169747	0	0.5	0.6	0.001144488421277	0.00486396555169747	35	13000	A2	1440	1440	0	13000		PS	PS
91	31	0.000567529470756163	-0.00368314208140435	0	0.9	0.9	0.000567529470756163	-0.00368314208140435	FGr	13000	A2	1440	1440	0	13000		PS	PS
92	32	0.00236168597598378	0.00896729617862649	0	0.3	0.1	0.00236168597598378	0.00896729617862649	NoCorrection	13000	A2	1440	1440	0	13000		PS	PS
93	33	0.00236231102199844	0.0142266450366512	0	0.4	0	0.00236231102199844	0.0142266450366512	10	12000	A2	1440	1440	0	12000		PS	PS
94	34	0.00238366100925925	0.0144035254089506	0	0.4	0	0.00238366100925925	0.0144035254089506	35	12000	A2	1440	1440	0	12000		PS	PS
95	35	0.00150745726060956	0.00864659378086417	0	0.2	0	0.00150745726060956	0.00864659378086417	FGr	12000	A2	1440	1440	0	12000		PS	PS
96	36	0.00338525692222221	0.0248556323649691	0	0.3	0	0.00338525692222221	0.0248556323649691	NoCorrection	12000	A2	1440	1440	0	12000		PS	PS
97	37	0.00212903444193672	0.0050628216010803	0	0.1	0.2	0.00212903444193672	0.0050628216010803	10	11000	A2	1440	1440	0	11000		PS	PS
98	38	0.0019541136248071	0.00473792557291673	0	0.3	0.3	0.0019541136248071	0.00473792557291673	35	11000	A2	1440	1440	0	11000		PS	PS
99	39	0.00138686727719907	-0.00231314396604927	0	0.4	0.5	0.00138686727719907	-0.00231314396604927	FGr	11000	A2	1440	1440	0	11000		PS	PS
100	40	0.00313676534880401	0.00602810577160503	0	0.1	0.2	0.00313676534880401	0.00602810577160503	NoCorrection	11000	A2	1440	1440	0	11000		PS	PS
101	41	-0.000761270256944444	0.00836805298611115	0	0.6	0.2	-0.000761270256944444	0.00836805298611115	10	10000	A2	1440	1440	0	10000		PS	PS
102	42	-0.000565137889467591	0.00492080309799386	0	0.7	0.5	-0.000565137889467591	0.00492080309799386	35	10000	A2	1440	1440	0	10000		PS	PS
103	43	-0.00140867492989969	0.00333308964313279	0	0.7	0.5	-0.00140867492989969	0.00333308964313279	FGr	10000	A2	1440	1440	0	10000		PS	PS
104	44	0.000548704836631947	0.0176625987885802	0	0.8	0	0.000548704836631947	0.0176625987885802	NoCorrection	10000	A2	1440	1440	0	10000		PS	PS
105	45	0.000253050086381183	0.0120331715162037	0	0.9	0.1	0.000253050086381183	0.0120331715162037	10	9000	A2	1440	1440	0	9000		PS	PS
106	46	0.000650703194135814	0.0103657593190586	0	0.9	0	0.000650703194135814	0.0103657593190586	35	9000	A2	1440	1440	0	9000		PS	PS
107	47	0.000193923413445226	0.00158412175347222	0	0.9	1	0.000193923413445226	0.00158412175347222	FGr	9000	A2	1440	1440	0	9000		PS	PS
108	48	0.00108149014820603	0.00867656820601848	0	0.5	0	0.00108149014820603	0.00867656820601848	NoCorrection	9000	A2	1440	1440	0	9000		PS	PS
109	49	0.000689538357874234	0.00449211711805555	0	0.6	0.4	0.000689538357874234	0.00449211711805555	10	8000	A2	1440	1440	0	8000		PS	PS
110	50	0.00042031180995371	0.00231274534915125	0	0.7	0.5	0.00042031180995371	0.00231274534915125	35	8000	A2	1440	1440	0	8000		PS	PS
111	51	0.000106235011148151	-0.00220304930362655	0	1	0.8	0.000106235011148151	-0.00220304930362655	FGr	8000	A2	1440	1440	0	8000		PS	PS
112	52	0.000368603822094911	-0.000555569658564817	0	0.9	0.9	0.000368603822094911	-0.000555569658564817	NoCorrection	8000	A2	1440	1440	0	8000		PS	PS
113	53	0.00160220471111108	0.000470030524691352	0	0.2	0.8	0.00160220471111108	0.000470030524691352	10	7000	A2	1440	1440	0	7000		PS	PS
114	54	0.0013401308905864	-0.00197876048996916	0	0.5	0.7	0.0013401308905864	-0.00197876048996916	35	7000	A2	1440	1440	0	7000		PS	PS
115	55	0.00135177997878085	-0.00505054272955248	0	0.3	0.4	0.00135177997878085	-0.00505054272955248	FGr	7000	A2	1440	1440	0	7000		PS	PS
116	56	0.00302675833989196	0.0108581503047839	0	0.1	0.1	0.00302675833989196	0.0108581503047839	NoCorrection	7000	A2	1440	1440	0	7000		PS	PS
117	57	0.000734665085243074	0.00753597566165125	0	0.8	0.2	0.000734665085243074	0.00753597566165125	10	6000	A2	1440	1440	0	6000		PS	PS
118	58	0.00121645128913581	0.00626761295717593	0	0.3	0.3	0.00121645128913581	0.00626761295717593	35	6000	A2	1440	1440	0	6000		PS	PS
119	59	6.88503007330409e-05	0.00396740575038581	0	0.9	0.4	6.88503007330409e-05	0.00396740575038581	FGr	6000	A2	1440	1440	0	6000		PS	PS
120	60	0.00109933581068674	0.0137624292631173	0	0.3	0	0.00109933581068674	0.0137624292631173	NoCorrection	6000	A2	1440	1440	0	6000		PS	PS
121	1	-0.00404065632249227	0.00240968414737659	0	0.3	0.8	-0.00404065632249227	0.00240968414737659	10	20000	A3	1440	1440	0	20000		PS	PS
122	2	-0.00327558768308255	0.000512537050540118	0	0.2	1	-0.00327558768308255	0.000512537050540118	35	20000	A3	1440	1440	0	20000		PS	PS
123	3	-0.00241277156043594	-0.00383093915509262	0	0.3	0.8	-0.00241277156043594	-0.00383093915509262	FGr	20000	A3	1440	1440	0	20000		PS	PS
124	4	0.00152697726491127	0.0317684309876543	0	0.5	0	0.00152697726491127	0.0317684309876543	NoCorrection	20000	A3	1440	1440	0	20000		PS	PS
125	5	0.000420515509077929	-0.00552909170138888	0	1	0.5	0.000420515509077929	-0.00552909170138888	10	19000	A3	1440	1440	0	19000		PS	PS
126	6	0.000179755230823685	-0.00356782005594132	0	0.9	0.8	0.000179755230823685	-0.00356782005594132	35	19000	A3	1440	1440	0	19000		PS	PS
127	7	-0.000382350078954476	-0.0105477319579475	0	0.7	0.4	-0.000382350078954476	-0.0105477319579475	FGr	19000	A3	1440	1440	0	19000		PS	PS
128	8	0.00292509107604167	0.0114234692997686	0	0.2	0.2	0.00292509107604167	0.0114234692997686	NoCorrection	19000	A3	1440	1440	0	19000		PS	PS
129	9	-0.00153461825887345	-0.00259782542245368	0	0.4	0.5	-0.00153461825887345	-0.00259782542245368	10	18000	A3	1440	1440	0	18000		PS	PS
130	10	-0.00169157820145833	-0.00439542198302462	0	0.5	0.6	-0.00169157820145833	-0.00439542198302462	35	18000	A3	1440	1440	0	18000		PS	PS
131	11	-0.000552804218016967	0.00249510052469138	0	0.9	0.7	-0.000552804218016967	0.00249510052469138	FGr	18000	A3	1440	1440	0	18000		PS	PS
132	12	0.000368488654915132	0.0071089238097994	0	1	0.2	0.000368488654915132	0.0071089238097994	NoCorrection	18000	A3	1440	1440	0	18000		PS	PS
133	13	-0.00120533634733796	0.00230656424768519	0	0.5	0.8	-0.00120533634733796	0.00230656424768519	10	17000	A3	1440	1440	0	17000		PS	PS
134	14	-0.00133268120856481	0.00103901468557096	0	0.8	0.9	-0.00133268120856481	0.00103901468557096	35	17000	A3	1440	1440	0	17000		PS	PS
135	15	-0.00174567358190587	-0.000204442278163594	0	0.6	1	-0.00174567358190587	-0.000204442278163594	FGr	17000	A3	1440	1440	0	17000		PS	PS
136	16	-0.0026309808496142	-0.00625038378472222	0	0.4	0.5	-0.0026309808496142	-0.00625038378472222	NoCorrection	17000	A3	1440	1440	0	17000		PS	PS
