	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
81	27	0.00617286682889658	0.0704565146257716	0	0.068	0	0.00617286682889658	0.0704565146257716	NoCorrection	20000	A2	2160	720	0	300	0.5	LAT	PS
82	28	-0.00241088445486146	-0.0601539015972222	0	0.96	0.7	-0.00241088445486146	-0.0601539015972222	10	20000	A2	2160	720	0	300	0.5	LAT	LAT
83	29	-0.0053197593816666	-0.12970938625	0	0.904	0.4	-0.0053197593816666	-0.12970938625	FGr	20000	A2	2160	720	0	300	0.5	LAT	LAT
84	30	0.487416235061805	3.125464719375	0	0	0	0.487416235061805	3.125464719375	NoCorrection	20000	A2	2160	720	0	300	0.5	LAT	LAT
85	31	0.00358766222681329	-0.00316083717206789	0	0.14	0.688	0.00358766222681329	-0.00316083717206789	10	20000	A2	2160	720	0	300	0.5	DIAG	PS
86	32	0.00325974236905866	0.000640440972222258	0	0.219	0.934	0.00325974236905866	0.000640440972222258	FGr	20000	A2	2160	720	0	300	0.5	DIAG	PS
87	33	0.0027745165004244	-0.00118494879629626	0	0.271	0.87	0.0027745165004244	-0.00118494879629626	NoCorrection	20000	A2	2160	720	0	300	0.5	DIAG	PS
88	34	0.0813317021451386	-0.283592355902778	0	0.145	0.045	0.0813317021451386	-0.283592355902778	10	20000	A2	2160	720	0	300	0.5	DIAG	LAT
89	35	0.066636206226181	-0.329937412013889	0	0.206	0.013	0.066636206226181	-0.329937412013889	FGr	20000	A2	2160	720	0	300	0.5	DIAG	LAT
90	36	0.0985392180173612	-0.0120985966666661	0	0.07	0.936	0.0985392180173612	-0.0120985966666661	NoCorrection	20000	A2	2160	720	0	300	0.5	DIAG	LAT
91	37	0.00515805718306329	0.0326913307523148	0	0.056	0	0.00515805718306329	0.0326913307523148	10	20000	A2	2160	720	0	300	1	PS	PS
92	38	0.00300891904309415	0.00819123262731479	0	0.3	0.351	0.00300891904309415	0.00819123262731479	FGr	20000	A2	2160	720	0	300	1	PS	PS
93	39	0.0107498774551929	0.073984922800926	0	0	0	0.0107498774551929	0.073984922800926	NoCorrection	20000	A2	2160	720	0	300	1	PS	PS
94	40	0.0118186143159716	0.00102529048611084	0	0.812	0.995	0.0118186143159716	0.00102529048611084	10	20000	A2	2160	720	0	300	1	PS	LAT
95	41	-0.0046307133576384	0.0781339447222225	0	0.92	0.582	-0.0046307133576384	0.0781339447222225	FGr	20000	A2	2160	720	0	300	1	PS	LAT
96	42	0.0697654143015292	0.508517160833334	0	0.184	0	0.0697654143015292	0.508517160833334	NoCorrection	20000	A2	2160	720	0	300	1	PS	LAT
97	43	0.001717114593179	-0.00867204182098775	0	0.536	0.3	0.001717114593179	-0.00867204182098775	10	20000	A2	2160	720	0	300	1	LAT	PS
98	44	0.00213812189170523	-0.0021984696489198	0	0.58	0.811	0.00213812189170523	-0.0021984696489198	FGr	20000	A2	2160	720	0	300	1	LAT	PS
99	45	0.0162328845256944	0.132248995061728	0	0	0	0.0162328845256944	0.132248995061728	NoCorrection	20000	A2	2160	720	0	300	1	LAT	PS
100	46	0.045298339238889	0.0144090647222212	0	0.416	0.917	0.045298339238889	0.0144090647222212	10	20000	A2	2160	720	0	300	1	LAT	LAT
101	47	0.0636339745154166	0.291293664375	0	0.236	0.048	0.0636339745154166	0.291293664375	FGr	20000	A2	2160	720	0	300	1	LAT	LAT
102	48	1.01997389882639	6.05851657222222	0	0	0	1.01997389882639	6.05851657222222	NoCorrection	20000	A2	2160	720	0	300	1	LAT	LAT
103	49	-0.00304652974000771	0.00429347411651234	0	0.32	0.59	-0.00304652974000771	0.00429347411651234	10	20000	A2	2160	720	0	300	1	DIAG	PS
104	50	-0.00382556528680556	0.00510031192129621	0	0.22	0.559	-0.00382556528680556	0.00510031192129621	FGr	20000	A2	2160	720	0	300	1	DIAG	PS
105	51	-0.00615298016787809	-0.0142703926620371	0	0.046	0.088	-0.00615298016787809	-0.0142703926620371	NoCorrection	20000	A2	2160	720	0	300	1	DIAG	PS
106	52	-0.106040839182639	-0.0559630027083333	0	0.087	0.708	-0.106040839182639	-0.0559630027083333	10	20000	A2	2160	720	0	300	1	DIAG	LAT
107	53	-0.115198591553403	0.122187039097222	0	0.076	0.43	-0.115198591553403	0.122187039097222	FGr	20000	A2	2160	720	0	300	1	DIAG	LAT
108	54	0.0217074775173611	1.18024247305556	0	0.714	0	0.0217074775173611	1.18024247305556	NoCorrection	20000	A2	2160	720	0	300	1	DIAG	LAT
109	1	-0.00303230130489969	0.00411656128472227	0	0.182	0.626	-0.00303230130489969	0.00411656128472227	10	20000	A3	2160	720	0	300	0.2	PS	PS
110	2	-0.00236207127322609	0.00646654303240744	0	0.316	0.387	-0.00236207127322609	0.00646654303240744	FGr	20000	A3	2160	720	0	300	0.2	PS	PS
111	3	-0.00476048080175927	-0.0189122895177469	0	0.035	0.02	-0.00476048080175927	-0.0189122895177469	NoCorrection	20000	A3	2160	720	0	300	0.2	PS	PS
112	4	0.0570718458979166	0.128723019513888	0	0.203	0.365	0.0570718458979166	0.128723019513888	10	20000	A3	2160	720	0	300	0.2	PS	LAT
113	5	0.0702327372361111	0.173105345694444	0	0.115	0.204	0.0702327372361111	0.173105345694444	FGr	20000	A3	2160	720	0	300	0.2	PS	LAT
114	6	0.0361550950268057	-0.197937152291667	0	0.444	0.143	0.0361550950268057	-0.197937152291667	NoCorrection	20000	A3	2160	720	0	300	0.2	PS	LAT
115	7	-0.00759064245756174	-0.0173426743248457	0	0.006	0.031	-0.00759064245756174	-0.0173426743248457	10	20000	A3	2160	720	0	300	0.2	LAT	PS
