	V1	error	rep	config	gwas_size	test_size	L	type
900	36	0.0114235276888049	B19	C1	10000	10000	10000	PC1
901	37	0.990863339176747	B19	C2	1000	100	1000	PC1
902	38	0.998062601397683	B19	C2	1000	100	10000	PC1
903	39	0.999680574391937	B19	C2	1000	1000	1000	PC1
904	40	0.997250362753715	B19	C2	1000	1000	10000	PC1
905	41	0.999984523164073	B19	C2	1000	10000	1000	PC1
906	42	0.999627546021883	B19	C2	1000	10000	10000	PC1
907	43	0.999758636976831	B19	C2	10000	100	1000	PC1
908	44	0.999901789628952	B19	C2	10000	100	10000	PC1
909	45	0.999880343191118	B19	C2	10000	1000	1000	PC1
910	46	0.999581220353677	B19	C2	10000	1000	10000	PC1
911	47	0.999760673626251	B19	C2	10000	10000	1000	PC1
912	48	0.99992888093899	B19	C2	10000	10000	10000	PC1
913	1	0.210749478606659	B20	C1	1000	100	1000	FGr
914	2	0.0222600102773868	B20	C1	1000	100	10000	FGr
915	3	0.110830010964613	B20	C1	1000	1000	1000	FGr
916	4	0.011573348744916	B20	C1	1000	1000	10000	FGr
917	5	0.0990036312524308	B20	C1	1000	10000	1000	FGr
918	6	0.0111140659895973	B20	C1	1000	10000	10000	FGr
919	7	0.181302123063057	B20	C1	10000	100	1000	FGr
920	8	0.0227574496571649	B20	C1	10000	100	10000	FGr
921	9	0.11245686933153	B20	C1	10000	1000	1000	FGr
922	10	0.0120235295992638	B20	C1	10000	1000	10000	FGr
923	11	0.100521760892858	B20	C1	10000	10000	1000	FGr
924	12	0.0113041552733285	B20	C1	10000	10000	10000	FGr
925	13	0.999966096115486	B20	C2	1000	100	1000	FGr
926	14	0.999998282769948	B20	C2	1000	100	10000	FGr
927	15	0.99690148884948	B20	C2	1000	1000	1000	FGr
928	16	0.999285747287464	B20	C2	1000	1000	10000	FGr
929	17	0.997638369838382	B20	C2	1000	10000	1000	FGr
930	18	0.999726584506316	B20	C2	1000	10000	10000	FGr
931	19	0.999868907901401	B20	C2	10000	100	1000	FGr
932	20	0.999772050101168	B20	C2	10000	100	10000	FGr
933	21	0.9999945355363	B20	C2	10000	1000	1000	FGr
934	22	0.999814001603871	B20	C2	10000	1000	10000	FGr
935	23	0.999943445696493	B20	C2	10000	10000	1000	FGr
936	24	0.999680403156256	B20	C2	10000	10000	10000	FGr
937	25	0.122600382215732	B20	C1	1000	100	1000	PC1
938	26	0.0120962376226607	B20	C1	1000	100	10000	PC1
939	27	0.117274617658416	B20	C1	1000	1000	1000	PC1
940	28	0.0119274793993067	B20	C1	1000	1000	10000	PC1
941	29	0.112827147203291	B20	C1	1000	10000	1000	PC1
942	30	0.0117750279479124	B20	C1	1000	10000	10000	PC1
943	31	0.0984913852359105	B20	C1	10000	100	1000	PC1
944	32	0.0111280436766663	B20	C1	10000	100	10000	PC1
945	33	0.102799338660358	B20	C1	10000	1000	1000	PC1
946	34	0.0109553655363089	B20	C1	10000	1000	10000	PC1
947	35	0.100379363956809	B20	C1	10000	10000	1000	PC1
948	36	0.0112171373174296	B20	C1	10000	10000	10000	PC1
949	37	0.999695190117833	B20	C2	1000	100	1000	PC1
950	38	0.998814837623944	B20	C2	1000	100	10000	PC1
951	39	0.999997055970204	B20	C2	1000	1000	1000	PC1
952	40	0.999980315842839	B20	C2	1000	1000	10000	PC1
953	41	0.999704654035846	B20	C2	1000	10000	1000	PC1
954	42	0.999997867845817	B20	C2	1000	10000	10000	PC1
955	43	0.999804676620215	B20	C2	10000	100	1000	PC1
956	44	0.999642909116799	B20	C2	10000	100	10000	PC1
957	45	0.999993426931934	B20	C2	10000	1000	1000	PC1
958	46	0.999949110109572	B20	C2	10000	1000	10000	PC1
959	47	0.999938551463301	B20	C2	10000	10000	1000	PC1
960	48	0.999999176933767	B20	C2	10000	10000	10000	PC1
961	1	0.191546377128219	B21	C1	1000	100	1000	FGr
962	2	0.0234228409011429	B21	C1	1000	100	10000	FGr
963	3	0.102392118747336	B21	C1	1000	1000	1000	FGr
964	4	0.0121776852138392	B21	C1	1000	1000	10000	FGr
965	5	0.101150342644251	B21	C1	1000	10000	1000	FGr
966	6	0.0107476838975324	B21	C1	1000	10000	10000	FGr
967	7	0.202088852293817	B21	C1	10000	100	1000	FGr
968	8	0.0232467603682396	B21	C1	10000	100	10000	FGr
969	9	0.113442168180026	B21	C1	10000	1000	1000	FGr
970	10	0.0124649687631441	B21	C1	10000	1000	10000	FGr
971	11	0.0978363732810957	B21	C1	10000	10000	1000	FGr
972	12	0.0114699257833805	B21	C1	10000	10000	10000	FGr
973	13	0.999021569824867	B21	C2	1000	100	1000	FGr
974	14	0.999977258975629	B21	C2	1000	100	10000	FGr
975	15	0.996701000687019	B21	C2	1000	1000	1000	FGr
976	16	0.999462448263827	B21	C2	1000	1000	10000	FGr
977	17	0.998054535526938	B21	C2	1000	10000	1000	FGr
978	18	0.994551148306727	B21	C2	1000	10000	10000	FGr
979	19	0.999904484124518	B21	C2	10000	100	1000	FGr
980	20	0.99984708089092	B21	C2	10000	100	10000	FGr
981	21	0.999845526430513	B21	C2	10000	1000	1000	FGr
982	22	0.999799460278831	B21	C2	10000	1000	10000	FGr
983	23	0.999938446071121	B21	C2	10000	10000	1000	FGr
984	24	0.999914511357191	B21	C2	10000	10000	10000	FGr
985	25	0.111090537248092	B21	C1	1000	100	1000	PC1
986	26	0.0129328555550928	B21	C1	1000	100	10000	PC1
987	27	0.104699881756385	B21	C1	1000	1000	1000	PC1
988	28	0.0121452520992529	B21	C1	1000	1000	10000	PC1
989	29	0.114727369022884	B21	C1	1000	10000	1000	PC1
990	30	0.0115741275033656	B21	C1	1000	10000	10000	PC1
991	31	0.107513663135426	B21	C1	10000	100	1000	PC1
992	32	0.0113105351489574	B21	C1	10000	100	10000	PC1
993	33	0.103503734219935	B21	C1	10000	1000	1000	PC1
994	34	0.0112932971115782	B21	C1	10000	1000	10000	PC1
995	35	0.0976763861047262	B21	C1	10000	10000	1000	PC1
996	36	0.0114973564000371	B21	C1	10000	10000	10000	PC1
997	37	0.999872090738162	B21	C2	1000	100	1000	PC1
998	38	0.996694337002338	B21	C2	1000	100	10000	PC1
999	39	0.999669711741044	B21	C2	1000	1000	1000	PC1
1000	40	0.999674442688493	B21	C2	1000	1000	10000	PC1
1001	41	0.999313953409296	B21	C2	1000	10000	1000	PC1
1002	42	0.996862322111753	B21	C2	1000	10000	10000	PC1
1003	43	0.99992086876975	B21	C2	10000	100	1000	PC1
1004	44	0.999983365050156	B21	C2	10000	100	10000	PC1
1005	45	0.999768708745516	B21	C2	10000	1000	1000	PC1
1006	46	0.999985393280401	B21	C2	10000	1000	10000	PC1
1007	47	0.999999967560874	B21	C2	10000	10000	1000	PC1
1008	48	0.999544515701279	B21	C2	10000	10000	10000	PC1
1009	1	0.195024050498172	B22	C1	1000	100	1000	FGr
1010	2	0.0210047169316925	B22	C1	1000	100	10000	FGr
1011	3	0.103394041595326	B22	C1	1000	1000	1000	FGr
1012	4	0.0121475109315961	B22	C1	1000	1000	10000	FGr
1013	5	0.107230214096935	B22	C1	1000	10000	1000	FGr
1014	6	0.0106793816174853	B22	C1	1000	10000	10000	FGr
1015	7	0.194661404685247	B22	C1	10000	100	1000	FGr
1016	8	0.0224294361087802	B22	C1	10000	100	10000	FGr
1017	9	0.112971074743108	B22	C1	10000	1000	1000	FGr
1018	10	0.0123253419360813	B22	C1	10000	1000	10000	FGr
1019	11	0.0966734706126499	B22	C1	10000	10000	1000	FGr
1020	12	0.0115540323610466	B22	C1	10000	10000	10000	FGr
1021	13	0.999509752347633	B22	C2	1000	100	1000	FGr
1022	14	0.999880670882533	B22	C2	1000	100	10000	FGr
1023	15	0.997443507714449	B22	C2	1000	1000	1000	FGr
1024	16	0.997030392060539	B22	C2	1000	1000	10000	FGr
1025	17	0.999889454613597	B22	C2	1000	10000	1000	FGr
1026	18	0.999828015978312	B22	C2	1000	10000	10000	FGr
1027	19	0.99998271429123	B22	C2	10000	100	1000	FGr
1028	20	0.999857263991616	B22	C2	10000	100	10000	FGr
1029	21	0.999857389289976	B22	C2	10000	1000	1000	FGr
1030	22	0.999864259075468	B22	C2	10000	1000	10000	FGr
1031	23	0.99998063477775	B22	C2	10000	10000	1000	FGr
1032	24	0.999996329492009	B22	C2	10000	10000	10000	FGr
1033	25	0.109801995799244	B22	C1	1000	100	1000	PC1
1034	26	0.0109251600385479	B22	C1	1000	100	10000	PC1
1035	27	0.105836438176746	B22	C1	1000	1000	1000	PC1
1036	28	0.0121578424522586	B22	C1	1000	1000	10000	PC1
1037	29	0.115331564138867	B22	C1	1000	10000	1000	PC1
1038	30	0.0115115036098472	B22	C1	1000	10000	10000	PC1
1039	31	0.101830142424652	B22	C1	10000	100	1000	PC1
1040	32	0.0112593211759782	B22	C1	10000	100	10000	PC1
1041	33	0.103161140005615	B22	C1	10000	1000	1000	PC1
1042	34	0.0111851271598775	B22	C1	10000	1000	10000	PC1
1043	35	0.0969005775560661	B22	C1	10000	10000	1000	PC1
1044	36	0.0115657245759377	B22	C1	10000	10000	10000	PC1
1045	37	0.999616968857971	B22	C2	1000	100	1000	PC1
1046	38	0.997899546945255	B22	C2	1000	100	10000	PC1
1047	39	0.999138977727347	B22	C2	1000	1000	1000	PC1
1048	40	0.997572650432968	B22	C2	1000	1000	10000	PC1
1049	41	0.99955236801352	B22	C2	1000	10000	1000	PC1
1050	42	0.998074732085699	B22	C2	1000	10000	10000	PC1
1051	43	0.999973352982514	B22	C2	10000	100	1000	PC1
1052	44	0.99998935633799	B22	C2	10000	100	10000	PC1
1053	45	0.999922582267003	B22	C2	10000	1000	1000	PC1
1054	46	0.999882740107031	B22	C2	10000	1000	10000	PC1
1055	47	0.999976934498828	B22	C2	10000	10000	1000	PC1
1056	48	0.999977721831999	B22	C2	10000	10000	10000	PC1
1057	1	0.171455058590166	B23	C1	1000	100	1000	FGr
1058	2	0.0236384916546842	B23	C1	1000	100	10000	FGr
1059	3	0.121299620924925	B23	C1	1000	1000	1000	FGr
1060	4	0.0122108779477811	B23	C1	1000	1000	10000	FGr
1061	5	0.102747101482511	B23	C1	1000	10000	1000	FGr
1062	6	0.0112733230485291	B23	C1	1000	10000	10000	FGr
1063	7	0.177926490428057	B23	C1	10000	100	1000	FGr
1064	8	0.0237079732539419	B23	C1	10000	100	10000	FGr
1065	9	0.12025531142461	B23	C1	10000	1000	1000	FGr
1066	10	0.0123992817637432	B23	C1	10000	1000	10000	FGr
1067	11	0.102706149211569	B23	C1	10000	10000	1000	FGr
1068	12	0.0116395535197089	B23	C1	10000	10000	10000	FGr
1069	13	0.999632281056314	B23	C2	1000	100	1000	FGr
1070	14	0.999797885313583	B23	C2	1000	100	10000	FGr
1071	15	0.999739076615877	B23	C2	1000	1000	1000	FGr
1072	16	0.994546938815531	B23	C2	1000	1000	10000	FGr
1073	17	0.991717957842322	B23	C2	1000	10000	1000	FGr
1074	18	0.996620634180619	B23	C2	1000	10000	10000	FGr
1075	19	0.999769194460029	B23	C2	10000	100	1000	FGr
1076	20	0.999990146255747	B23	C2	10000	100	10000	FGr
1077	21	0.999800090800056	B23	C2	10000	1000	1000	FGr
1078	22	0.999979090509929	B23	C2	10000	1000	10000	FGr
1079	23	0.999902880113237	B23	C2	10000	10000	1000	FGr
1080	24	0.999962059826335	B23	C2	10000	10000	10000	FGr
1081	25	0.103780801247868	B23	C1	1000	100	1000	PC1
1082	26	0.0130364136727736	B23	C1	1000	100	10000	PC1
1083	27	0.120562440568327	B23	C1	1000	1000	1000	PC1
1084	28	0.0125090091930067	B23	C1	1000	1000	10000	PC1
1085	29	0.109923884809708	B23	C1	1000	10000	1000	PC1
1086	30	0.0120854622695877	B23	C1	1000	10000	10000	PC1
1087	31	0.100643796751406	B23	C1	10000	100	1000	PC1
1088	32	0.0114890253425862	B23	C1	10000	100	10000	PC1
1089	33	0.110970147359468	B23	C1	10000	1000	1000	PC1
1090	34	0.0111988366447884	B23	C1	10000	1000	10000	PC1
1091	35	0.103085127811501	B23	C1	10000	10000	1000	PC1
1092	36	0.0116260451869628	B23	C1	10000	10000	10000	PC1
1093	37	0.999864135485615	B23	C2	1000	100	1000	PC1
1094	38	0.998223019711698	B23	C2	1000	100	10000	PC1
1095	39	0.999693954835693	B23	C2	1000	1000	1000	PC1
1096	40	0.99794903328016	B23	C2	1000	1000	10000	PC1
1097	41	0.99851197568978	B23	C2	1000	10000	1000	PC1
1098	42	0.999982751212575	B23	C2	1000	10000	10000	PC1
1099	43	0.99997367887437	B23	C2	10000	100	1000	PC1
1100	44	0.99999710750376	B23	C2	10000	100	10000	PC1
1101	45	0.999526053711999	B23	C2	10000	1000	1000	PC1
1102	46	0.999807051153021	B23	C2	10000	1000	10000	PC1
1103	47	0.999995507018078	B23	C2	10000	10000	1000	PC1
1104	48	0.999986630914815	B23	C2	10000	10000	10000	PC1
1105	1	0.195925609501194	B24	C1	1000	100	1000	FGr
1106	2	0.0235838905047867	B24	C1	1000	100	10000	FGr
1107	3	0.124964395772192	B24	C1	1000	1000	1000	FGr
1108	4	0.0127260013248363	B24	C1	1000	1000	10000	FGr
1109	5	0.0978773367069391	B24	C1	1000	10000	1000	FGr
1110	6	0.0106427747587889	B24	C1	1000	10000	10000	FGr
1111	7	0.194283663683422	B24	C1	10000	100	1000	FGr
1112	8	0.0223943935826864	B24	C1	10000	100	10000	FGr
1113	9	0.110703949599125	B24	C1	10000	1000	1000	FGr
1114	10	0.0123294643050703	B24	C1	10000	1000	10000	FGr
1115	11	0.100241185402748	B24	C1	10000	10000	1000	FGr
1116	12	0.0110836017445582	B24	C1	10000	10000	10000	FGr
1117	13	0.999785475365324	B24	C2	1000	100	1000	FGr
1118	14	0.998815190371706	B24	C2	1000	100	10000	FGr
1119	15	0.999988754438595	B24	C2	1000	1000	1000	FGr
1120	16	0.995599613108403	B24	C2	1000	1000	10000	FGr
1121	17	0.999027321830235	B24	C2	1000	10000	1000	FGr
1122	18	0.999581204308542	B24	C2	1000	10000	10000	FGr
1123	19	0.999955798434196	B24	C2	10000	100	1000	FGr
1124	20	0.999764204903723	B24	C2	10000	100	10000	FGr
1125	21	0.999997739667403	B24	C2	10000	1000	1000	FGr
1126	22	0.999945383493445	B24	C2	10000	1000	10000	FGr
1127	23	0.999518182372104	B24	C2	10000	10000	1000	FGr
1128	24	0.999978108156357	B24	C2	10000	10000	10000	FGr
1129	25	0.112575163956892	B24	C1	1000	100	1000	PC1
1130	26	0.0125452969348672	B24	C1	1000	100	10000	PC1
1131	27	0.12558125806897	B24	C1	1000	1000	1000	PC1
1132	28	0.0127505453605286	B24	C1	1000	1000	10000	PC1
1133	29	0.10855447263385	B24	C1	1000	10000	1000	PC1
1134	30	0.0116369896896842	B24	C1	1000	10000	10000	PC1
1135	31	0.104464813776952	B24	C1	10000	100	1000	PC1
1136	32	0.0112031870569627	B24	C1	10000	100	10000	PC1
1137	33	0.101401614398406	B24	C1	10000	1000	1000	PC1
1138	34	0.0112923048883411	B24	C1	10000	1000	10000	PC1
1139	35	0.100249565941701	B24	C1	10000	10000	1000	PC1
1140	36	0.0111218768982199	B24	C1	10000	10000	10000	PC1
1141	37	0.999996947165723	B24	C2	1000	100	1000	PC1
1142	38	0.99865979821586	B24	C2	1000	100	10000	PC1
1143	39	0.997271917879014	B24	C2	1000	1000	1000	PC1
1144	40	0.999772473999261	B24	C2	1000	1000	10000	PC1
1145	41	0.999789354180666	B24	C2	1000	10000	1000	PC1
1146	42	0.99951414313565	B24	C2	1000	10000	10000	PC1
1147	43	0.999761872086065	B24	C2	10000	100	1000	PC1
1148	44	0.999978878087253	B24	C2	10000	100	10000	PC1
1149	45	0.999822652875322	B24	C2	10000	1000	1000	PC1
1150	46	0.999965256689131	B24	C2	10000	1000	10000	PC1
1151	47	0.999998806009303	B24	C2	10000	10000	1000	PC1
1152	48	0.999993815790993	B24	C2	10000	10000	10000	PC1
1153	1	0.185087340795676	B25	C1	1000	100	1000	FGr
1154	2	0.0245825601589381	B25	C1	1000	100	10000	FGr
1155	3	0.112027712862928	B25	C1	1000	1000	1000	FGr
1156	4	0.0117650388045185	B25	C1	1000	1000	10000	FGr
1157	5	0.110842501143701	B25	C1	1000	10000	1000	FGr
1158	6	0.0105118372584111	B25	C1	1000	10000	10000	FGr
1159	7	0.196222985962653	B25	C1	10000	100	1000	FGr
1160	8	0.0224904133729207	B25	C1	10000	100	10000	FGr
1161	9	0.0996908806832383	B25	C1	10000	1000	1000	FGr
1162	10	0.0123822402977632	B25	C1	10000	1000	10000	FGr
1163	11	0.0999499138883491	B25	C1	10000	10000	1000	FGr
1164	12	0.011226675505715	B25	C1	10000	10000	10000	FGr
1165	13	0.998606383665122	B25	C2	1000	100	1000	FGr
1166	14	0.999949066158093	B25	C2	1000	100	10000	FGr
1167	15	0.999818799792695	B25	C2	1000	1000	1000	FGr
1168	16	0.999957684237664	B25	C2	1000	1000	10000	FGr
1169	17	0.999766891891175	B25	C2	1000	10000	1000	FGr
1170	18	0.999150637865775	B25	C2	1000	10000	10000	FGr
1171	19	0.999465008521769	B25	C2	10000	100	1000	FGr
1172	20	0.999999743841285	B25	C2	10000	100	10000	FGr
1173	21	0.999919251760413	B25	C2	10000	1000	1000	FGr
1174	22	0.999807608662165	B25	C2	10000	1000	10000	FGr
1175	23	0.999872145940952	B25	C2	10000	10000	1000	FGr
1176	24	0.999885377546606	B25	C2	10000	10000	10000	FGr
1177	25	0.115068889245333	B25	C1	1000	100	1000	PC1
1178	26	0.0129408255401866	B25	C1	1000	100	10000	PC1
1179	27	0.108901152489539	B25	C1	1000	1000	1000	PC1
1180	28	0.0112576431265204	B25	C1	1000	1000	10000	PC1
1181	29	0.121911659111953	B25	C1	1000	10000	1000	PC1
1182	30	0.0113147962126219	B25	C1	1000	10000	10000	PC1
1183	31	0.109939097522572	B25	C1	10000	100	1000	PC1
1184	32	0.0111378168145342	B25	C1	10000	100	10000	PC1
1185	33	0.0935802473786528	B25	C1	10000	1000	1000	PC1
1186	34	0.0112423007943271	B25	C1	10000	1000	10000	PC1
1187	35	0.0998626488786902	B25	C1	10000	10000	1000	PC1
1188	36	0.0112558698011747	B25	C1	10000	10000	10000	PC1
1189	37	0.999539919956006	B25	C2	1000	100	1000	PC1
1190	38	0.999999831978905	B25	C2	1000	100	10000	PC1
1191	39	0.999767362860388	B25	C2	1000	1000	1000	PC1
1192	40	0.999906259969692	B25	C2	1000	1000	10000	PC1
1193	41	0.999752413181413	B25	C2	1000	10000	1000	PC1
1194	42	0.999986376763788	B25	C2	1000	10000	10000	PC1
1195	43	0.999880495943952	B25	C2	10000	100	1000	PC1
1196	44	0.999756164205782	B25	C2	10000	100	10000	PC1
1197	45	0.999996796146542	B25	C2	10000	1000	1000	PC1
1198	46	0.999978017104585	B25	C2	10000	1000	10000	PC1
1199	47	0.999713353953666	B25	C2	10000	10000	1000	PC1
1200	48	0.999953627087326	B25	C2	10000	10000	10000	PC1
1201	1	0.176529225983437	B26	C1	1000	100	1000	FGr
1202	2	0.0229070627714304	B26	C1	1000	100	10000	FGr
1203	3	0.11350873921671	B26	C1	1000	1000	1000	FGr
1204	4	0.0128785679550982	B26	C1	1000	1000	10000	FGr
1205	5	0.0923821906523716	B26	C1	1000	10000	1000	FGr
1206	6	0.0113501523863265	B26	C1	1000	10000	10000	FGr
1207	7	0.201020705821637	B26	C1	10000	100	1000	FGr
1208	8	0.0242538472180798	B26	C1	10000	100	10000	FGr
1209	9	0.111222324629881	B26	C1	10000	1000	1000	FGr
1210	10	0.0123756001231665	B26	C1	10000	1000	10000	FGr
1211	11	0.101898985253367	B26	C1	10000	10000	1000	FGr
1212	12	0.0112288863676394	B26	C1	10000	10000	10000	FGr
1213	13	0.999769705491524	B26	C2	1000	100	1000	FGr
1214	14	0.997677499582102	B26	C2	1000	100	10000	FGr
1215	15	0.999998506780276	B26	C2	1000	1000	1000	FGr
1216	16	0.999986368400359	B26	C2	1000	1000	10000	FGr
1217	17	0.999864260115442	B26	C2	1000	10000	1000	FGr
1218	18	0.999141310166457	B26	C2	1000	10000	10000	FGr
1219	19	0.999999430806373	B26	C2	10000	100	1000	FGr
1220	20	0.999723728337384	B26	C2	10000	100	10000	FGr
1221	21	0.999965562840195	B26	C2	10000	1000	1000	FGr
1222	22	0.999981864571899	B26	C2	10000	1000	10000	FGr
1223	23	0.999749198519269	B26	C2	10000	10000	1000	FGr
1224	24	0.999872776994189	B26	C2	10000	10000	10000	FGr
1225	25	0.103499293815733	B26	C1	1000	100	1000	PC1
1226	26	0.0122985927303075	B26	C1	1000	100	10000	PC1
1227	27	0.116256709523601	B26	C1	1000	1000	1000	PC1
1228	28	0.0122838395513858	B26	C1	1000	1000	10000	PC1
1229	29	0.104952213069933	B26	C1	1000	10000	1000	PC1
1230	30	0.0123253657005384	B26	C1	1000	10000	10000	PC1
1231	31	0.106467587097235	B26	C1	10000	100	1000	PC1
1232	32	0.0114516874257907	B26	C1	10000	100	10000	PC1
1233	33	0.102888123044296	B26	C1	10000	1000	1000	PC1
1234	34	0.0111583941328589	B26	C1	10000	1000	10000	PC1
1235	35	0.102067494187307	B26	C1	10000	10000	1000	PC1
1236	36	0.0111524885451788	B26	C1	10000	10000	10000	PC1
1237	37	0.999837091517033	B26	C2	1000	100	1000	PC1
1238	38	0.998788149936479	B26	C2	1000	100	10000	PC1
1239	39	0.999334496804392	B26	C2	1000	1000	1000	PC1
1240	40	0.994485772306127	B26	C2	1000	1000	10000	PC1
1241	41	0.999960960558852	B26	C2	1000	10000	1000	PC1
1242	42	0.999805907797552	B26	C2	1000	10000	10000	PC1
1243	43	0.999997474125864	B26	C2	10000	100	1000	PC1
1244	44	0.999754442411741	B26	C2	10000	100	10000	PC1
1245	45	0.999993425203849	B26	C2	10000	1000	1000	PC1
1246	46	0.999896234407382	B26	C2	10000	1000	10000	PC1
1247	47	0.999970657116166	B26	C2	10000	10000	1000	PC1
1248	48	0.999988213158146	B26	C2	10000	10000	10000	PC1
1249	1	0.190844496388187	B27	C1	1000	100	1000	FGr
1250	2	0.0216254517972722	B27	C1	1000	100	10000	FGr
1251	3	0.108523470031861	B27	C1	1000	1000	1000	FGr
1252	4	0.011942459439815	B27	C1	1000	1000	10000	FGr
1253	5	0.09825006369804	B27	C1	1000	10000	1000	FGr
1254	6	0.0116846638765008	B27	C1	1000	10000	10000	FGr
1255	7	0.185569325844707	B27	C1	10000	100	1000	FGr
1256	8	0.0229980463772734	B27	C1	10000	100	10000	FGr
1257	9	0.109182078526794	B27	C1	10000	1000	1000	FGr
1258	10	0.0126513632335072	B27	C1	10000	1000	10000	FGr
1259	11	0.101794727706211	B27	C1	10000	10000	1000	FGr
1260	12	0.0112640271579244	B27	C1	10000	10000	10000	FGr
1261	13	0.998580311384427	B27	C2	1000	100	1000	FGr
1262	14	0.999996962006399	B27	C2	1000	100	10000	FGr
1263	15	0.999817437832919	B27	C2	1000	1000	1000	FGr
1264	16	0.998822460040958	B27	C2	1000	1000	10000	FGr
1265	17	0.999585992860734	B27	C2	1000	10000	1000	FGr
1266	18	0.997601919598846	B27	C2	1000	10000	10000	FGr
1267	19	0.999950417494997	B27	C2	10000	100	1000	FGr
1268	20	0.999997311214458	B27	C2	10000	100	10000	FGr
1269	21	0.999937489406038	B27	C2	10000	1000	1000	FGr
1270	22	0.999874905083625	B27	C2	10000	1000	10000	FGr
1271	23	0.999984927835124	B27	C2	10000	10000	1000	FGr
1272	24	0.999875016297569	B27	C2	10000	10000	10000	FGr
1273	25	0.104789381336572	B27	C1	1000	100	1000	PC1
1274	26	0.012158115444448	B27	C1	1000	100	10000	PC1
1275	27	0.105306227063306	B27	C1	1000	1000	1000	PC1
1276	28	0.0119388671914745	B27	C1	1000	1000	10000	PC1
1277	29	0.106162368665008	B27	C1	1000	10000	1000	PC1
1278	30	0.0129399136663126	B27	C1	1000	10000	10000	PC1
1279	31	0.104243487812536	B27	C1	10000	100	1000	PC1
1280	32	0.0111429711772197	B27	C1	10000	100	10000	PC1
1281	33	0.100312105759789	B27	C1	10000	1000	1000	PC1
1282	34	0.0113773872819068	B27	C1	10000	1000	10000	PC1
1283	35	0.101441879832902	B27	C1	10000	10000	1000	PC1
1284	36	0.0112104872262139	B27	C1	10000	10000	10000	PC1
1285	37	0.999400787265706	B27	C2	1000	100	1000	PC1
1286	38	0.998437989689862	B27	C2	1000	100	10000	PC1
1287	39	0.992731588854473	B27	C2	1000	1000	1000	PC1
1288	40	0.999614253838359	B27	C2	1000	1000	10000	PC1
1289	41	0.996733052405963	B27	C2	1000	10000	1000	PC1
1290	42	0.99557757181191	B27	C2	1000	10000	10000	PC1
1291	43	0.999998614899071	B27	C2	10000	100	1000	PC1
1292	44	0.999977816803017	B27	C2	10000	100	10000	PC1
1293	45	0.999867261858781	B27	C2	10000	1000	1000	PC1
1294	46	0.999929417730589	B27	C2	10000	1000	10000	PC1
1295	47	0.999960297837798	B27	C2	10000	10000	1000	PC1
1296	48	0.999988708399885	B27	C2	10000	10000	10000	PC1
1297	1	0.186488642339417	B28	C1	1000	100	1000	FGr
1298	2	0.0240888799111376	B28	C1	1000	100	10000	FGr
1299	3	0.117475829531151	B28	C1	1000	1000	1000	FGr
1300	4	0.0119518199562966	B28	C1	1000	1000	10000	FGr
1301	5	0.115461990013475	B28	C1	1000	10000	1000	FGr
1302	6	0.0110331914543943	B28	C1	1000	10000	10000	FGr
1303	7	0.213950207529272	B28	C1	10000	100	1000	FGr
1304	8	0.0231741947314763	B28	C1	10000	100	10000	FGr
1305	9	0.108356499810548	B28	C1	10000	1000	1000	FGr
1306	10	0.0125791662145535	B28	C1	10000	1000	10000	FGr
1307	11	0.104745254237072	B28	C1	10000	10000	1000	FGr
1308	12	0.0112545864931414	B28	C1	10000	10000	10000	FGr
1309	13	0.999990059694886	B28	C2	1000	100	1000	FGr
1310	14	0.999393297973385	B28	C2	1000	100	10000	FGr
1311	15	0.999351851305091	B28	C2	1000	1000	1000	FGr
1312	16	0.999695756969592	B28	C2	1000	1000	10000	FGr
1313	17	0.997384034594723	B28	C2	1000	10000	1000	FGr
1314	18	0.996856302647147	B28	C2	1000	10000	10000	FGr
1315	19	0.99988533317023	B28	C2	10000	100	1000	FGr
1316	20	0.999861853039185	B28	C2	10000	100	10000	FGr
1317	21	0.999949040059329	B28	C2	10000	1000	1000	FGr
1318	22	0.999996642754408	B28	C2	10000	1000	10000	FGr
1319	23	0.999702868743957	B28	C2	10000	10000	1000	FGr
1320	24	0.99998878949685	B28	C2	10000	10000	10000	FGr
1321	25	0.118384862606408	B28	C1	1000	100	1000	PC1
1322	26	0.0126629127834965	B28	C1	1000	100	10000	PC1
1323	27	0.112412571766274	B28	C1	1000	1000	1000	PC1
1324	28	0.0117218585301638	B28	C1	1000	1000	10000	PC1
1325	29	0.130338619563188	B28	C1	1000	10000	1000	PC1
1326	30	0.0118352593774281	B28	C1	1000	10000	10000	PC1
1327	31	0.10695334464424	B28	C1	10000	100	1000	PC1
1328	32	0.0109979067975224	B28	C1	10000	100	10000	PC1
1329	33	0.099686926534265	B28	C1	10000	1000	1000	PC1
1330	34	0.0115166181066116	B28	C1	10000	1000	10000	PC1
1331	35	0.104404211692222	B28	C1	10000	10000	1000	PC1
1332	36	0.0112506401554525	B28	C1	10000	10000	10000	PC1
1333	37	0.994886638062886	B28	C2	1000	100	1000	PC1
1334	38	0.999337855356301	B28	C2	1000	100	10000	PC1
1335	39	0.999941873013175	B28	C2	1000	1000	1000	PC1
1336	40	0.999712086806263	B28	C2	1000	1000	10000	PC1
1337	41	0.996429266251051	B28	C2	1000	10000	1000	PC1
1338	42	0.999373256294776	B28	C2	1000	10000	10000	PC1
1339	43	0.999999309122122	B28	C2	10000	100	1000	PC1
