	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
140	140	-0.00132956550574999	-0.00693099557999926	0	0.613	0.295	-0.00132956550574999	-0.00693099557999926	ID	10000	B1	C2	1000	10000	0	0.5	300	0
141	141	0.00486538964184999	-0.000830597969999859	0	0.089	0.912	0.00486538964184999	-0.000830597969999859	1	10000	B1	C2	1000	10000	0	0.5	300	0.1
142	142	0.00492307471399999	-0.003100333925	0	0.096	0.657	0.00492307471399999	-0.003100333925	FGr	10000	B1	C2	1000	10000	0	0.5	300	0.1
143	143	0.0049843003106065	-0.00234492633999982	0	0.08	0.725	0.0049843003106065	-0.00234492633999982	NoCorrection	10000	B1	C2	1000	10000	0	0.5	300	0.1
144	144	0.00480822011375005	0.00187088714000021	0	0.099	0.795	0.00480822011375005	0.00187088714000021	ID	10000	B1	C2	1000	10000	0	0.5	300	0.1
145	145	0.00665509329000001	0.0284598855	0	0.403	0.062	0.00665509329000001	0.0284598855	1	1000	B1	C2	10000	100	0	0.5	300	0
146	146	0.00720153006200001	0.028907176	0	0.384	0.034	0.00720153006200001	0.028907176	FGr	1000	B1	C2	10000	100	0	0.5	300	0
147	147	0.007093996323	0.030923981	0	0.394	0.019	0.007093996323	0.030923981	NoCorrection	1000	B1	C2	10000	100	0	0.5	300	0
148	148	0.0070278072235	0.0297709565	0	0.38	0.028	0.0070278072235	0.0297709565	ID	1000	B1	C2	10000	100	0	0.5	300	0
149	149	0.0083974820271	0.0186732175	0	0.366	0.226	0.0083974820271	0.0186732175	1	1000	B1	C2	10000	100	0	0.5	300	0.1
150	150	0.00836942927650001	0.018113868	0	0.381	0.212	0.00836942927650001	0.018113868	FGr	1000	B1	C2	10000	100	0	0.5	300	0.1
151	151	0.008405441103	0.0200915655	0	0.402	0.169	0.008405441103	0.0200915655	NoCorrection	1000	B1	C2	10000	100	0	0.5	300	0.1
152	152	0.00806592626	0.020407387	0	0.386	0.171	0.00806592626	0.020407387	ID	1000	B1	C2	10000	100	0	0.5	300	0.1
153	153	0.000943914910000037	0.00171034850000001	0	0.927	0.949	0.000943914910000037	0.00171034850000001	1	10000	B1	C2	10000	100	0	0.5	300	0
154	154	0.000920719399000025	0.00353426500000001	0	0.919	0.892	0.000920719399000025	0.00353426500000001	FGr	10000	B1	C2	10000	100	0	0.5	300	0
155	155	0.000903936332999942	0.00250755049999999	0	0.92	0.924	0.000903936332999942	0.00250755049999999	NoCorrection	10000	B1	C2	10000	100	0	0.5	300	0
156	156	0.000853194863000011	0.00187027099999999	0	0.922	0.934	0.000853194863000011	0.00187027099999999	ID	10000	B1	C2	10000	100	0	0.5	300	0
157	157	0.013568783195	0.016406671	0	0.203	0.508	0.013568783195	0.016406671	1	10000	B1	C2	10000	100	0	0.5	300	0.1
158	158	0.013584770105	0.0187147415	0	0.209	0.462	0.013584770105	0.0187147415	FGr	10000	B1	C2	10000	100	0	0.5	300	0.1
159	159	0.01355250881	0.0148454205	0	0.206	0.544	0.01355250881	0.0148454205	NoCorrection	10000	B1	C2	10000	100	0	0.5	300	0.1
