	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
101	5	0.00939288072360011	-0.00777970803499999	0	0.298	0.566	0.00939288072360011	-0.00777970803499999	1	1000	B4	C1	10000	10000	0	0.5	300	0.5
102	6	0.0364412367084501	0.0620500694000001	0	0	0	0.0364412367084501	0.0620500694000001	FGr	1000	B4	C1	10000	10000	0	0.5	300	0.5
103	7	0.371758825035099	0.885375097445001	0	0	0	0.371758825035099	0.885375097445001	NoCorrection	1000	B4	C1	10000	10000	0	0.5	300	0.5
104	8	0.00802291011917519	-0.00915410018000001	0	0.351	0.53	0.00802291011917519	-0.00915410018000001	ID	1000	B4	C1	10000	10000	0	0.5	300	0.5
105	9	-0.00525865170554524	0.002302616175	0	0.564	0.865	-0.00525865170554524	0.002302616175	1	1000	B4	C1	10000	10000	0	0.5	300	1
106	10	0.0589256873074132	0.153738276695	0	0	0	0.0589256873074132	0.153738276695	FGr	1000	B4	C1	10000	10000	0	0.5	300	1
107	11	0.707930476826599	1.724007160295	0	0	0	0.707930476826599	1.724007160295	NoCorrection	1000	B4	C1	10000	10000	0	0.5	300	1
108	12	-0.00926401679400017	-0.01789456408	0	0.285	0.184	-0.00926401679400017	-0.01789456408	ID	1000	B4	C1	10000	10000	0	0.5	300	1
109	13	0.00263787431482012	-8.82356000013757e-06	0	0.79	0.999	0.00263787431482012	-8.82356000013757e-06	1	1000	B4	C1	10000	10000	0	0.5	300	5
110	14	0.3710343191262	0.908821368035001	0	0	0	0.3710343191262	0.908821368035001	FGr	1000	B4	C1	10000	10000	0	0.5	300	5
111	15	3.6654992609315	8.83037387130001	0	0	0	3.6654992609315	8.83037387130001	NoCorrection	1000	B4	C1	10000	10000	0	0.5	300	5
112	16	-0.00232872320417997	-0.00358039310000052	0	0.782	0.777	-0.00232872320417997	-0.00358039310000052	ID	1000	B4	C1	10000	10000	0	0.5	300	5
113	17	0.00860585348779978	-0.00216370211999981	0	0.347	0.917	0.00860585348779978	-0.00216370211999981	1	10000	B4	C1	10000	10000	0	0.5	300	0
114	18	0.00758771030299994	-0.0165734049100002	0	0.401	0.437	0.00758771030299994	-0.0165734049100002	FGr	10000	B4	C1	10000	10000	0	0.5	300	0
115	19	0.00958112848304975	-0.00117405094499977	0	0.255	0.959	0.00958112848304975	-0.00117405094499977	NoCorrection	10000	B4	C1	10000	10000	0	0.5	300	0
116	20	0.00797027852489997	-0.0103559152849999	0	0.353	0.666	0.00797027852489997	-0.0103559152849999	ID	10000	B4	C1	10000	10000	0	0.5	300	0
117	21	0.0033308746813	-0.0105143494550001	0	0.683	0.593	0.0033308746813	-0.0105143494550001	1	10000	B4	C1	10000	10000	0	0.5	300	0.5
118	22	0.00908597188075499	0.030605577025	0	0.245	0.111	0.00908597188075499	0.030605577025	FGr	10000	B4	C1	10000	10000	0	0.5	300	0.5
119	23	0.363766494475975	1.88707104488	0	0	0	0.363766494475975	1.88707104488	NoCorrection	10000	B4	C1	10000	10000	0	0.5	300	0.5
120	24	0.00310366488329996	-0.0110827041899998	0	0.685	0.56	0.00310366488329996	-0.0110827041899998	ID	10000	B4	C1	10000	10000	0	0.5	300	0.5
121	25	-0.00712065826861702	0.00674341030999971	0	0.345	0.781	-0.00712065826861702	0.00674341030999971	1	10000	B4	C1	10000	10000	0	0.5	300	1
122	26	0.00107544479160007	0.0453468276050001	0	0.869	0.036	0.00107544479160007	0.0453468276050001	FGr	10000	B4	C1	10000	10000	0	0.5	300	1
123	27	0.715932016119002	3.79993975245	0	0	0	0.715932016119002	3.79993975245	NoCorrection	10000	B4	C1	10000	10000	0	0.5	300	1
124	28	-0.00780508439874505	-0.000668760044999709	0	0.261	0.977	-0.00780508439874505	-0.000668760044999709	ID	10000	B4	C1	10000	10000	0	0.5	300	1
125	29	-0.00906800872740006	0.0634035245850001	0	0.361	0.005	-0.00906800872740006	0.0634035245850001	1	10000	B4	C1	10000	10000	0	0.5	300	5
126	30	0.0320619163505501	0.277717184795	0	0.003	0	0.0320619163505501	0.277717184795	FGr	10000	B4	C1	10000	10000	0	0.5	300	5
127	31	3.49036706483701	18.50404503925	0	0	0	3.49036706483701	18.50404503925	NoCorrection	10000	B4	C1	10000	10000	0	0.5	300	5
128	32	-0.00992353476785004	0.0412550513	0	0.279	0.056	-0.00992353476785004	0.0412550513	ID	10000	B4	C1	10000	10000	0	0.5	300	5
129	1	-0.0013903273076	0.002939493255	0	0.865	0.837	-0.0013903273076	0.002939493255	1	1000	B5	C1	10000	10000	0	0.5	300	0
130	2	-0.00109179800155	0.00325103657999999	0	0.906	0.81	-0.00109179800155	0.00325103657999999	FGr	1000	B5	C1	10000	10000	0	0.5	300	0
131	3	-0.00948534605711001	-0.0136009759199999	0	0.266	0.309	-0.00948534605711001	-0.0136009759199999	NoCorrection	1000	B5	C1	10000	10000	0	0.5	300	0
132	4	-0.0019403021779	0.00238494723500002	0	0.796	0.887	-0.0019403021779	0.00238494723500002	ID	1000	B5	C1	10000	10000	0	0.5	300	0
133	5	-0.00652965132699995	0.00401797057500001	0	0.415	0.722	-0.00652965132699995	0.00401797057500001	1	1000	B5	C1	10000	10000	0	0.5	300	0.5
134	6	0.02819217923464	0.0929422775650001	0	0.003	0	0.02819217923464	0.0929422775650001	FGr	1000	B5	C1	10000	10000	0	0.5	300	0.5
135	7	0.3311076777277	0.842390805699999	0	0	0	0.3311076777277	0.842390805699999	NoCorrection	1000	B5	C1	10000	10000	0	0.5	300	0.5
136	8	-0.00471210982215996	0.00951848940999999	0	0.564	0.501	-0.00471210982215996	0.00951848940999999	ID	1000	B5	C1	10000	10000	0	0.5	300	0.5
137	9	-0.010622345829	0.00284804681	0	0.188	0.81	-0.010622345829	0.00284804681	1	1000	B5	C1	10000	10000	0	0.5	300	1
138	10	0.052303726922045	0.14027996241	0	0	0	0.052303726922045	0.14027996241	FGr	1000	B5	C1	10000	10000	0	0.5	300	1
139	11	0.6068323651086	1.522202530255	0	0	0	0.6068323651086	1.522202530255	NoCorrection	1000	B5	C1	10000	10000	0	0.5	300	1
140	12	-0.0116230517472	-0.003370568955	0	0.136	0.773	-0.0116230517472	-0.003370568955	ID	1000	B5	C1	10000	10000	0	0.5	300	1
141	13	0.00589301225063992	0.00874260547500005	0	0.567	0.601	0.00589301225063992	0.00874260547500005	1	1000	B5	C1	10000	10000	0	0.5	300	5
142	14	0.35056988168235	0.850413812639998	0	0	0	0.35056988168235	0.850413812639998	FGr	1000	B5	C1	10000	10000	0	0.5	300	5
143	15	3.1357787312948	7.7147316241	0	0	0	3.1357787312948	7.7147316241	NoCorrection	1000	B5	C1	10000	10000	0	0.5	300	5
144	16	-0.00240907502576017	-0.00739502928000004	0	0.778	0.592	-0.00240907502576017	-0.00739502928000004	ID	1000	B5	C1	10000	10000	0	0.5	300	5
145	17	-0.00614664365591999	0.0101271994500001	0	0.42	0.621	-0.00614664365591999	0.0101271994500001	1	10000	B5	C1	10000	10000	0	0.5	300	0
146	18	-0.00304606625825	0.0226022104500002	0	0.68	0.284	-0.00304606625825	0.0226022104500002	FGr	10000	B5	C1	10000	10000	0	0.5	300	0
147	19	-0.02116524108892	-0.10553582924	0	0.008	0	-0.02116524108892	-0.10553582924	NoCorrection	10000	B5	C1	10000	10000	0	0.5	300	0
148	20	-0.00564065967002999	0.0127019851799999	0	0.466	0.512	-0.00564065967002999	0.0127019851799999	ID	10000	B5	C1	10000	10000	0	0.5	300	0
149	21	0.0132220166083001	-0.00442077393000051	0	0.12	0.821	0.0132220166083001	-0.00442077393000051	1	10000	B5	C1	10000	10000	0	0.5	300	0.5
150	22	0.0170080775278498	0.0267272217749998	0	0.029	0.199	0.0170080775278498	0.0267272217749998	FGr	10000	B5	C1	10000	10000	0	0.5	300	0.5
151	23	0.3056977743335	1.86963283925	0	0	0	0.3056977743335	1.86963283925	NoCorrection	10000	B5	C1	10000	10000	0	0.5	300	0.5
152	24	0.0145117134858002	0.00643285694999991	0	0.069	0.772	0.0145117134858002	0.00643285694999991	ID	10000	B5	C1	10000	10000	0	0.5	300	0.5
153	25	-0.00272780586196997	0.025089720565	0	0.714	0.235	-0.00272780586196997	0.025089720565	1	10000	B5	C1	10000	10000	0	0.5	300	1
154	26	0.0077552737309	0.11043284473	0	0.29	0	0.0077552737309	0.11043284473	FGr	10000	B5	C1	10000	10000	0	0.5	300	1
155	27	0.585999457369851	3.7415467792	0	0	0	0.585999457369851	3.7415467792	NoCorrection	10000	B5	C1	10000	10000	0	0.5	300	1
156	28	0.000681277656150062	0.0423799394400001	0	0.932	0.05	0.000681277656150062	0.0423799394400001	ID	10000	B5	C1	10000	10000	0	0.5	300	1
157	29	0.0117442164555	-0.011096118345	0	0.123	0.614	0.0117442164555	-0.011096118345	1	10000	B5	C1	10000	10000	0	0.5	300	5
158	30	0.046266525321813	0.2416543835	0	0	0	0.046266525321813	0.2416543835	FGr	10000	B5	C1	10000	10000	0	0.5	300	5
159	31	2.9987820746345	18.88361511705	0	0	0	2.9987820746345	18.88361511705	NoCorrection	10000	B5	C1	10000	10000	0	0.5	300	5
160	32	0.0104621430086	-0.023060108055	0	0.143	0.253	0.0104621430086	-0.023060108055	ID	10000	B5	C1	10000	10000	0	0.5	300	5
161	1	0.00466990240212995	-0.0106783241649999	0	0.495	0.392	0.00466990240212995	-0.0106783241649999	1	1000	B6	C1	10000	10000	0	0.5	300	0
162	2	0.0157883116011099	0.020661303905	0	0.022	0.1	0.0157883116011099	0.020661303905	FGr	1000	B6	C1	10000	10000	0	0.5	300	0
163	3	0.00908496856959998	0.00255370332499988	0	0.201	0.841	0.00908496856959998	0.00255370332499988	NoCorrection	1000	B6	C1	10000	10000	0	0.5	300	0
164	4	0.00656401584968004	-0.00640914376000004	0	0.393	0.614	0.00656401584968004	-0.00640914376000004	ID	1000	B6	C1	10000	10000	0	0.5	300	0
165	5	-0.000693873773044975	0.00207370972500013	0	0.906	0.863	-0.000693873773044975	0.00207370972500013	1	1000	B6	C1	10000	10000	0	0.5	300	0.5
166	6	0.0351161599445565	0.0960047274349999	0	0	0	0.0351161599445565	0.0960047274349999	FGr	1000	B6	C1	10000	10000	0	0.5	300	0.5
167	7	0.2809952343412	0.78754311083	0	0	0	0.2809952343412	0.78754311083	NoCorrection	1000	B6	C1	10000	10000	0	0.5	300	0.5
168	8	0.000695157168326505	0.00611149657499988	0	0.922	0.62	0.000695157168326505	0.00611149657499988	ID	1000	B6	C1	10000	10000	0	0.5	300	0.5
169	9	0.0052554195548501	-0.00785373677500008	0	0.517	0.539	0.0052554195548501	-0.00785373677500008	1	1000	B6	C1	10000	10000	0	0.5	300	1
170	10	0.0722133950703849	0.17691681362	0	0	0	0.0722133950703849	0.17691681362	FGr	1000	B6	C1	10000	10000	0	0.5	300	1
171	11	0.599387146942049	1.66843421523	0	0	0	0.599387146942049	1.66843421523	NoCorrection	1000	B6	C1	10000	10000	0	0.5	300	1
172	12	0.004283690894677	-0.0061480666699999	0	0.601	0.609	0.004283690894677	-0.0061480666699999	ID	1000	B6	C1	10000	10000	0	0.5	300	1
173	13	0.0115195931136499	0.01778470814	0	0.299	0.284	0.0115195931136499	0.01778470814	1	1000	B6	C1	10000	10000	0	0.5	300	5
174	14	0.346271006461784	0.931174596864999	0	0	0	0.346271006461784	0.931174596864999	FGr	1000	B6	C1	10000	10000	0	0.5	300	5
175	15	2.9192677519835	8.15732409700002	0	0	0	2.9192677519835	8.15732409700002	NoCorrection	1000	B6	C1	10000	10000	0	0.5	300	5
176	16	0.00946072776394005	0.00713168691999999	0	0.186	0.609	0.00946072776394005	0.00713168691999999	ID	1000	B6	C1	10000	10000	0	0.5	300	5
177	17	0.000396581894179975	0.01062628666	0	0.966	0.589	0.000396581894179975	0.01062628666	1	10000	B6	C1	10000	10000	0	0.5	300	0
178	18	-0.00214257060634998	-0.015625226055	0	0.827	0.419	-0.00214257060634998	-0.015625226055	FGr	10000	B6	C1	10000	10000	0	0.5	300	0
