	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
3035	35	0.00720924435639996	0.00486370475000011	0.00724977550191325	0.6	0.9	-4.05311455132966e-05	-0.00238607075191315	NoCorrection	10000	0.420120249692759	0.229493884753913	A51	C2	10000	10000	0.3	0.56	300	0.1
3036	36	0.00855372167384932	-0.0161744956900001	0.00724977550191325	0.5	0.5	0.00130394617193607	-0.0234242711919133	ID	10000	0.549069132327419	-0.925243121493757	A51	C2	10000	10000	0.3	0.56	300	0.1
3037	37	0.0413959573111998	0.01778467609	-0.0119842620158214	0	0.4	0.0533802193270212	0.0297689381058214	1	10000	2.07870090419661	0.78288950268748	A51	C2	10000	10000	0.3	0.59	300	0
3038	38	0.04039097741165	0.007943377165	-0.0119842620158214	0	0.7	0.0523752394274715	0.0199276391808215	FGr	10000	2.86145227997388	0.596155059178759	A51	C2	10000	10000	0.3	0.59	300	0
3039	39	0.0403851561148502	0.00795468965999988	-0.0119842620158214	0	0.5	0.0523694181306716	0.0199389516758213	NoCorrection	10000	3.20458663884018	0.42964194027506	A51	C2	10000	10000	0.3	0.59	300	0
3040	40	0.0414284612465001	0.01571117448	-0.0119842620158214	0	0.4	0.0534127232623215	0.0276954364958215	ID	10000	2.19167136510865	0.604792251882315	A51	C2	10000	10000	0.3	0.59	300	0
3041	41	0.0457304815127501	0.0439520708750002	-0.0119842620158214	0	0	0.0577147435285715	0.0559363328908216	1	10000	4.51987655935837	2.69557504488414	A51	C2	10000	10000	0.3	0.59	300	-0.1
3042	42	0.0433353390036	0.0485007528900001	-0.0119842620158214	0	0	0.0553196010194214	0.0604850149058215	FGr	10000	2.60633812163189	2.13090143102753	A51	C2	10000	10000	0.3	0.59	300	-0.1
3043	43	0.0433336301184001	0.044710360875	-0.0119842620158214	0.1	0.2	0.0553178921342215	0.0566946228908215	NoCorrection	10000	1.83842721606857	1.3641892348815	A51	C2	10000	10000	0.3	0.59	300	-0.1
3044	44	0.0456536766444	0.0433510618850001	-0.0119842620158214	0	0	0.0576379386602215	0.0553353239008215	ID	10000	3.25373000832449	2.04926594224917	A51	C2	10000	10000	0.3	0.59	300	-0.1
3045	45	0.0417122902311	0.022584642065	-0.0119842620158214	0	0.3	0.0536965522469214	0.0345689040808214	1	10000	3.56390024519985	1.04241854455448	A51	C2	10000	10000	0.3	0.59	300	0.1
3046	46	0.0424010065523002	0.0255343042100001	-0.0119842620158214	0	0.4	0.0543852685681217	0.0375185662258215	FGr	10000	4.35722189752002	1.23174908259342	A51	C2	10000	10000	0.3	0.59	300	0.1
