	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
132	22	0.01288856588595	0.019619505775	0	0.173	0.356	0.01288856588595	0.019619505775	ID	10000	A6	C1	10000	10000	0	0.5	300	0.1
133	1	0.00486093495510003	0.00393158304	0	0.511	0.874	0.00486093495510003	0.00393158304	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0
134	2	0.00521631309599997	0.00755014781000006	0	0.468	0.719	0.00521631309599997	0.00755014781000006	ID	10000	A7	C1	10000	10000	0	0.5	300	0
135	3	0.0116413531107	0.0426205779899994	0	0.118	0.041	0.0116413531107	0.0426205779899994	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.01
136	4	0.00457296648295001	-0.0132513998500001	0	0.51	0.502	0.00457296648295001	-0.0132513998500001	ID	10000	A7	C1	10000	10000	0	0.5	300	0.01
137	5	0.01240627422175	0.10932397463	0	0	0	0.01240627422175	0.10932397463	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.02
138	6	0.00129240344424997	0.0216148668850008	0	0.8	0.6	0.00129240344424997	0.0216148668850008	ID	10000	A7	C1	10000	10000	0	0.5	300	0.02
139	7	-0.0191566570080501	-0.04418320458	0	0.015	0.031	-0.0191566570080501	-0.04418320458	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.03
140	8	-0.0161496621778001	-0.0189693921099999	0	0.046	0.366	-0.0161496621778001	-0.0189693921099999	ID	10000	A7	C1	10000	10000	0	0.5	300	0.03
141	9	0.00195085982043999	-0.000616179145000107	0	0.7	0.9	0.00195085982043999	-0.000616179145000107	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.04
142	10	-0.0041380100936	-0.0362090484850001	0	0.9	0	-0.0041380100936	-0.0362090484850001	ID	10000	A7	C1	10000	10000	0	0.5	300	0.04
143	11	0.0211615505317501	0.096867002305	0	0	0	0.0211615505317501	0.096867002305	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.05
144	12	0.00617418463305506	0.00765897878999987	0	0.5	0.8	0.00617418463305506	0.00765897878999987	ID	10000	A7	C1	10000	10000	0	0.5	300	0.05
145	13	0.003149965403	0.0568715703549999	0	0.6	0	0.003149965403	0.0568715703549999	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.06
146	14	-0.00470721522764999	-0.0053616467449998	0	0.3	0.9	-0.00470721522764999	-0.0053616467449998	ID	10000	A7	C1	10000	10000	0	0.5	300	0.06
147	15	0.0371166898000999	0.19046509328	0	0	0	0.0371166898000999	0.19046509328	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.07
148	16	0.00886958209173499	-0.0250906939400006	0	0.1	0.3	0.00886958209173499	-0.0250906939400006	ID	10000	A7	C1	10000	10000	0	0.5	300	0.07
149	17	0.02733046207356	0.15251525075	0	0	0	0.02733046207356	0.15251525075	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.08
150	18	0.00315196314397997	-0.00728441423999998	0	0.7	0.8	0.00315196314397997	-0.00728441423999998	ID	10000	A7	C1	10000	10000	0	0.5	300	0.08
151	19	0.0299806628723999	0.16558127714	0	0	0	0.0299806628723999	0.16558127714	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.09
152	20	0.00650085014659997	-0.00635546605499999	0	0.1	0.8	0.00650085014659997	-0.00635546605499999	ID	10000	A7	C1	10000	10000	0	0.5	300	0.09
153	21	0.0162280854243501	0.168827903105001	0	0.054	0	0.0162280854243501	0.168827903105001	NoCorrection	10000	A7	C1	10000	10000	0	0.5	300	0.1
154	22	-0.00840977997079999	-0.000976565184999908	0	0.314	0.963	-0.00840977997079999	-0.000976565184999908	ID	10000	A7	C1	10000	10000	0	0.5	300	0.1
155	1	0.00872148032051489	0.0302621946000003	0	0.274	0.148	0.00872148032051489	0.0302621946000003	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0
156	2	0.00946540891754494	0.0319391476900001	0	0.266	0.139	0.00946540891754494	0.0319391476900001	ID	10000	A8	C1	10000	10000	0	0.5	300	0
157	3	-0.00391393290254999	-0.0221304175950001	0	0.611	0.284	-0.00391393290254999	-0.0221304175950001	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.01
158	4	-0.000411201832999998	0.00024648777999995	0	0.963	0.989	-0.000411201832999998	0.00024648777999995	ID	10000	A8	C1	10000	10000	0	0.5	300	0.01
159	5	0.00846781763825005	0.109927135525	0	0.3	0	0.00846781763825005	0.109927135525	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.02
160	6	-0.00497155893100001	0.01011754707	0	0.7	0.7	-0.00497155893100001	0.01011754707	ID	10000	A8	C1	10000	10000	0	0.5	300	0.02
161	7	-0.000441466174425002	0.0424008067250001	0	0.956	0.047	-0.000441466174425002	0.0424008067250001	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.03
162	8	-0.00870039441928996	0.00161107247499997	0	0.286	0.938	-0.00870039441928996	0.00161107247499997	ID	10000	A8	C1	10000	10000	0	0.5	300	0.03
163	9	0.0189635563741995	0.11845701416	0	0	0	0.0189635563741995	0.11845701416	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.04
164	10	-0.00360539178380001	-0.0155254238749997	0	0.6	0.7	-0.00360539178380001	-0.0155254238749997	ID	10000	A8	C1	10000	10000	0	0.5	300	0.04
165	11	0.01397977995775	0.062015855035	0	0	0	0.01397977995775	0.062015855035	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.05
166	12	0.000689288177850005	-0.00929520878499983	0	1	0.5	0.000689288177850005	-0.00929520878499983	ID	10000	A8	C1	10000	10000	0	0.5	300	0.05
167	13	0.0103268243521	0.145707410285	0	0.2	0	0.0103268243521	0.145707410285	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.06
168	14	-0.017364077862622	-0.0192149826799999	0	0	0.6	-0.017364077862622	-0.0192149826799999	ID	10000	A8	C1	10000	10000	0	0.5	300	0.06
169	15	0.00903785874957907	0.12296292574	0	0.6	0	0.00903785874957907	0.12296292574	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.07
170	16	-0.01227592588675	0.00193407534500002	0	0.2	0.9	-0.01227592588675	0.00193407534500002	ID	10000	A8	C1	10000	10000	0	0.5	300	0.07
171	17	0.0383653868987749	0.17137956532	0	0	0	0.0383653868987749	0.17137956532	NoCorrection	10000	A8	C1	10000	10000	0	0.5	300	0.08
172	18	0.00620973369378509	-0.0293219934449999	0	0.4	0	0.00620973369378509	-0.0293219934449999	ID	10000	A8	C1	10000	10000	0	0.5	300	0.08
