	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
5709	45	0.023441069727	0.0125766264999996	0	0.063	0.642	0.023441069727	0.0125766264999996	1	5500	C60	C1	1000	1000	0	0.5	5500	1
5710	46	0.02548224314	0.0301547635000003	0	0.083	0.297	0.02548224314	0.0301547635000003	FGr	5500	C60	C1	1000	1000	0	0.5	5500	1
5711	47	0.0253093494771	0.0330583175000002	0	0.07	0.232	0.0253093494771	0.0330583175000002	NoCorrection	5500	C60	C1	1000	1000	0	0.5	5500	1
5712	48	0.0195767837175	0.0165373838	0	0.098	0.479	0.0195767837175	0.0165373838	ID	5500	C60	C1	1000	1000	0	0.5	5500	1
5713	49	-0.00742659035799999	-0.00408995219999997	0	0.593	0.903	-0.00742659035799999	-0.00408995219999997	1	9000	C60	C1	1000	1000	0	0.5	9000	0
5714	50	-0.00903448430275001	-0.0243962735	0	0.514	0.43	-0.00903448430275001	-0.0243962735	FGr	9000	C60	C1	1000	1000	0	0.5	9000	0
5715	51	-0.00734811120699994	0.00195355254999996	0	0.637	0.948	-0.00734811120699994	0.00195355254999996	NoCorrection	9000	C60	C1	1000	1000	0	0.5	9000	0
5716	52	-0.00738881572949998	0.00219058369999989	0	0.65	0.947	-0.00738881572949998	0.00219058369999989	ID	9000	C60	C1	1000	1000	0	0.5	9000	0
5717	53	0.00537158303500001	0.0393903207499998	0	0.739	0.266	0.00537158303500001	0.0393903207499998	1	9000	C60	C1	1000	1000	0	0.5	9000	1
5718	54	0.00560449807700003	0.0488653115000001	0	0.758	0.21	0.00560449807700003	0.0488653115000001	FGr	9000	C60	C1	1000	1000	0	0.5	9000	1
5719	55	0.00836104480450008	0.0373065625000003	0	0.641	0.324	0.00836104480450008	0.0373065625000003	NoCorrection	9000	C60	C1	1000	1000	0	0.5	9000	1
5720	56	-0.0072290889461001	0.0349684179000002	0	0.642	0.33	-0.0072290889461001	0.0349684179000002	ID	9000	C60	C1	1000	1000	0	0.5	9000	1
5721	57	-0.0197717330585001	-0.05449300585	0	0.27	0.147	-0.0197717330585001	-0.05449300585	1	14600	C60	C1	1000	1000	0	0.5	14600	0
5722	58	-0.0189633089924996	-0.0574137804499999	0	0.27	0.176	-0.0189633089924996	-0.0574137804499999	FGr	14600	C60	C1	1000	1000	0	0.5	14600	0
5723	59	-0.0187181604433302	-0.0621264805499998	0	0.281	0.092	-0.0187181604433302	-0.0621264805499998	NoCorrection	14600	C60	C1	1000	1000	0	0.5	14600	0
5724	60	-0.0208714616299999	-0.06492820875	0	0.254	0.096	-0.0208714616299999	-0.06492820875	ID	14600	C60	C1	1000	1000	0	0.5	14600	0
5725	61	0.0134017751419997	0.00216370044999997	0	0.463	0.97	0.0134017751419997	0.00216370044999997	1	14600	C60	C1	1000	1000	0	0.5	14600	1
5726	62	0.0227785649946501	0.0478439754999992	0	0.268	0.348	0.0227785649946501	0.0478439754999992	FGr	14600	C60	C1	1000	1000	0	0.5	14600	1
5727	63	0.0232315088150001	0.0432835655000002	0	0.261	0.364	0.0232315088150001	0.0432835655000002	NoCorrection	14600	C60	C1	1000	1000	0	0.5	14600	1
5728	64	0.00538292528699985	-0.0285944611500003	0	0.776	0.467	0.00538292528699985	-0.0285944611500003	ID	14600	C60	C1	1000	1000	0	0.5	14600	1
5729	65	0.00742865588890002	-0.0421355603500002	0	0.743	0.425	0.00742865588890002	-0.0421355603500002	1	23600	C60	C1	1000	1000	0	0.5	23600	0
5730	66	0.00827406707669994	-0.0191724073499999	0	0.725	0.7	0.00827406707669994	-0.0191724073499999	FGr	23600	C60	C1	1000	1000	0	0.5	23600	0
5731	67	0.00782326519345004	-0.0361543554000001	0	0.723	0.467	0.00782326519345004	-0.0361543554000001	NoCorrection	23600	C60	C1	1000	1000	0	0.5	23600	0
5732	68	0.00774915212099996	-0.0318645485	0	0.755	0.539	0.00774915212099996	-0.0318645485	ID	23600	C60	C1	1000	1000	0	0.5	23600	0
5733	69	0.025394519724	0.0252190357	0	0.249	0.626	0.025394519724	0.0252190357	1	23600	C60	C1	1000	1000	0	0.5	23600	1
5734	70	0.0179152839904998	0.166235316899999	0	0.466	0.004	0.0179152839904998	0.166235316899999	FGr	23600	C60	C1	1000	1000	0	0.5	23600	1
5735	71	0.0208473000351007	0.1876196941	0	0.384	0.003	0.0208473000351007	0.1876196941	NoCorrection	23600	C60	C1	1000	1000	0	0.5	23600	1
5736	72	0.0213312521785	0.00502792404999983	0	0.325	0.926	0.0213312521785	0.00502792404999983	ID	23600	C60	C1	1000	1000	0	0.5	23600	1
5737	73	-0.0252331764649646	-0.00168486275000046	0	0.351	0.98	-0.0252331764649646	-0.00168486275000046	1	38200	C60	C1	1000	1000	0	0.5	38200	0
5738	74	-0.0209992823819998	-0.00359656555000058	0	0.415	0.956	-0.0209992823819998	-0.00359656555000058	FGr	38200	C60	C1	1000	1000	0	0.5	38200	0
5739	75	-0.0223016692557	0.00308748534999983	0	0.442	0.966	-0.0223016692557	0.00308748534999983	NoCorrection	38200	C60	C1	1000	1000	0	0.5	38200	0
5740	76	-0.0248712597586456	0.00482751210000034	0	0.374	0.954	-0.0248712597586456	0.00482751210000034	ID	38200	C60	C1	1000	1000	0	0.5	38200	0
5741	77	0.0664948598675	0.0190460002500002	0	0.022	0.762	0.0664948598675	0.0190460002500002	1	38200	C60	C1	1000	1000	0	0.5	38200	1
5742	78	0.098047543915	0.225834991	0	0.002	0.002	0.098047543915	0.225834991	FGr	38200	C60	C1	1000	1000	0	0.5	38200	1
5743	79	0.1139627051185	0.2380278865	0	0.001	0.003	0.1139627051185	0.2380278865	NoCorrection	38200	C60	C1	1000	1000	0	0.5	38200	1
5744	80	0.064904515983	0.0558249074499998	0	0.029	0.404	0.064904515983	0.0558249074499998	ID	38200	C60	C1	1000	1000	0	0.5	38200	1
5745	81	-0.0258732068244998	-0.0901686658500006	0	0.493	0.263	-0.0258732068244998	-0.0901686658500006	1	61800	C60	C1	1000	1000	0	0.5	61800	0
5746	82	-0.0250502249291001	-0.0799585970000001	0	0.477	0.351	-0.0250502249291001	-0.0799585970000001	FGr	61800	C60	C1	1000	1000	0	0.5	61800	0
5747	83	-0.0199679689353502	-0.0749998079999998	0	0.601	0.365	-0.0199679689353502	-0.0749998079999998	NoCorrection	61800	C60	C1	1000	1000	0	0.5	61800	0
5748	84	-0.0270935725900201	-0.0937645025999996	0	0.475	0.262	-0.0270935725900201	-0.0937645025999996	ID	61800	C60	C1	1000	1000	0	0.5	61800	0
5749	85	0.0143930491842998	0.0465166269999988	0	0.698	0.604	0.0143930491842998	0.0465166269999988	1	61800	C60	C1	1000	1000	0	0.5	61800	1
5750	86	0.0622533615795599	0.314311270299999	0	0.138	0.001	0.0622533615795599	0.314311270299999	FGr	61800	C60	C1	1000	1000	0	0.5	61800	1
5751	87	0.0793793317669998	0.419560212	0	0.063	0	0.0793793317669998	0.419560212	NoCorrection	61800	C60	C1	1000	1000	0	0.5	61800	1
5752	88	0.0108326511773499	0.0690567120000002	0	0.76	0.397	0.0108326511773499	0.0690567120000002	ID	61800	C60	C1	1000	1000	0	0.5	61800	1
5753	89	-0.0391083037575588	-0.0799223259000001	0	0.424	0.471	-0.0391083037575588	-0.0799223259000001	1	1e+05	C60	C1	1000	1000	0	0.5	1e+05	0
5754	90	-0.0330776526675905	-0.0459386736500001	0	0.522	0.667	-0.0330776526675905	-0.0459386736500001	FGr	1e+05	C60	C1	1000	1000	0	0.5	1e+05	0
5755	91	-0.0286249609189987	-0.0519529113000001	0	0.556	0.652	-0.0286249609189987	-0.0519529113000001	NoCorrection	1e+05	C60	C1	1000	1000	0	0.5	1e+05	0
5756	92	-0.04028501405645	-0.09648973885	0	0.378	0.369	-0.04028501405645	-0.09648973885	ID	1e+05	C60	C1	1000	1000	0	0.5	1e+05	0
5757	93	0.0015985902295499	-0.079307587049999	0	0.979	0.453	0.0015985902295499	-0.079307587049999	1	1e+05	C60	C1	1000	1000	0	0.5	1e+05	1
5758	94	0.09125235313505	0.40231067955	0	0.065	0.002	0.09125235313505	0.40231067955	FGr	1e+05	C60	C1	1000	1000	0	0.5	1e+05	1
5759	95	0.141624707764695	0.65324714	0	0.006	0	0.141624707764695	0.65324714	NoCorrection	1e+05	C60	C1	1000	1000	0	0.5	1e+05	1
5760	96	0.00185844755724981	-0.0824707263000012	0	0.963	0.447	0.00185844755724981	-0.0824707263000012	ID	1e+05	C60	C1	1000	1000	0	0.5	1e+05	1
5761	1	-0.00214426979	-0.00742634029999999	0	0.445	0.289	-0.00214426979	-0.00742634029999999	1	500	C61	C1	1000	1000	0	0.5	500	0
5762	2	-0.00242518069000001	-0.00708784599999983	0	0.423	0.309	-0.00242518069000001	-0.00708784599999983	FGr	500	C61	C1	1000	1000	0	0.5	500	0
5763	3	-0.00244188036000001	-0.00709056645000006	0	0.399	0.319	-0.00244188036000001	-0.00709056645000006	NoCorrection	500	C61	C1	1000	1000	0	0.5	500	0
5764	4	-0.0023660986	-0.00949532949999997	0	0.428	0.136	-0.0023660986	-0.00949532949999997	ID	500	C61	C1	1000	1000	0	0.5	500	0
5765	5	0.00164408961499995	0.00732418549999998	0	0.675	0.413	0.00164408961499995	0.00732418549999998	1	500	C61	C1	1000	1000	0	0.5	500	1
5766	6	0.000688727125000036	0.0051608785	0	0.84	0.54	0.000688727125000036	0.0051608785	FGr	500	C61	C1	1000	1000	0	0.5	500	1
5767	7	0.000743995884999964	0.005177845	0	0.825	0.538	0.000743995884999964	0.005177845	NoCorrection	500	C61	C1	1000	1000	0	0.5	500	1
5768	8	-0.000171693978750016	-0.00205217275000013	0	0.938	0.78	-0.000171693978750016	-0.00205217275000013	ID	500	C61	C1	1000	1000	0	0.5	500	1
5769	9	-0.00382982542000001	-0.0137311797	0	0.41	0.234	-0.00382982542000001	-0.0137311797	1	810	C61	C1	1000	1000	0	0.5	810	0
5770	10	-0.00372960166800002	-0.01164058965	0	0.427	0.296	-0.00372960166800002	-0.01164058965	FGr	810	C61	C1	1000	1000	0	0.5	810	0
5771	11	-0.00383136172000001	-0.0138207568999999	0	0.388	0.232	-0.00383136172000001	-0.0138207568999999	NoCorrection	810	C61	C1	1000	1000	0	0.5	810	0
5772	12	-0.00387941195000001	-0.00998920575000006	0	0.398	0.378	-0.00387941195000001	-0.00998920575000006	ID	810	C61	C1	1000	1000	0	0.5	810	0
5773	13	0.00232079805499996	-0.0167756904999999	0	0.653	0.177	0.00232079805499996	-0.0167756904999999	1	810	C61	C1	1000	1000	0	0.5	810	1
5774	14	0.00221691382700001	-0.00620398250000006	0	0.64	0.617	0.00221691382700001	-0.00620398250000006	FGr	810	C61	C1	1000	1000	0	0.5	810	1
5775	15	0.00227269871	-0.010523496	0	0.649	0.422	0.00227269871	-0.010523496	NoCorrection	810	C61	C1	1000	1000	0	0.5	810	1
5776	16	0.000792443999999956	-0.0167910088500001	0	0.856	0.187	0.000792443999999956	-0.0167910088500001	ID	810	C61	C1	1000	1000	0	0.5	810	1
5777	17	0.000895596199000019	0.014041199	0	0.853	0.208	0.000895596199000019	0.014041199	1	1320	C61	C1	1000	1000	0	0.5	1320	0
5778	18	0.000791901710999982	0.01213358805	0	0.89	0.267	0.000791901710999982	0.01213358805	FGr	1320	C61	C1	1000	1000	0	0.5	1320	0
5779	19	0.000883543491999994	0.01400325685	0	0.844	0.195	0.000883543491999994	0.01400325685	NoCorrection	1320	C61	C1	1000	1000	0	0.5	1320	0
5780	20	0.00057625152300002	0.01319139295	0	0.906	0.228	0.00057625152300002	0.01319139295	ID	1320	C61	C1	1000	1000	0	0.5	1320	0
5781	21	0.012885360045	0.0103650965000001	0	0.04	0.486	0.012885360045	0.0103650965000001	1	1320	C61	C1	1000	1000	0	0.5	1320	1
5782	22	0.012900999875	0.0106903525000001	0	0.043	0.462	0.012900999875	0.0106903525000001	FGr	1320	C61	C1	1000	1000	0	0.5	1320	1
5783	23	0.0128675491	0.0105932159999999	0	0.039	0.455	0.0128675491	0.0105932159999999	NoCorrection	1320	C61	C1	1000	1000	0	0.5	1320	1
5784	24	0.00772815144500002	-0.00189538065000035	0	0.092	0.899	0.00772815144500002	-0.00189538065000035	ID	1320	C61	C1	1000	1000	0	0.5	1320	1
5785	25	-0.00675022509859998	0.00679084310000003	0	0.134	0.657	-0.00675022509859998	0.00679084310000003	1	2100	C61	C1	1000	1000	0	0.5	2100	0
5786	26	-0.00706689590150002	0.00793681250000006	0	0.107	0.62	-0.00706689590150002	0.00793681250000006	FGr	2100	C61	C1	1000	1000	0	0.5	2100	0
5787	27	-0.00660032851000002	0.00260813819999998	0	0.131	0.872	-0.00660032851000002	0.00260813819999998	NoCorrection	2100	C61	C1	1000	1000	0	0.5	2100	0
5788	28	-0.00673022208849997	0.00192621309999995	0	0.125	0.914	-0.00673022208849997	0.00192621309999995	ID	2100	C61	C1	1000	1000	0	0.5	2100	0
5789	29	0.00162390145699999	-0.0122157950000001	0	0.817	0.473	0.00162390145699999	-0.0122157950000001	1	2100	C61	C1	1000	1000	0	0.5	2100	1
5790	30	0.0015364220685	-0.000170727000000075	0	0.835	0.994	0.0015364220685	-0.000170727000000075	FGr	2100	C61	C1	1000	1000	0	0.5	2100	1
5791	31	0.001788734	-0.00124425509999972	0	0.795	0.948	0.001788734	-0.00124425509999972	NoCorrection	2100	C61	C1	1000	1000	0	0.5	2100	1
5792	32	-0.000517641591500001	-0.0160628926000001	0	0.935	0.285	-0.000517641591500001	-0.0160628926000001	ID	2100	C61	C1	1000	1000	0	0.5	2100	1
5793	33	0.00347359217000001	0.0259974227999999	0	0.633	0.208	0.00347359217000001	0.0259974227999999	1	3400	C61	C1	1000	1000	0	0.5	3400	0
5794	34	0.002958345462	0.0350415410000002	0	0.704	0.087	0.002958345462	0.0350415410000002	FGr	3400	C61	C1	1000	1000	0	0.5	3400	0
5795	35	0.00296939421199998	0.0363778467500002	0	0.693	0.073	0.00296939421199998	0.0363778467500002	NoCorrection	3400	C61	C1	1000	1000	0	0.5	3400	0
5796	36	0.002587853996	0.0341368271	0	0.728	0.101	0.002587853996	0.0341368271	ID	3400	C61	C1	1000	1000	0	0.5	3400	0
5797	37	0.00927867459999996	0.00159435599999981	0	0.377	0.957	0.00927867459999996	0.00159435599999981	1	3400	C61	C1	1000	1000	0	0.5	3400	1
5798	38	0.00708477842899993	0.000959186999999882	0	0.539	0.96	0.00708477842899993	0.000959186999999882	FGr	3400	C61	C1	1000	1000	0	0.5	3400	1
5799	39	0.00725169990999998	0.00709539299999994	0	0.513	0.761	0.00725169990999998	0.00709539299999994	NoCorrection	3400	C61	C1	1000	1000	0	0.5	3400	1
5800	40	-0.00149370793000003	0.0103091251499999	0	0.86	0.584	-0.00149370793000003	0.0103091251499999	ID	3400	C61	C1	1000	1000	0	0.5	3400	1
5801	41	0.000292181148100078	0.00606452560000047	0	0.973	0.789	0.000292181148100078	0.00606452560000047	1	5500	C61	C1	1000	1000	0	0.5	5500	0
5802	42	0.00022029379309985	0.00412560860000041	0	0.981	0.855	0.00022029379309985	0.00412560860000041	FGr	5500	C61	C1	1000	1000	0	0.5	5500	0
5803	43	0.000250083572999935	0.00455925379999954	0	0.972	0.849	0.000250083572999935	0.00455925379999954	NoCorrection	5500	C61	C1	1000	1000	0	0.5	5500	0
5804	44	0.000344479698000022	0.00520483310000049	0	0.966	0.83	0.000344479698000022	0.00520483310000049	ID	5500	C61	C1	1000	1000	0	0.5	5500	0
5805	45	-0.00247778160600001	0.0135723236999997	0	0.84	0.645	-0.00247778160600001	0.0135723236999997	1	5500	C61	C1	1000	1000	0	0.5	5500	1
5806	46	-0.00324550185299998	0.03289552	0	0.817	0.231	-0.00324550185299998	0.03289552	FGr	5500	C61	C1	1000	1000	0	0.5	5500	1
5807	47	-0.00292777832460002	0.0321540674999999	0	0.84	0.303	-0.00292777832460002	0.0321540674999999	NoCorrection	5500	C61	C1	1000	1000	0	0.5	5500	1
5808	48	-0.0105674614605001	-0.00916710265000016	0	0.373	0.728	-0.0105674614605001	-0.00916710265000016	ID	5500	C61	C1	1000	1000	0	0.5	5500	1
5809	49	-0.0037111242205	0.02810419625	0	0.788	0.359	-0.0037111242205	0.02810419625	1	9000	C61	C1	1000	1000	0	0.5	9000	0
5810	50	-0.00261937796100002	0.03907742685	0	0.85	0.194	-0.00261937796100002	0.03907742685	FGr	9000	C61	C1	1000	1000	0	0.5	9000	0
5811	51	-0.00274615247000001	0.04189554585	0	0.845	0.175	-0.00274615247000001	0.04189554585	NoCorrection	9000	C61	C1	1000	1000	0	0.5	9000	0
5812	52	-0.00282232878950502	0.03673677865	0	0.866	0.238	-0.00282232878950502	0.03673677865	ID	9000	C61	C1	1000	1000	0	0.5	9000	0
5813	53	-0.0152915536713002	0.0397262377499999	0	0.376	0.234	-0.0152915536713002	0.0397262377499999	1	9000	C61	C1	1000	1000	0	0.5	9000	1
5814	54	0.00212418338079982	0.10955297	0	0.901	0.005	0.00212418338079982	0.10955297	FGr	9000	C61	C1	1000	1000	0	0.5	9000	1
5815	55	0.00647557960350017	0.1177004325	0	0.701	0.002	0.00647557960350017	0.1177004325	NoCorrection	9000	C61	C1	1000	1000	0	0.5	9000	1
5816	56	-0.0171793782775	0.02396927575	0	0.258	0.444	-0.0171793782775	0.02396927575	ID	9000	C61	C1	1000	1000	0	0.5	9000	1
5817	57	0.00478692607800007	0.0123395104000001	0	0.767	0.753	0.00478692607800007	0.0123395104000001	1	14600	C61	C1	1000	1000	0	0.5	14600	0
5818	58	0.00560292623659994	0.0175649896500001	0	0.73	0.666	0.00560292623659994	0.0175649896500001	FGr	14600	C61	C1	1000	1000	0	0.5	14600	0
5819	59	0.0054455841973001	0.0191768197	0	0.755	0.66	0.0054455841973001	0.0191768197	NoCorrection	14600	C61	C1	1000	1000	0	0.5	14600	0
5820	60	0.00575799265715004	0.0301575628500001	0	0.752	0.464	0.00575799265715004	0.0301575628500001	ID	14600	C61	C1	1000	1000	0	0.5	14600	0
5821	61	-0.0236926541145001	0.00829713959999996	0	0.211	0.841	-0.0236926541145001	0.00829713959999996	1	14600	C61	C1	1000	1000	0	0.5	14600	1
5822	62	-0.00981796568774994	0.1164462915	0	0.619	0.014	-0.00981796568774994	0.1164462915	FGr	14600	C61	C1	1000	1000	0	0.5	14600	1
5823	63	-0.00828330779089999	0.0987636184999997	0	0.703	0.043	-0.00828330779089999	0.0987636184999997	NoCorrection	14600	C61	C1	1000	1000	0	0.5	14600	1
5824	64	-0.026733146124	-0.0563279952999999	0	0.136	0.187	-0.026733146124	-0.0563279952999999	ID	14600	C61	C1	1000	1000	0	0.5	14600	1
5825	65	-0.0198058403387494	0.0977016117000001	0	0.371	0.06	-0.0198058403387494	0.0977016117000001	1	23600	C61	C1	1000	1000	0	0.5	23600	0
5826	66	-0.0176620745065003	0.09895789125	0	0.413	0.047	-0.0176620745065003	0.09895789125	FGr	23600	C61	C1	1000	1000	0	0.5	23600	0
5827	67	-0.0154817000988006	0.0942214663500004	0	0.475	0.066	-0.0154817000988006	0.0942214663500004	NoCorrection	23600	C61	C1	1000	1000	0	0.5	23600	0
5828	68	-0.0191504188120692	0.0997613500499992	0	0.412	0.048	-0.0191504188120692	0.0997613500499992	ID	23600	C61	C1	1000	1000	0	0.5	23600	0
5829	69	-0.0255026513542499	0.0597434672500012	0	0.25	0.27	-0.0255026513542499	0.0597434672500012	1	23600	C61	C1	1000	1000	0	0.5	23600	1
5830	70	-0.00384753120899998	0.150561603549999	0	0.876	0.015	-0.00384753120899998	0.150561603549999	FGr	23600	C61	C1	1000	1000	0	0.5	23600	1
5831	71	0.009739679294	0.176872728000001	0	0.699	0.002	0.009739679294	0.176872728000001	NoCorrection	23600	C61	C1	1000	1000	0	0.5	23600	1
5832	72	-0.0226859831325	0.0547013724	0	0.288	0.32	-0.0226859831325	0.0547013724	ID	23600	C61	C1	1000	1000	0	0.5	23600	1
5833	73	-0.034050434323	0.000988151650000194	0	0.186	0.991	-0.034050434323	0.000988151650000194	1	38200	C61	C1	1000	1000	0	0.5	38200	0
5834	74	-0.03609258533617	-0.0258888490500002	0	0.173	0.691	-0.03609258533617	-0.0258888490500002	FGr	38200	C61	C1	1000	1000	0	0.5	38200	0
5835	75	-0.03483424487075	-0.00827053465000004	0	0.196	0.916	-0.03483424487075	-0.00827053465000004	NoCorrection	38200	C61	C1	1000	1000	0	0.5	38200	0
5836	76	-0.03429267145725	-0.000667517600000057	0	0.192	0.992	-0.03429267145725	-0.000667517600000057	ID	38200	C61	C1	1000	1000	0	0.5	38200	0
5837	77	0.0402698763647001	0.0133344283000001	0	0.13	0.847	0.0402698763647001	0.0133344283000001	1	38200	C61	C1	1000	1000	0	0.5	38200	1
5838	78	0.0690822376045	0.236599665199999	0	0.021	0.001	0.0690822376045	0.236599665199999	FGr	38200	C61	C1	1000	1000	0	0.5	38200	1
5839	79	0.0816518180168498	0.3635469848	0	0.006	0	0.0816518180168498	0.3635469848	NoCorrection	38200	C61	C1	1000	1000	0	0.5	38200	1
5840	80	0.0369441795091501	0.0303421088999998	0	0.155	0.61	0.0369441795091501	0.0303421088999998	ID	38200	C61	C1	1000	1000	0	0.5	38200	1
5841	81	0.0127002855248151	-0.146863032750001	0	0.7	0.084	0.0127002855248151	-0.146863032750001	1	61800	C61	C1	1000	1000	0	0.5	61800	0
5842	82	0.00782681044240043	-0.14353525465	0	0.819	0.093	0.00782681044240043	-0.14353525465	FGr	61800	C61	C1	1000	1000	0	0.5	61800	0
5843	83	0.00971863993814998	-0.136095180750001	0	0.753	0.095	0.00971863993814998	-0.136095180750001	NoCorrection	61800	C61	C1	1000	1000	0	0.5	61800	0
5844	84	0.0114283571633999	-0.1523161038	0	0.754	0.071	0.0114283571633999	-0.1523161038	ID	61800	C61	C1	1000	1000	0	0.5	61800	0
5845	85	0.00537288361245041	0.0053752725999999	0	0.88	0.944	0.00537288361245041	0.0053752725999999	1	61800	C61	C1	1000	1000	0	0.5	61800	1
5846	86	0.0649079668435005	0.36044190335	0	0.088	0	0.0649079668435005	0.36044190335	FGr	61800	C61	C1	1000	1000	0	0.5	61800	1
5847	87	0.0853550703692395	0.4879452371	0	0.033	0	0.0853550703692395	0.4879452371	NoCorrection	61800	C61	C1	1000	1000	0	0.5	61800	1
5848	88	0.00428141463529977	-0.00594035105000013	0	0.896	0.942	0.00428141463529977	-0.00594035105000013	ID	61800	C61	C1	1000	1000	0	0.5	61800	1
5849	89	0.0769115094902797	-0.0127567875	0	0.071	0.878	0.0769115094902797	-0.0127567875	1	1e+05	C61	C1	1000	1000	0	0.5	1e+05	0
5850	90	0.0775909945673999	0.00486988835000073	0	0.076	0.957	0.0775909945673999	0.00486988835000073	FGr	1e+05	C61	C1	1000	1000	0	0.5	1e+05	0
5851	91	0.0808152021718154	0.014554107	0	0.055	0.889	0.0808152021718154	0.014554107	NoCorrection	1e+05	C61	C1	1000	1000	0	0.5	1e+05	0
5852	92	0.0746563266479953	-0.0293236220999996	0	0.099	0.763	0.0746563266479953	-0.0293236220999996	ID	1e+05	C61	C1	1000	1000	0	0.5	1e+05	0
5853	93	0.0560375089016	0.132882029149999	0	0.209	0.225	0.0560375089016	0.132882029149999	1	1e+05	C61	C1	1000	1000	0	0.5	1e+05	1
5854	94	0.140140403029725	0.332589994800002	0	0.005	0.004	0.140140403029725	0.332589994800002	FGr	1e+05	C61	C1	1000	1000	0	0.5	1e+05	1
5855	95	0.24094795152955	0.746900080499999	0	0	0	0.24094795152955	0.746900080499999	NoCorrection	1e+05	C61	C1	1000	1000	0	0.5	1e+05	1
5856	96	0.0429120192037502	0.0734886218999997	0	0.351	0.479	0.0429120192037502	0.0734886218999997	ID	1e+05	C61	C1	1000	1000	0	0.5	1e+05	1
5857	1	-0.004111893885	-0.00436623425000007	0	0.147	0.534	-0.004111893885	-0.00436623425000007	1	500	C62	C1	1000	1000	0	0.5	500	0
5858	2	-0.00418097782200001	-0.00964255639999994	0	0.122	0.155	-0.00418097782200001	-0.00964255639999994	FGr	500	C62	C1	1000	1000	0	0.5	500	0
5859	3	-0.004288061957	-0.00958970210000001	0	0.097	0.155	-0.004288061957	-0.00958970210000001	NoCorrection	500	C62	C1	1000	1000	0	0.5	500	0
5860	4	-0.004151672878	-0.00475290600000004	0	0.108	0.502	-0.004151672878	-0.00475290600000004	ID	500	C62	C1	1000	1000	0	0.5	500	0
5861	5	0.00101481881000001	-3.27105000000051e-05	0	0.79	0.997	0.00101481881000001	-3.27105000000051e-05	1	500	C62	C1	1000	1000	0	0.5	500	1
5862	6	0.00109874651500001	-0.0021171715	0	0.759	0.788	0.00109874651500001	-0.0021171715	FGr	500	C62	C1	1000	1000	0	0.5	500	1
5863	7	0.000949946694999995	-5.77399999999978e-05	0	0.798	0.99	0.000949946694999995	-5.77399999999978e-05	NoCorrection	500	C62	C1	1000	1000	0	0.5	500	1
5864	8	-0.000680103746499993	-0.0026499015	0	0.8	0.657	-0.000680103746499993	-0.0026499015	ID	500	C62	C1	1000	1000	0	0.5	500	1
5865	9	0.000884843974999995	0.00131254195000004	0	0.749	0.877	0.000884843974999995	0.00131254195000004	1	810	C62	C1	1000	1000	0	0.5	810	0
5866	10	0.001113066237	0.00232303375000008	0	0.671	0.788	0.001113066237	0.00232303375000008	FGr	810	C62	C1	1000	1000	0	0.5	810	0
5867	11	0.00127659668	-0.0010489606000001	0	0.626	0.913	0.00127659668	-0.0010489606000001	NoCorrection	810	C62	C1	1000	1000	0	0.5	810	0
5868	12	0.00128028204999998	-0.00103682150000002	0	0.622	0.894	0.00128028204999998	-0.00103682150000002	ID	810	C62	C1	1000	1000	0	0.5	810	0
5869	13	-0.00791258179999999	-0.0057113155	0	0.065	0.524	-0.00791258179999999	-0.0057113155	1	810	C62	C1	1000	1000	0	0.5	810	1
5870	14	-0.00572009147999995	-0.0127381655	0	0.234	0.177	-0.00572009147999995	-0.0127381655	FGr	810	C62	C1	1000	1000	0	0.5	810	1
5871	15	-0.00606052069999989	-0.0148663425	0	0.202	0.158	-0.00606052069999989	-0.0148663425	NoCorrection	810	C62	C1	1000	1000	0	0.5	810	1
5872	16	-0.00596310172100003	-0.0163235192	0	0.214	0.126	-0.00596310172100003	-0.0163235192	ID	810	C62	C1	1000	1000	0	0.5	810	1
5873	17	0.00887471689499995	0.013396446	0	0.142	0.27	0.00887471689499995	0.013396446	1	1320	C62	C1	1000	1000	0	0.5	1320	0
5874	18	0.00925376932800001	0.0208418114	0	0.114	0.1	0.00925376932800001	0.0208418114	FGr	1320	C62	C1	1000	1000	0	0.5	1320	0
5875	19	0.00920445637829995	0.0188978485	0	0.135	0.139	0.00920445637829995	0.0188978485	NoCorrection	1320	C62	C1	1000	1000	0	0.5	1320	0
5876	20	0.00907631175000001	0.0190116160499999	0	0.109	0.128	0.00907631175000001	0.0190116160499999	ID	1320	C62	C1	1000	1000	0	0.5	1320	0
5877	21	-0.00665408947744998	0.0180191225	0	0.263	0.257	-0.00665408947744998	0.0180191225	1	1320	C62	C1	1000	1000	0	0.5	1320	1
5878	22	-0.00670670607150004	0.0173921984999997	0	0.289	0.238	-0.00670670607150004	0.0173921984999997	FGr	1320	C62	C1	1000	1000	0	0.5	1320	1
5879	23	-0.00687603580999999	0.018703609	0	0.255	0.218	-0.00687603580999999	0.018703609	NoCorrection	1320	C62	C1	1000	1000	0	0.5	1320	1
5880	24	-0.001297865592	0.00645475859999998	0	0.781	0.624	-0.001297865592	0.00645475859999998	ID	1320	C62	C1	1000	1000	0	0.5	1320	1
5881	25	0.00254708698600016	0.00284083155000005	0	0.685	0.872	0.00254708698600016	0.00284083155000005	1	2100	C62	C1	1000	1000	0	0.5	2100	0
