	V1	error	rep	config	gwas_size	test_size	L	type
896	8	0.90755138231833	C38	C1	1000	1000	14600	FGr
897	9	0.872391109348943	C38	C1	1000	1000	23600	FGr
898	10	0.800591724212499	C38	C1	1000	1000	38200	FGr
899	11	0.728522980953392	C38	C1	1000	1000	61800	FGr
900	12	0.626110324959637	C38	C1	1000	1000	1e+05	FGr
901	13	0.999186546946134	C38	C1	1000	1000	500	PC1
902	14	0.996990134389047	C38	C1	1000	1000	810	PC1
903	15	0.953984312532035	C38	C1	1000	1000	1320	PC1
904	16	0.931775319776346	C38	C1	1000	1000	2100	PC1
905	17	0.86214215139932	C38	C1	1000	1000	3400	PC1
906	18	0.553532470107986	C38	C1	1000	1000	5500	PC1
907	19	0.433051566904254	C38	C1	1000	1000	9000	PC1
908	20	0.278933855339351	C38	C1	1000	1000	14600	PC1
909	21	0.188739761806086	C38	C1	1000	1000	23600	PC1
910	22	0.112735903614952	C38	C1	1000	1000	38200	PC1
911	23	0.0658248938794914	C38	C1	1000	1000	61800	PC1
912	24	0.041685672816573	C38	C1	1000	1000	1e+05	PC1
913	1	0.997213013753209	C39	C1	1000	1000	500	FGr
914	2	0.994390863958216	C39	C1	1000	1000	810	FGr
915	3	0.987882872925536	C39	C1	1000	1000	1320	FGr
916	4	0.989343355947578	C39	C1	1000	1000	2100	FGr
917	5	0.980131252176882	C39	C1	1000	1000	3400	FGr
918	6	0.936880005969034	C39	C1	1000	1000	5500	FGr
919	7	0.944033626038074	C39	C1	1000	1000	9000	FGr
920	8	0.92919717840704	C39	C1	1000	1000	14600	FGr
921	9	0.883870203487825	C39	C1	1000	1000	23600	FGr
922	10	0.798298165854425	C39	C1	1000	1000	38200	FGr
923	11	0.73255641989836	C39	C1	1000	1000	61800	FGr
924	12	0.60255852156649	C39	C1	1000	1000	1e+05	FGr
925	13	0.999592544246752	C39	C1	1000	1000	500	PC1
926	14	0.999569818787971	C39	C1	1000	1000	810	PC1
927	15	0.98212298514849	C39	C1	1000	1000	1320	PC1
928	16	0.945204121738962	C39	C1	1000	1000	2100	PC1
929	17	0.966299359969918	C39	C1	1000	1000	3400	PC1
930	18	0.645557358612215	C39	C1	1000	1000	5500	PC1
931	19	0.403553376034619	C39	C1	1000	1000	9000	PC1
932	20	0.271174829229041	C39	C1	1000	1000	14600	PC1
933	21	0.182617149093767	C39	C1	1000	1000	23600	PC1
934	22	0.115583220050465	C39	C1	1000	1000	38200	PC1
935	23	0.0683556076201487	C39	C1	1000	1000	61800	PC1
936	24	0.0466407862491052	C39	C1	1000	1000	1e+05	PC1
937	1	0.999764042599194	C40	C1	1000	1000	500	FGr
938	2	0.986787621558865	C40	C1	1000	1000	810	FGr
939	3	0.98122949692123	C40	C1	1000	1000	1320	FGr
940	4	0.994920379823848	C40	C1	1000	1000	2100	FGr
941	5	0.964441694454715	C40	C1	1000	1000	3400	FGr
942	6	0.973838608581086	C40	C1	1000	1000	5500	FGr
943	7	0.931890065513079	C40	C1	1000	1000	9000	FGr
944	8	0.940025409418289	C40	C1	1000	1000	14600	FGr
945	9	0.89767552010994	C40	C1	1000	1000	23600	FGr
946	10	0.784834055291876	C40	C1	1000	1000	38200	FGr
947	11	0.759686000602554	C40	C1	1000	1000	61800	FGr
948	12	0.648885072253949	C40	C1	1000	1000	1e+05	FGr
949	13	0.993777219566019	C40	C1	1000	1000	500	PC1
950	14	0.989366831065443	C40	C1	1000	1000	810	PC1
951	15	0.996164243558257	C40	C1	1000	1000	1320	PC1
952	16	0.988557926861252	C40	C1	1000	1000	2100	PC1
953	17	0.962205038015849	C40	C1	1000	1000	3400	PC1
954	18	0.598261677077793	C40	C1	1000	1000	5500	PC1
955	19	0.414744501961566	C40	C1	1000	1000	9000	PC1
956	20	0.253901472458792	C40	C1	1000	1000	14600	PC1
957	21	0.185013776161316	C40	C1	1000	1000	23600	PC1
958	22	0.104561343435701	C40	C1	1000	1000	38200	PC1
959	23	0.069884641742559	C40	C1	1000	1000	61800	PC1
960	24	0.0449216276366146	C40	C1	1000	1000	1e+05	PC1
961	1	0.998104683945313	C41	C1	1000	1000	500	FGr
962	2	0.990451821627375	C41	C1	1000	1000	810	FGr
963	3	0.995023496018785	C41	C1	1000	1000	1320	FGr
964	4	0.97009526265931	C41	C1	1000	1000	2100	FGr
965	5	0.962731913526691	C41	C1	1000	1000	3400	FGr
966	6	0.971079641798033	C41	C1	1000	1000	5500	FGr
967	7	0.94083478222186	C41	C1	1000	1000	9000	FGr
968	8	0.919831521623176	C41	C1	1000	1000	14600	FGr
969	9	0.84970983197897	C41	C1	1000	1000	23600	FGr
970	10	0.828281425589545	C41	C1	1000	1000	38200	FGr
971	11	0.703574939128756	C41	C1	1000	1000	61800	FGr
972	12	0.61491726616945	C41	C1	1000	1000	1e+05	FGr
973	13	0.999522837591724	C41	C1	1000	1000	500	PC1
974	14	0.995821305979538	C41	C1	1000	1000	810	PC1
975	15	0.996567892576374	C41	C1	1000	1000	1320	PC1
976	16	0.993879660520101	C41	C1	1000	1000	2100	PC1
977	17	0.835001107150192	C41	C1	1000	1000	3400	PC1
978	18	0.659798274743827	C41	C1	1000	1000	5500	PC1
979	19	0.407306049612084	C41	C1	1000	1000	9000	PC1
980	20	0.299690363185993	C41	C1	1000	1000	14600	PC1
981	21	0.178459339776468	C41	C1	1000	1000	23600	PC1
982	22	0.121072692918054	C41	C1	1000	1000	38200	PC1
983	23	0.0722632038844307	C41	C1	1000	1000	61800	PC1
984	24	0.0479390908872805	C41	C1	1000	1000	1e+05	PC1
985	1	0.999975894780065	C42	C1	1000	1000	500	FGr
986	2	0.998812708621852	C42	C1	1000	1000	810	FGr
987	3	0.99037331216717	C42	C1	1000	1000	1320	FGr
988	4	0.977480363823911	C42	C1	1000	1000	2100	FGr
989	5	0.984367289469706	C42	C1	1000	1000	3400	FGr
990	6	0.93303372225931	C42	C1	1000	1000	5500	FGr
991	7	0.930012181834682	C42	C1	1000	1000	9000	FGr
992	8	0.952829789753107	C42	C1	1000	1000	14600	FGr
993	9	0.898362746853117	C42	C1	1000	1000	23600	FGr
994	10	0.797952666879275	C42	C1	1000	1000	38200	FGr
995	11	0.720928867219517	C42	C1	1000	1000	61800	FGr
996	12	0.606702088230587	C42	C1	1000	1000	1e+05	FGr
997	13	0.999994459868392	C42	C1	1000	1000	500	PC1
998	14	0.951013725165192	C42	C1	1000	1000	810	PC1
999	15	0.994201146910648	C42	C1	1000	1000	1320	PC1
1000	16	0.992907774369737	C42	C1	1000	1000	2100	PC1
1001	17	0.826468848248036	C42	C1	1000	1000	3400	PC1
1002	18	0.64895235300974	C42	C1	1000	1000	5500	PC1
1003	19	0.367293869167113	C42	C1	1000	1000	9000	PC1
1004	20	0.250418984391772	C42	C1	1000	1000	14600	PC1
1005	21	0.187061992914035	C42	C1	1000	1000	23600	PC1
1006	22	0.116250989528999	C42	C1	1000	1000	38200	PC1
1007	23	0.0723498300608299	C42	C1	1000	1000	61800	PC1
1008	24	0.0456709827414438	C42	C1	1000	1000	1e+05	PC1
1009	1	0.999806316675691	C43	C1	1000	1000	500	FGr
1010	2	0.990625013607611	C43	C1	1000	1000	810	FGr
1011	3	0.998300648651982	C43	C1	1000	1000	1320	FGr
1012	4	0.99667271039523	C43	C1	1000	1000	2100	FGr
1013	5	0.993827643956502	C43	C1	1000	1000	3400	FGr
1014	6	0.973699658761235	C43	C1	1000	1000	5500	FGr
1015	7	0.935042377516038	C43	C1	1000	1000	9000	FGr
1016	8	0.915417290263102	C43	C1	1000	1000	14600	FGr
1017	9	0.847064648525656	C43	C1	1000	1000	23600	FGr
1018	10	0.847565577918464	C43	C1	1000	1000	38200	FGr
1019	11	0.757882027616634	C43	C1	1000	1000	61800	FGr
1020	12	0.648886470403673	C43	C1	1000	1000	1e+05	FGr
1021	13	0.99532087258829	C43	C1	1000	1000	500	PC1
1022	14	0.99973461979219	C43	C1	1000	1000	810	PC1
1023	15	0.998915248050857	C43	C1	1000	1000	1320	PC1
1024	16	0.995196781295111	C43	C1	1000	1000	2100	PC1
1025	17	0.927051821860437	C43	C1	1000	1000	3400	PC1
1026	18	0.61010553479815	C43	C1	1000	1000	5500	PC1
1027	19	0.434491646390913	C43	C1	1000	1000	9000	PC1
1028	20	0.277063035072683	C43	C1	1000	1000	14600	PC1
1029	21	0.167137203667086	C43	C1	1000	1000	23600	PC1
1030	22	0.119220515888651	C43	C1	1000	1000	38200	PC1
1031	23	0.0683724010215671	C43	C1	1000	1000	61800	PC1
1032	24	0.0409447464693478	C43	C1	1000	1000	1e+05	PC1
1033	1	0.994745070983358	C44	C1	1000	1000	500	FGr
1034	2	0.999516111954797	C44	C1	1000	1000	810	FGr
1035	3	0.991708202841971	C44	C1	1000	1000	1320	FGr
1036	4	0.994574997101177	C44	C1	1000	1000	2100	FGr
1037	5	0.967821475023341	C44	C1	1000	1000	3400	FGr
1038	6	0.962769319720282	C44	C1	1000	1000	5500	FGr
1039	7	0.966307009490007	C44	C1	1000	1000	9000	FGr
1040	8	0.905262928456943	C44	C1	1000	1000	14600	FGr
1041	9	0.8386700379554	C44	C1	1000	1000	23600	FGr
1042	10	0.801511454663608	C44	C1	1000	1000	38200	FGr
1043	11	0.749699557430618	C44	C1	1000	1000	61800	FGr
1044	12	0.644458008034232	C44	C1	1000	1000	1e+05	FGr
1045	13	0.99468823913878	C44	C1	1000	1000	500	PC1
1046	14	0.999827793604073	C44	C1	1000	1000	810	PC1
1047	15	0.998232554829693	C44	C1	1000	1000	1320	PC1
1048	16	0.962809311056427	C44	C1	1000	1000	2100	PC1
1049	17	0.762659645808623	C44	C1	1000	1000	3400	PC1
1050	18	0.568338716633322	C44	C1	1000	1000	5500	PC1
1051	19	0.446516843909019	C44	C1	1000	1000	9000	PC1
1052	20	0.248545975110897	C44	C1	1000	1000	14600	PC1
1053	21	0.164244531023123	C44	C1	1000	1000	23600	PC1
1054	22	0.113696039864251	C44	C1	1000	1000	38200	PC1
1055	23	0.0675414025912464	C44	C1	1000	1000	61800	PC1
1056	24	0.04202368140474	C44	C1	1000	1000	1e+05	PC1
1057	1	0.997454266321104	C45	C1	1000	1000	500	FGr
1058	2	0.998942600095741	C45	C1	1000	1000	810	FGr
1059	3	0.990936423475807	C45	C1	1000	1000	1320	FGr
1060	4	0.980607814771943	C45	C1	1000	1000	2100	FGr
1061	5	0.996274921915874	C45	C1	1000	1000	3400	FGr
1062	6	0.972519173092663	C45	C1	1000	1000	5500	FGr
1063	7	0.951646643498615	C45	C1	1000	1000	9000	FGr
1064	8	0.940384734876358	C45	C1	1000	1000	14600	FGr
1065	9	0.892777576840803	C45	C1	1000	1000	23600	FGr
1066	10	0.792136119200512	C45	C1	1000	1000	38200	FGr
1067	11	0.708959678602657	C45	C1	1000	1000	61800	FGr
1068	12	0.610619159779569	C45	C1	1000	1000	1e+05	FGr
1069	13	0.995504152272068	C45	C1	1000	1000	500	PC1
1070	14	0.9982917025542	C45	C1	1000	1000	810	PC1
1071	15	0.975011340682669	C45	C1	1000	1000	1320	PC1
1072	16	0.934054616500153	C45	C1	1000	1000	2100	PC1
1073	17	0.812682500740533	C45	C1	1000	1000	3400	PC1
1074	18	0.558480348176242	C45	C1	1000	1000	5500	PC1
1075	19	0.415461996128227	C45	C1	1000	1000	9000	PC1
1076	20	0.288785549075561	C45	C1	1000	1000	14600	PC1
1077	21	0.171992031724818	C45	C1	1000	1000	23600	PC1
1078	22	0.109168692016061	C45	C1	1000	1000	38200	PC1
1079	23	0.0731473531009775	C45	C1	1000	1000	61800	PC1
1080	24	0.0445042329966221	C45	C1	1000	1000	1e+05	PC1
1081	1	0.993935079874823	C46	C1	1000	1000	500	FGr
1082	2	0.988681011319389	C46	C1	1000	1000	810	FGr
1083	3	0.99742656226442	C46	C1	1000	1000	1320	FGr
1084	4	0.98373696270738	C46	C1	1000	1000	2100	FGr
1085	5	0.985701889056658	C46	C1	1000	1000	3400	FGr
1086	6	0.965688688431516	C46	C1	1000	1000	5500	FGr
1087	7	0.957646003213037	C46	C1	1000	1000	9000	FGr
1088	8	0.897481322153746	C46	C1	1000	1000	14600	FGr
1089	9	0.892235521303128	C46	C1	1000	1000	23600	FGr
1090	10	0.815477635508643	C46	C1	1000	1000	38200	FGr
1091	11	0.746733438174101	C46	C1	1000	1000	61800	FGr
1092	12	0.665399596976977	C46	C1	1000	1000	1e+05	FGr
1093	13	0.984755331716261	C46	C1	1000	1000	500	PC1
1094	14	0.993499024453121	C46	C1	1000	1000	810	PC1
1095	15	0.991033246981362	C46	C1	1000	1000	1320	PC1
1096	16	0.936986353925061	C46	C1	1000	1000	2100	PC1
1097	17	0.725061099696532	C46	C1	1000	1000	3400	PC1
1098	18	0.560917785305673	C46	C1	1000	1000	5500	PC1
1099	19	0.442749380960514	C46	C1	1000	1000	9000	PC1
1100	20	0.267177805559668	C46	C1	1000	1000	14600	PC1
1101	21	0.164814169327868	C46	C1	1000	1000	23600	PC1
1102	22	0.120452366058577	C46	C1	1000	1000	38200	PC1
1103	23	0.0675687717289332	C46	C1	1000	1000	61800	PC1
1104	24	0.0418707265021463	C46	C1	1000	1000	1e+05	PC1
1105	1	0.997254593673582	C47	C1	1000	1000	500	FGr
1106	2	0.982984425873411	C47	C1	1000	1000	810	FGr
1107	3	0.991371458582946	C47	C1	1000	1000	1320	FGr
1108	4	0.991786621417972	C47	C1	1000	1000	2100	FGr
1109	5	0.968682183798325	C47	C1	1000	1000	3400	FGr
1110	6	0.924901407258295	C47	C1	1000	1000	5500	FGr
1111	7	0.962942887308457	C47	C1	1000	1000	9000	FGr
1112	8	0.924238269686014	C47	C1	1000	1000	14600	FGr
1113	9	0.869770152261632	C47	C1	1000	1000	23600	FGr
1114	10	0.828297280610571	C47	C1	1000	1000	38200	FGr
1115	11	0.68707861789549	C47	C1	1000	1000	61800	FGr
1116	12	0.597540695515759	C47	C1	1000	1000	1e+05	FGr
1117	13	0.999213985799978	C47	C1	1000	1000	500	PC1
1118	14	0.983360733494207	C47	C1	1000	1000	810	PC1
1119	15	0.943467304128151	C47	C1	1000	1000	1320	PC1
1120	16	0.972222592170756	C47	C1	1000	1000	2100	PC1
1121	17	0.756213738955023	C47	C1	1000	1000	3400	PC1
1122	18	0.554029220008464	C47	C1	1000	1000	5500	PC1
1123	19	0.382480900393424	C47	C1	1000	1000	9000	PC1
1124	20	0.249253068016789	C47	C1	1000	1000	14600	PC1
1125	21	0.176674052286806	C47	C1	1000	1000	23600	PC1
1126	22	0.109772746617926	C47	C1	1000	1000	38200	PC1
1127	23	0.0733793303468531	C47	C1	1000	1000	61800	PC1
1128	24	0.0437436896606798	C47	C1	1000	1000	1e+05	PC1
1129	1	0.995782703807681	C48	C1	1000	1000	500	FGr
1130	2	0.992939275798909	C48	C1	1000	1000	810	FGr
1131	3	0.992077254388515	C48	C1	1000	1000	1320	FGr
1132	4	0.992625081416932	C48	C1	1000	1000	2100	FGr
1133	5	0.992067811858296	C48	C1	1000	1000	3400	FGr
1134	6	0.941560927231718	C48	C1	1000	1000	5500	FGr
1135	7	0.945898413481386	C48	C1	1000	1000	9000	FGr
1136	8	0.933269389931364	C48	C1	1000	1000	14600	FGr
1137	9	0.913845784851679	C48	C1	1000	1000	23600	FGr
1138	10	0.778543988362395	C48	C1	1000	1000	38200	FGr
1139	11	0.729914906263368	C48	C1	1000	1000	61800	FGr
1140	12	0.624532123787722	C48	C1	1000	1000	1e+05	FGr
1141	13	0.997150449522751	C48	C1	1000	1000	500	PC1
1142	14	0.999900803597861	C48	C1	1000	1000	810	PC1
1143	15	0.993297292381274	C48	C1	1000	1000	1320	PC1
1144	16	0.965869163942862	C48	C1	1000	1000	2100	PC1
1145	17	0.799953960123225	C48	C1	1000	1000	3400	PC1
1146	18	0.614038918377951	C48	C1	1000	1000	5500	PC1
1147	19	0.408588781134285	C48	C1	1000	1000	9000	PC1
1148	20	0.289046397951406	C48	C1	1000	1000	14600	PC1
1149	21	0.172023689271915	C48	C1	1000	1000	23600	PC1
1150	22	0.110778976529952	C48	C1	1000	1000	38200	PC1
1151	23	0.0666335355965332	C48	C1	1000	1000	61800	PC1
1152	24	0.0445109941324257	C48	C1	1000	1000	1e+05	PC1
1153	1	0.999056283586194	C49	C1	1000	1000	500	FGr
1154	2	0.999496544542982	C49	C1	1000	1000	810	FGr
1155	3	0.990921095524231	C49	C1	1000	1000	1320	FGr
1156	4	0.979453127196398	C49	C1	1000	1000	2100	FGr
1157	5	0.972718225957126	C49	C1	1000	1000	3400	FGr
1158	6	0.959659703356648	C49	C1	1000	1000	5500	FGr
1159	7	0.929537051941144	C49	C1	1000	1000	9000	FGr
1160	8	0.908118357464213	C49	C1	1000	1000	14600	FGr
1161	9	0.824785830405906	C49	C1	1000	1000	23600	FGr
1162	10	0.783231423817745	C49	C1	1000	1000	38200	FGr
1163	11	0.696470140244023	C49	C1	1000	1000	61800	FGr
1164	12	0.621422932947951	C49	C1	1000	1000	1e+05	FGr
1165	13	0.999470742345084	C49	C1	1000	1000	500	PC1
1166	14	0.999869251456297	C49	C1	1000	1000	810	PC1
1167	15	0.984705484149091	C49	C1	1000	1000	1320	PC1
1168	16	0.998221173887403	C49	C1	1000	1000	2100	PC1
1169	17	0.853735346874468	C49	C1	1000	1000	3400	PC1
1170	18	0.743266407993732	C49	C1	1000	1000	5500	PC1
1171	19	0.430449631635923	C49	C1	1000	1000	9000	PC1
1172	20	0.300425140943973	C49	C1	1000	1000	14600	PC1
1173	21	0.183461248716362	C49	C1	1000	1000	23600	PC1
1174	22	0.113369447602271	C49	C1	1000	1000	38200	PC1
1175	23	0.0707589070303816	C49	C1	1000	1000	61800	PC1
1176	24	0.0467478383463742	C49	C1	1000	1000	1e+05	PC1
1177	1	0.999983894950905	C50	C1	1000	1000	500	FGr
1178	2	0.985485278357359	C50	C1	1000	1000	810	FGr
1179	3	0.996589810298739	C50	C1	1000	1000	1320	FGr
1180	4	0.993321381729356	C50	C1	1000	1000	2100	FGr
1181	5	0.973181953623446	C50	C1	1000	1000	3400	FGr
1182	6	0.949662640305579	C50	C1	1000	1000	5500	FGr
1183	7	0.953407098468681	C50	C1	1000	1000	9000	FGr
1184	8	0.946302870759391	C50	C1	1000	1000	14600	FGr
1185	9	0.898248138436008	C50	C1	1000	1000	23600	FGr
1186	10	0.793112557725506	C50	C1	1000	1000	38200	FGr
1187	11	0.727505675257139	C50	C1	1000	1000	61800	FGr
1188	12	0.633803732384042	C50	C1	1000	1000	1e+05	FGr
1189	13	0.99483073970511	C50	C1	1000	1000	500	PC1
1190	14	0.999278866684871	C50	C1	1000	1000	810	PC1
1191	15	0.992970298605458	C50	C1	1000	1000	1320	PC1
1192	16	0.99963710737006	C50	C1	1000	1000	2100	PC1
1193	17	0.80994202939902	C50	C1	1000	1000	3400	PC1
1194	18	0.75046760445575	C50	C1	1000	1000	5500	PC1
1195	19	0.422834462847284	C50	C1	1000	1000	9000	PC1
1196	20	0.26046963965057	C50	C1	1000	1000	14600	PC1
1197	21	0.189290780706468	C50	C1	1000	1000	23600	PC1
1198	22	0.115173936791213	C50	C1	1000	1000	38200	PC1
1199	23	0.0703022282950991	C50	C1	1000	1000	61800	PC1
1200	24	0.0442991804200311	C50	C1	1000	1000	1e+05	PC1
1201	1	0.98932490090369	C51	C1	1000	1000	500	FGr
1202	2	0.980955112765033	C51	C1	1000	1000	810	FGr
1203	3	0.999341983325682	C51	C1	1000	1000	1320	FGr
1204	4	0.983312139105173	C51	C1	1000	1000	2100	FGr
1205	5	0.988842886028993	C51	C1	1000	1000	3400	FGr
1206	6	0.976833187457843	C51	C1	1000	1000	5500	FGr
1207	7	0.950021781883622	C51	C1	1000	1000	9000	FGr
1208	8	0.929822924117009	C51	C1	1000	1000	14600	FGr
1209	9	0.845397070985413	C51	C1	1000	1000	23600	FGr
1210	10	0.810163554140281	C51	C1	1000	1000	38200	FGr
1211	11	0.693854141097856	C51	C1	1000	1000	61800	FGr
1212	12	0.62012524275119	C51	C1	1000	1000	1e+05	FGr
1213	13	0.999516219530685	C51	C1	1000	1000	500	PC1
1214	14	0.99984252997616	C51	C1	1000	1000	810	PC1
1215	15	0.999459801392922	C51	C1	1000	1000	1320	PC1
1216	16	0.937832619033972	C51	C1	1000	1000	2100	PC1
1217	17	0.907415222938093	C51	C1	1000	1000	3400	PC1
1218	18	0.613794899399334	C51	C1	1000	1000	5500	PC1
1219	19	0.43587128821106	C51	C1	1000	1000	9000	PC1
1220	20	0.265104567457097	C51	C1	1000	1000	14600	PC1
1221	21	0.172912836822422	C51	C1	1000	1000	23600	PC1
1222	22	0.112989114105015	C51	C1	1000	1000	38200	PC1
1223	23	0.075412929787782	C51	C1	1000	1000	61800	PC1
1224	24	0.0455998106476495	C51	C1	1000	1000	1e+05	PC1
1225	1	0.99426536658184	C52	C1	1000	1000	500	FGr
1226	2	0.993806845491728	C52	C1	1000	1000	810	FGr
1227	3	0.986801983080477	C52	C1	1000	1000	1320	FGr
1228	4	0.970817935471808	C52	C1	1000	1000	2100	FGr
1229	5	0.992680162609667	C52	C1	1000	1000	3400	FGr
1230	6	0.962981393349517	C52	C1	1000	1000	5500	FGr
1231	7	0.948467989773939	C52	C1	1000	1000	9000	FGr
1232	8	0.911555239846126	C52	C1	1000	1000	14600	FGr
1233	9	0.894386331521458	C52	C1	1000	1000	23600	FGr
1234	10	0.822531529859082	C52	C1	1000	1000	38200	FGr
1235	11	0.693786926697762	C52	C1	1000	1000	61800	FGr
1236	12	0.603103148090453	C52	C1	1000	1000	1e+05	FGr
1237	13	0.993967847230057	C52	C1	1000	1000	500	PC1
1238	14	0.997364835715436	C52	C1	1000	1000	810	PC1
1239	15	0.999737800275688	C52	C1	1000	1000	1320	PC1
1240	16	0.96389022268661	C52	C1	1000	1000	2100	PC1
1241	17	0.773483686849592	C52	C1	1000	1000	3400	PC1
1242	18	0.82854529097273	C52	C1	1000	1000	5500	PC1
1243	19	0.403994496127515	C52	C1	1000	1000	9000	PC1
1244	20	0.264738959094221	C52	C1	1000	1000	14600	PC1
1245	21	0.173936921026451	C52	C1	1000	1000	23600	PC1
1246	22	0.116196082324171	C52	C1	1000	1000	38200	PC1
1247	23	0.0650674582579434	C52	C1	1000	1000	61800	PC1
1248	24	0.0447372121245135	C52	C1	1000	1000	1e+05	PC1
1249	1	0.995889789506199	C53	C1	1000	1000	500	FGr
1250	2	0.997473614645406	C53	C1	1000	1000	810	FGr
1251	3	0.985866751883549	C53	C1	1000	1000	1320	FGr
1252	4	0.980493250150715	C53	C1	1000	1000	2100	FGr
1253	5	0.9779148460833	C53	C1	1000	1000	3400	FGr
1254	6	0.980671923166754	C53	C1	1000	1000	5500	FGr
1255	7	0.944537003087433	C53	C1	1000	1000	9000	FGr
1256	8	0.910201687487791	C53	C1	1000	1000	14600	FGr
1257	9	0.871473665448064	C53	C1	1000	1000	23600	FGr
1258	10	0.806917434666991	C53	C1	1000	1000	38200	FGr
1259	11	0.736294903604762	C53	C1	1000	1000	61800	FGr
1260	12	0.612509351587342	C53	C1	1000	1000	1e+05	FGr
1261	13	0.991188252943526	C53	C1	1000	1000	500	PC1
1262	14	0.984056508449231	C53	C1	1000	1000	810	PC1
1263	15	0.992623948473231	C53	C1	1000	1000	1320	PC1
1264	16	0.974162691225376	C53	C1	1000	1000	2100	PC1
1265	17	0.803932148949939	C53	C1	1000	1000	3400	PC1
1266	18	0.713749580618017	C53	C1	1000	1000	5500	PC1
1267	19	0.45071740903931	C53	C1	1000	1000	9000	PC1
1268	20	0.249694046732278	C53	C1	1000	1000	14600	PC1
1269	21	0.185592962123966	C53	C1	1000	1000	23600	PC1
1270	22	0.110647767078771	C53	C1	1000	1000	38200	PC1
1271	23	0.07714413012902	C53	C1	1000	1000	61800	PC1
1272	24	0.0462188398692919	C53	C1	1000	1000	1e+05	PC1
1273	1	0.994103813509301	C54	C1	1000	1000	500	FGr
1274	2	0.991342070410984	C54	C1	1000	1000	810	FGr
1275	3	0.991766442507302	C54	C1	1000	1000	1320	FGr
1276	4	0.973396538404881	C54	C1	1000	1000	2100	FGr
1277	5	0.969645057124259	C54	C1	1000	1000	3400	FGr
1278	6	0.934591156427079	C54	C1	1000	1000	5500	FGr
1279	7	0.964611504578086	C54	C1	1000	1000	9000	FGr
1280	8	0.927751257872225	C54	C1	1000	1000	14600	FGr
1281	9	0.8684706940459	C54	C1	1000	1000	23600	FGr
1282	10	0.814307838968924	C54	C1	1000	1000	38200	FGr
1283	11	0.695433622858786	C54	C1	1000	1000	61800	FGr
1284	12	0.625482076585425	C54	C1	1000	1000	1e+05	FGr
1285	13	0.996245260914539	C54	C1	1000	1000	500	PC1
1286	14	0.989509990974506	C54	C1	1000	1000	810	PC1
1287	15	0.952232564775609	C54	C1	1000	1000	1320	PC1
1288	16	0.995741834114394	C54	C1	1000	1000	2100	PC1
1289	17	0.99916067253795	C54	C1	1000	1000	3400	PC1
1290	18	0.59480955832496	C54	C1	1000	1000	5500	PC1
1291	19	0.473078607856635	C54	C1	1000	1000	9000	PC1
1292	20	0.272940488483518	C54	C1	1000	1000	14600	PC1
1293	21	0.182714091222317	C54	C1	1000	1000	23600	PC1
1294	22	0.111814433383222	C54	C1	1000	1000	38200	PC1
1295	23	0.0719857391799704	C54	C1	1000	1000	61800	PC1
1296	24	0.0454365582385482	C54	C1	1000	1000	1e+05	PC1
1297	1	0.999912536439868	C55	C1	1000	1000	500	FGr
1298	2	0.978875436208584	C55	C1	1000	1000	810	FGr
1299	3	0.989145760840298	C55	C1	1000	1000	1320	FGr
1300	4	0.99985582010569	C55	C1	1000	1000	2100	FGr
1301	5	0.996553531441953	C55	C1	1000	1000	3400	FGr
1302	6	0.95790304578069	C55	C1	1000	1000	5500	FGr
1303	7	0.967345929273053	C55	C1	1000	1000	9000	FGr
1304	8	0.929910083459336	C55	C1	1000	1000	14600	FGr
1305	9	0.855637737684068	C55	C1	1000	1000	23600	FGr
1306	10	0.857617393232608	C55	C1	1000	1000	38200	FGr
1307	11	0.723380755112883	C55	C1	1000	1000	61800	FGr
1308	12	0.587102026459793	C55	C1	1000	1000	1e+05	FGr
1309	13	0.999999962727002	C55	C1	1000	1000	500	PC1
1310	14	0.999681710305593	C55	C1	1000	1000	810	PC1
1311	15	0.977510646241176	C55	C1	1000	1000	1320	PC1
1312	16	0.908364966576707	C55	C1	1000	1000	2100	PC1
1313	17	0.778586924040417	C55	C1	1000	1000	3400	PC1
1314	18	0.566913804021083	C55	C1	1000	1000	5500	PC1
1315	19	0.390366432335796	C55	C1	1000	1000	9000	PC1
1316	20	0.253320352834858	C55	C1	1000	1000	14600	PC1
1317	21	0.167276768914336	C55	C1	1000	1000	23600	PC1
1318	22	0.11312260814972	C55	C1	1000	1000	38200	PC1
1319	23	0.0691462109346757	C55	C1	1000	1000	61800	PC1
1320	24	0.0409313445737217	C55	C1	1000	1000	1e+05	PC1
1321	1	0.995198453372354	C56	C1	1000	1000	500	FGr
1322	2	0.997889479068908	C56	C1	1000	1000	810	FGr
1323	3	0.987789158502556	C56	C1	1000	1000	1320	FGr
1324	4	0.9933832107945	C56	C1	1000	1000	2100	FGr
1325	5	0.992908827620562	C56	C1	1000	1000	3400	FGr
1326	6	0.968835584780586	C56	C1	1000	1000	5500	FGr
1327	7	0.911984651095556	C56	C1	1000	1000	9000	FGr
1328	8	0.901671982901637	C56	C1	1000	1000	14600	FGr
1329	9	0.877147173974201	C56	C1	1000	1000	23600	FGr
1330	10	0.851233678584001	C56	C1	1000	1000	38200	FGr
1331	11	0.727579423423408	C56	C1	1000	1000	61800	FGr
1332	12	0.606561422378292	C56	C1	1000	1000	1e+05	FGr
1333	13	0.99996361165719	C56	C1	1000	1000	500	PC1
1334	14	0.99954068372668	C56	C1	1000	1000	810	PC1
