	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
49	1	0.693668437500003	3.6928227	0	0.3	0	0.693668437500003	3.6928227	J10	500	1.29278073074039	3.39561931843116	E5	C1	1000	1000	0	0.5	500	
50	2	-0.245625327799999	3.20129001	0	0.3	0	-0.245625327799999	3.20129001	J10	810	-0.996810884441837	4.11857383728164	E5	C1	1000	1000	0	0.5	810	
51	3	0.4083216237	1.964961355	0	0.2	0	0.4083216237	1.964961355	J10	1320	1.70192304625656	3.59527455178395	E5	C1	1000	1000	0	0.5	1320	
52	4	0.534518134500001	1.957134625	0	0	0	0.534518134500001	1.957134625	J10	2100	3.51863478535198	7.01213703200491	E5	C1	1000	1000	0	0.5	2100	
53	5	0.22790595817	1.279904715	0	0	0	0.22790595817	1.279904715	J10	3400	3.43062505391172	4.72275573127347	E5	C1	1000	1000	0	0.5	3400	
54	6	-0.0502750768600001	0.2695832825	0	0.5	0.3	-0.0502750768600001	0.2695832825	J10	5500	-0.739679864710524	1.14325014631637	E5	C1	1000	1000	0	0.5	5500	
55	7	0.0915235624250001	0.2653278875	0	0	0.1	0.0915235624250001	0.2653278875	J10	9000	3.01274319457428	1.76107879244718	E5	C1	1000	1000	0	0.5	9000	
56	8	-0.027841403723	0.0474181180000001	0	0.3	0.7	-0.027841403723	0.0474181180000001	J10	14600	-0.931915569035723	0.543566124329728	E5	C1	1000	1000	0	0.5	14600	
57	9	-0.00982213178649982	0.072201308	0	0.7	0.5	-0.00982213178649982	0.072201308	J10	23600	-0.498359321550173	0.660901803189806	E5	C1	1000	1000	0	0.5	23600	
58	10	0.0434105446058502	0.0227488884499999	0	0.4	0.9	0.0434105446058502	0.0227488884499999	J10	38200	1.35807015013708	0.31006968028524	E5	C1	1000	1000	0	0.5	38200	
59	11	0.000991665837400006	-0.0708128795500002	0	1	0.5	0.000991665837400006	-0.0708128795500002	J10	61800	0.0246330559259551	-0.671500116507964	E5	C1	1000	1000	0	0.5	61800	
60	12	-0.03083023403645	-0.0208450715500005	0	0.4	0.8	-0.03083023403645	-0.0208450715500005	J10	1e+05	-0.819236253883312	-0.218657657666008	E5	C1	1000	1000	0	0.5	1e+05	
61	1	-0.400795527499996	2.18239215	0	0.2	0.1	-0.400795527499996	2.18239215	J10	500	-1.08688700629896	2.06914152628495	E6	C1	1000	1000	0	0.5	500	
62	2	0.790726583500001	2.782541805	0	0	0	0.790726583500001	2.782541805	J10	810	1.98821343722432	4.76446697977232	E6	C1	1000	1000	0	0.5	810	
63	3	0.6271441654	2.69193963	0	0	0	0.6271441654	2.69193963	J10	1320	2.14253980100695	2.74183447569741	E6	C1	1000	1000	0	0.5	1320	
64	4	0.21920232325	1.586148225	0	0	0	0.21920232325	1.586148225	J10	2100	1.92116565554755	3.33569137130221	E6	C1	1000	1000	0	0.5	2100	
65	5	0.0186684474440001	1.130398785	0	0.6	0	0.0186684474440001	1.130398785	J10	3400	0.237199051840104	3.42900475343576	E6	C1	1000	1000	0	0.5	3400	
66	6	0.0266767206685	0.406306431499999	0	0.8	0	0.0266767206685	0.406306431499999	J10	5500	0.392564172838895	2.23838403599325	E6	C1	1000	1000	0	0.5	5500	
67	7	0.02276061309	0.2795208625	0	0.4	0	0.02276061309	0.2795208625	J10	9000	0.531094718360579	2.59554557259494	E6	C1	1000	1000	0	0.5	9000	
68	8	-0.0189986843005007	0.1313185245	0	0.3	0	-0.0189986843005007	0.1313185245	J10	14600	-1.21741104812167	1.99845940544489	E6	C1	1000	1000	0	0.5	14600	
