	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
44	44	-0.01554901024705	-0.0874565171499998	0	0.675	0.303	-0.01554901024705	-0.0874565171499998	ID	61800	-0.440692351763968	-1.04468855316878	E1	C1	1000	1000	0	0.5	61800	
45	45	0.0320141437198499	0.4187268322	0	0.511	0	0.0320141437198499	0.4187268322	1	1e+05	0.695464264859861	3.983472035506	E1	C1	1000	1000	0	0.5	1e+05	
46	46	0.033221191643735	0.466015156499999	0	0.441	0	0.033221191643735	0.466015156499999	FGr	1e+05	0.754728416218708	4.51311008142224	E1	C1	1000	1000	0	0.5	1e+05	
47	47	0.74556544553562	4.174345597	0	0	0	0.74556544553562	4.174345597	NoCorrection	1e+05	13.634392367691	31.8763936532662	E1	C1	1000	1000	0	0.5	1e+05	
48	48	-0.000321652623095055	0.2031538683	0	0.994	0.06	-0.000321652623095055	0.2031538683	ID	1e+05	-0.00750207817490025	1.87541146449567	E1	C1	1000	1000	0	0.5	1e+05	
49	1	1.8032075465	5.5028105	0	0.002	0	1.8032075465	5.5028105	1	500	2.51403679122126	4.13384251281335	E2	C1	1000	1000	0	0.5	500	
50	2	1.657388075	4.0226268	0	0	0	1.657388075	4.0226268	FGr	500	2.82747421841092	3.80783485000655	E2	C1	1000	1000	0	0.5	500	
51	3	1.79720179499999	5.48101694999999	0	0.001	0	1.79720179499999	5.48101694999999	NoCorrection	500	2.59368898635624	3.88672887431215	E2	C1	1000	1000	0	0.5	500	
52	4	-0.00305296980999997	0.00446233750000006	0	0.49	0.499	-0.00305296980999997	0.00446233750000006	ID	500	-0.723732144913166	0.696381050845949	E2	C1	1000	1000	0	0.5	500	
53	5	0.2614073952	3.294721285	0	0.209	0	0.2614073952	3.294721285	1	810	1.26115200245703	3.36377884735685	E2	C1	1000	1000	0	0.5	810	
54	6	0.168950453150005	3.15642266	0	0.321	0	0.168950453150005	3.15642266	FGr	810	0.973563109111908	3.43460717062283	E2	C1	1000	1000	0	0.5	810	
55	7	0.261614704500008	3.74755222	0	0.184	0	0.261614704500008	3.74755222	NoCorrection	810	1.33536175699921	3.51840167955328	E2	C1	1000	1000	0	0.5	810	
56	8	0.000504362485000002	0.0118177658999999	0	0.907	0.123	0.000504362485000002	0.0118177658999999	ID	810	0.139794098753471	1.50983742471918	E2	C1	1000	1000	0	0.5	810	
57	9	0.5305139325	4.31327464	0	0.011	0	0.5305139325	4.31327464	1	1320	2.32118957314699	5.54351420872679	E2	C1	1000	1000	0	0.5	1320	
58	10	0.3662928684	3.42575327	0	0.102	0	0.3662928684	3.42575327	FGr	1320	1.60018125893169	5.44561248655374	E2	C1	1000	1000	0	0.5	1320	
59	11	0.5197634395	4.37787793499999	0	0.012	0	0.5197634395	4.37787793499999	NoCorrection	1320	2.25155035928846	5.77525417881842	E2	C1	1000	1000	0	0.5	1320	
60	12	-0.00211070428000002	-0.00458317044999991	0	0.709	0.712	-0.00211070428000002	-0.00458317044999991	ID	1320	-0.392896523841383	-0.355986023005484	E2	C1	1000	1000	0	0.5	1320	
61	13	0.7768251743	3.27054544	0	0	0	0.7768251743	3.27054544	1	2100	3.20232109719283	6.61728043401235	E2	C1	1000	1000	0	0.5	2100	
62	14	0.557618343820001	3.022440425	0	0.007	0	0.557618343820001	3.022440425	FGr	2100	2.61077337683075	7.19179293147171	E2	C1	1000	1000	0	0.5	2100	
63	15	0.764493925450001	4.25727790499999	0	0	0	0.764493925450001	4.25727790499999	NoCorrection	2100	2.92489830296019	7.48281943019101	E2	C1	1000	1000	0	0.5	2100	
64	16	0.00372317016499993	-0.00918842444999979	0	0.588	0.535	0.00372317016499993	-0.00918842444999979	ID	2100	0.529376658835693	-0.631094489413012	E2	C1	1000	1000	0	0.5	2100	
65	17	0.7085189903	2.908610545	0	0	0	0.7085189903	2.908610545	1	3400	3.66468573247637	7.85442672104467	E2	C1	1000	1000	0	0.5	3400	
66	18	0.394829455489999	2.18362618	0	0.003	0	0.394829455489999	2.18362618	FGr	3400	2.76805312156602	7.14325963282193	E2	C1	1000	1000	0	0.5	3400	
67	19	0.90290719606	3.850823825	0	0	0	0.90290719606	3.850823825	NoCorrection	3400	3.92351620729362	7.63569775176708	E2	C1	1000	1000	0	0.5	3400	
68	20	-0.0125801533815	-0.01009791865	0	0.148	0.613	-0.0125801533815	-0.01009791865	ID	3400	-1.48253792879936	-0.506249531204436	E2	C1	1000	1000	0	0.5	3400	
69	21	0.445769770680001	2.17777721	0	0	0	0.445769770680001	2.17777721	1	5500	5.30584012655668	9.59415600532368	E2	C1	1000	1000	0	0.5	5500	
70	22	0.283647278620001	1.6886685985	0	0	0	0.283647278620001	1.6886685985	FGr	5500	3.87569064319533	9.59847506303007	E2	C1	1000	1000	0	0.5	5500	
71	23	0.600576295110003	3.937176585	0	0	0	0.600576295110003	3.937176585	NoCorrection	5500	4.79976888009029	11.2758888685885	E2	C1	1000	1000	0	0.5	5500	
72	24	-0.0191561753850001	-0.00635166464999983	0	0.056	0.841	-0.0191561753850001	-0.00635166464999983	ID	5500	-1.88015024463152	-0.234105404575101	E2	C1	1000	1000	0	0.5	5500	
73	25	0.163720478735	1.2276672325	0	0	0	0.163720478735	1.2276672325	1	9000	3.59118969117116	9.44306568929318	E2	C1	1000	1000	0	0.5	9000	
74	26	0.23211805906	1.4026928175	0	0	0	0.23211805906	1.4026928175	FGr	9000	4.54270937541159	11.0336712685346	E2	C1	1000	1000	0	0.5	9000	
75	27	0.742148805215	3.9877434255	0	0	0	0.742148805215	3.9877434255	NoCorrection	9000	7.57986252385589	14.8783370714602	E2	C1	1000	1000	0	0.5	9000	
76	28	0.00949112915730009	0.0734666652500001	0	0.472	0.022	0.00949112915730009	0.0734666652500001	ID	9000	0.718330179287713	2.24474260679197	E2	C1	1000	1000	0	0.5	9000	
77	29	0.1645385772193	0.775243516	0	0	0	0.1645385772193	0.775243516	1	14600	4.735571462785	8.40134332161228	E2	C1	1000	1000	0	0.5	14600	
78	30	0.1322154020796	0.8502942505	0	0	0	0.1322154020796	0.8502942505	FGr	14600	3.88094590221465	9.80420936723808	E2	C1	1000	1000	0	0.5	14600	
79	31	0.688315356362498	3.7926561685	0	0	0	0.688315356362498	3.7926561685	NoCorrection	14600	8.65259516288342	17.4339223806884	E2	C1	1000	1000	0	0.5	14600	
